company_name,high,low,last_price,prev_close,change,percent_gain
Sagility India,43.00,41.78,42.74,42.38,0.36,0.85
Rainbow Child,"1,640.00","1,568.70","1,599.40","1,586.10",13.30,0.84
HCL Tech,"1,729.00","1,706.20","1,725.90","1,711.90",14.00,0.82
Reliance Power,67.00,63.60,66.08,65.54,0.54,0.82
Hero Motocorp,"4,374.70","4,307.10","4,345.00","4,310.60",34.40,0.8
Chola Fin Hold,"2,117.40","2,040.00","2,099.20","2,082.50",16.70,0.8
3M India,"29,445.00","28,720.00","28,945.00","28,720.00",225.00,0.78
Caplin Labs,"2,020.20","1,998.90","2,017.80","2,002.40",15.40,0.77
DLF,840.00,826.00,836.00,829.70,6.30,0.76
Prestige Estate,"1,619.00","1,582.00","1,613.00","1,600.80",12.20,0.76
Dabur India,497.40,491.60,495.10,491.60,3.50,0.71
Alivus Life,"1,051.60","1,025.00","1,040.40","1,033.10",7.30,0.71
Carborundum,"1,000.95",984.10,998.45,991.50,6.95,0.7
Indian Bank,653.80,646.85,650.50,645.95,4.55,0.7
Bajaj Finserv,"2,032.90","1,985.00","1,994.40","1,980.70",13.70,0.69
Bajaj Finserv,"2,032.90","1,985.00","1,994.40","1,980.70",13.70,0.69
Just Dial,952.65,924.55,933.25,926.85,6.40,0.69
TBO Tek,"1,439.80","1,415.30","1,425.30","1,415.50",9.80,0.69
General Insuran,381.75,377.00,379.95,377.45,2.50,0.66
Emami,564.35,556.80,562.55,558.90,3.65,0.65
Manappuram Fin,281.35,273.60,276.65,274.85,1.80,0.65
Bharat Dynamics,"2,013.50","1,970.80","1,977.60","1,965.30",12.30,0.63
Bharat Dynamics,"2,013.50","1,970.80","1,977.60","1,965.30",12.30,0.63
Bata India,"1,243.20","1,232.30","1,238.80","1,231.10",7.70,0.63
COFORGE LTD.,"1,953.00","1,923.70","1,950.60","1,938.30",12.30,0.63
Reliance,"1,530.00","1,517.20","1,527.30","1,517.80",9.50,0.63
Piramal Pharma,204.72,197.25,203.66,202.43,1.23,0.61
Bajaj Auto,"8,450.00","8,364.50","8,433.00","8,382.50",50.50,0.6
Elecon Eng,650.95,640.45,646.10,642.25,3.85,0.6
Elecon Eng,650.95,640.45,646.10,642.25,3.85,0.6
One 97 Paytm,934.95,922.00,930.85,925.30,5.55,0.6
Syngene Intl,646.50,640.00,644.20,640.35,3.85,0.6
SBI,813.85,804.10,811.85,807.10,4.75,0.59
Container Corp,606.50,595.00,599.65,596.20,3.45,0.58
Gravita India,"1,871.00","1,840.80","1,855.00","1,844.50",10.50,0.57
Valor Estate,234.45,227.50,230.54,229.25,1.29,0.56
PNB,111.10,109.86,110.85,110.23,0.62,0.56
TCS,"3,427.00","3,390.10","3,419.80","3,400.80",19.00,0.56
Axis Bank,"1,179.50","1,162.00","1,177.60","1,171.10",6.50,0.56
Endurance Techn,"2,834.90","2,768.00","2,796.60","2,781.20",15.40,0.55
Godrej Ind,"1,235.00","1,150.10","1,165.30","1,159.00",6.30,0.54
Sundaram Fin,"5,190.00","5,123.00","5,168.00","5,140.00",28.00,0.54
Bank of Mah,57.75,56.82,57.49,57.19,0.30,0.52
Data Patterns,"3,025.50","2,971.60","2,981.50","2,966.80",14.70,0.5
Granules India,497.35,490.50,492.60,490.15,2.45,0.5
Ipca Labs,"1,431.70","1,403.50","1,422.80","1,415.70",7.10,0.5
Sobha,"1,524.00","1,490.40","1,519.70","1,512.20",7.50,0.5
ONGC,245.45,242.51,245.24,244.05,1.19,0.49
Premier Energie,"1,071.00","1,045.10","1,058.30","1,053.10",5.20,0.49
Kalyan Jeweller,587.65,578.40,585.65,582.85,2.80,0.48
Bayer CropScien,"6,474.00","6,376.50","6,435.50","6,405.50",30.00,0.47
RBL Bank,256.41,249.47,253.84,252.66,1.18,0.47
Divis Labs,"6,945.00","6,870.00","6,906.50","6,876.00",30.50,0.44
Jubilant Food,711.00,700.80,710.05,706.95,3.10,0.44
Syrma SGS,614.80,600.00,609.55,606.85,2.70,0.44
ACC,"1,991.00","1,946.60","1,965.00","1,956.50",8.50,0.43
Lemon Tree,139.20,137.50,138.52,137.95,0.57,0.41
NLC India,228.00,226.01,227.67,226.75,0.92,0.41
Suzlon Energy,65.70,64.92,65.53,65.27,0.26,0.4
Linde India,"6,633.00","6,563.00","6,619.50","6,594.50",25.00,0.38
Zen Tech,"1,991.10","1,920.00","1,932.70","1,925.40",7.30,0.38
Sai Life Sci,795.90,784.20,792.75,789.85,2.90,0.37
Action Const,"1,193.50","1,177.00","1,188.00","1,183.70",4.30,0.36
India Cements,347.70,338.75,344.20,342.95,1.25,0.36
GAIL,195.19,191.65,193.41,192.74,0.67,0.35
Rattanindia Ent,62.21,60.84,61.68,61.47,0.21,0.34
IRCTC,785.90,773.15,781.15,778.50,2.65,0.34
Jyothy Labs,344.90,338.00,342.00,340.85,1.15,0.34
Minda Corp,524.80,512.50,520.65,518.90,1.75,0.34
UTI AMC,"1,294.90","1,280.30","1,290.00","1,285.60",4.40,0.34
Larsen,"3,600.00","3,570.10","3,594.60","3,582.90",11.70,0.33
Anand Rathi,"2,129.40","2,092.00","2,108.30","2,101.50",6.80,0.32
Delhivery,392.00,387.55,390.10,388.85,1.25,0.32
Havells India,"1,592.00","1,564.00","1,577.60","1,572.60",5.00,0.32
JSW Energy,513.40,502.10,512.00,510.35,1.65,0.32
NBCC (India),119.13,117.30,117.87,117.51,0.36,0.31
Anant Raj,548.90,538.90,546.95,545.30,1.65,0.3
Bajaj Holdings,"14,405.00","14,174.00","14,227.00","14,184.00",43.00,0.3
Balrampur Chini,600.50,584.70,590.00,588.25,1.75,0.3
Bharat Elec,432.40,425.75,427.55,426.25,1.30,0.3
Cipla,"1,521.00","1,503.90","1,513.30","1,508.70",4.60,0.3
CESC,179.88,177.28,178.60,178.08,0.52,0.29
Vardhman Text,503.75,495.05,500.35,498.90,1.45,0.29
IDFC First Bank,78.45,77.16,77.88,77.66,0.22,0.28
Tata Power,403.55,398.50,401.00,399.90,1.10,0.28
Tata Tech,712.35,704.10,708.15,706.15,2.00,0.28
UCO Bank,32.90,32.30,32.48,32.39,0.09,0.28
Can Fin Homes,821.00,810.20,817.30,815.10,2.20,0.27
Cummins,"3,368.80","3,317.60","3,342.00","3,332.90",9.10,0.27
Narayana Hruda,"2,020.00","1,983.00","2,011.40","2,005.90",5.50,0.27
NTPC,336.00,332.25,335.50,334.60,0.90,0.27
Bombay Burmah,"2,009.00","1,972.50","1,984.00","1,979.10",4.90,0.25
KNR Construct,225.80,221.44,223.96,223.43,0.53,0.24
LIC Housing Fin,615.95,607.25,610.80,609.35,1.45,0.24
Route,"1,034.00","1,007.00","1,019.20","1,016.90",2.30,0.23
Adani Energy,884.00,867.15,877.20,875.25,1.95,0.22
Indegene,571.10,562.00,567.50,566.25,1.25,0.22
Titan Company,"3,690.10","3,645.10","3,686.90","3,678.70",8.20,0.22
TITAGARH,946.10,925.00,941.20,939.20,2.00,0.21
Eternal,263.70,259.65,261.40,260.85,0.55,0.21
Ircon Internati,200.80,197.40,199.55,199.15,0.40,0.2
Ircon Internati,200.80,197.40,199.55,199.15,0.40,0.2
Solar Ind,"17,005.00","16,750.00","16,856.00","16,822.00",34.00,0.2
AIA Engineering,"3,323.60","3,276.10","3,316.10","3,309.80",6.30,0.19
APTUS VALUE,323.50,317.65,322.65,322.05,0.60,0.19
Praj Industries,499.35,493.90,498.20,497.25,0.95,0.19
Rail Vikas,394.30,388.65,391.40,390.65,0.75,0.19
Transformers,476.95,465.00,471.20,470.30,0.90,0.19
BASF,"5,190.00","5,075.00","5,151.50","5,142.50",9.00,0.18
Canara Bank,115.10,113.56,114.37,114.16,0.21,0.18
Canara Bank,115.10,113.56,114.37,114.16,0.21,0.18
City Union Bank,220.99,211.90,217.27,216.89,0.38,0.18
HUDCO,233.99,229.55,231.42,231.01,0.41,0.18
Nestle,"2,397.00","2,367.10","2,392.80","2,388.40",4.40,0.18
Nestle,"2,397.00","2,367.10","2,392.80","2,388.40",4.40,0.18
KPIT Tech,"1,270.00","1,252.60","1,263.80","1,261.60",2.20,0.17
SJVN,99.40,97.50,98.45,98.28,0.17,0.17
Zydus Life,"1,014.85",999.00,"1,001.00",999.40,1.60,0.16
Vedanta,463.65,455.10,459.05,458.30,0.75,0.16
Shyam Metalics,889.70,875.00,878.55,877.15,1.40,0.16
GE Vernova TD,"2,375.00","2,291.20","2,356.40","2,352.80",3.60,0.15
Kotak Mahindra,"2,137.30","2,111.00","2,129.80","2,126.60",3.20,0.15
Exide Ind,389.30,380.60,383.45,382.90,0.55,0.14
REC,397.10,390.20,393.65,393.15,0.50,0.13
HDFC Bank,"2,003.50","1,980.00","1,989.30","1,987.10",2.20,0.11
NTPC Green Ener,106.92,105.73,106.55,106.43,0.12,0.11
Shriram Finance,684.40,670.00,676.15,675.40,0.75,0.11
Shriram Finance,684.40,670.00,676.15,675.40,0.75,0.11
Power Grid Corp,295.15,291.65,294.00,293.70,0.30,0.1
HFCL,85.70,83.85,84.60,84.52,0.08,0.09
NHPC,85.65,84.31,85.04,84.97,0.07,0.08
Supreme Ind,"4,316.70","4,240.00","4,265.20","4,261.60",3.60,0.08
Amber Enterpris,"7,425.00","7,224.00","7,349.50","7,345.00",4.50,0.06
Colgate,"2,456.50","2,426.50","2,446.70","2,445.30",1.40,0.06
ICICI Lombard ,"2,046.50","2,029.20","2,035.40","2,034.10",1.30,0.06
Chalet Hotels,902.20,882.50,887.35,886.90,0.45,0.05
Poly Medicure,"2,269.80","2,208.20","2,242.00","2,241.20",0.80,0.04
Five-Star Busin,780.00,765.00,771.45,771.20,0.25,0.03
Zensar Tech,855.70,843.00,852.65,852.40,0.25,0.03
Gujarat Fluoro,"3,545.70","3,500.10","3,521.70","3,520.80",0.90,0.03
Happiest Minds ,646.00,634.20,643.70,643.50,0.20,0.03
TATA Cons. Prod,"1,095.00","1,082.00","1,089.70","1,089.40",0.30,0.03
Pfizer,"5,850.00","5,740.00","5,784.00","5,783.00",1.00,0.02
RamkrishnaForge,673.50,652.45,664.20,664.10,0.10,0.02
C. E. Info Syst,"1,754.00","1,731.00","1,735.40","1,735.30",0.10,0.01
V-Guard Ind,401.60,390.80,394.40,394.35,0.05,0.01
