company_name,high,low,last_price,prev_close,change,percent_gain
Escorts Kubota,"3,235.00","3,029.95","3,188.85","3,018.50",170.35,5.64
MMTC Ltd,54.99,51.15,53.56,50.72,2.84,5.6
Tejas Networks,725.25,673.50,710.40,673.20,37.20,5.53
IFCI,44.16,42.00,43.85,41.56,2.29,5.51
RamkrishnaForge,777.15,725.00,757.60,718.10,39.50,5.5
Amara Raja,"1,067.85","1,011.15","1,060.70","1,006.15",54.55,5.42
Shree Renuka,30.19,28.75,29.93,28.41,1.52,5.35
Mahindra Life,348.55,317.80,327.45,311.10,16.35,5.26
IRFC,128.50,122.25,128.11,121.80,6.31,5.18
Railtel,303.50,283.20,296.30,281.70,14.60,5.18
Suzlon Energy,58.00,55.34,57.76,54.98,2.78,5.06
Piramal Enter,967.00,917.00,962.35,916.35,46.00,5.02
Vodafone Idea,7.72,7.21,7.44,7.10,0.34,4.79
CDSL,"1,179.95","1,129.05","1,173.25","1,119.75",53.50,4.78
Bank of India,103.99,98.70,103.21,98.58,4.63,4.7
Torrent Power,"1,449.90","1,381.95","1,440.50","1,375.95",64.55,4.69
Polycab,"5,456.10","5,165.00","5,438.40","5,195.80",242.60,4.67
RHI Magnesita,418.65,403.00,416.10,397.65,18.45,4.64
Guj Mineral,264.90,253.18,263.58,251.92,11.66,4.63
ITI,263.55,250.00,262.37,251.01,11.36,4.53
NBCC (India),83.89,79.92,83.33,79.73,3.60,4.52
Hindustan Aeron,"3,772.40","3,577.55","3,740.65","3,579.95",160.70,4.49
Hindustan Aeron,"3,772.40","3,577.55","3,740.65","3,579.95",160.70,4.49
CG Power ,666.25,633.30,663.30,635.15,28.15,4.43
Kalyan Jeweller,465.00,434.00,453.55,434.45,19.10,4.4
New India Assur,154.80,147.00,152.87,146.43,6.44,4.4
SJVN,91.95,87.95,91.71,87.86,3.85,4.38
SUMITOMO,513.20,490.00,510.20,488.95,21.25,4.35
Linde India,"6,395.00","6,101.00","6,380.05","6,114.90",265.15,4.34
AU Small Financ,530.50,505.50,525.80,504.00,21.80,4.33
NLC India,249.50,238.24,248.55,238.24,10.31,4.33
Muthoot Finance,"2,424.00","2,312.50","2,416.45","2,317.90",98.55,4.25
Aegis Logistics,782.00,742.00,778.15,746.85,31.30,4.19
APL Apollo,"1,500.00","1,440.00","1,492.80","1,432.80",60.00,4.19
KFin Tech,979.20,940.60,975.10,935.85,39.25,4.19
Hind Zinc,477.80,440.25,454.25,436.40,17.85,4.09
JSW Energy,574.25,550.55,570.75,548.35,22.40,4.08
Indian Renew,152.50,147.05,151.87,145.95,5.92,4.06
Jupiter Wagons,319.60,304.10,315.20,302.95,12.25,4.04
CESC,149.70,141.55,147.62,141.96,5.66,3.99
Shriram Finance,677.60,637.65,667.95,642.30,25.65,3.99
Shriram Finance,677.60,637.65,667.95,642.30,25.65,3.99
SAIL,114.40,110.61,113.23,108.91,4.32,3.97
Intellect Desig,697.00,657.30,680.80,654.95,25.85,3.95
Valor Estate,128.53,122.75,127.24,122.43,4.81,3.93
JK Tyre Ind,284.15,272.00,282.20,271.65,10.55,3.88
HDFC AMC,"3,985.10","3,800.00","3,975.75","3,827.60",148.15,3.87
Data Patterns,"1,785.95","1,653.60","1,714.05","1,650.30",63.75,3.86
Elecon Eng,433.10,416.10,431.25,415.30,15.95,3.84
Elecon Eng,433.10,416.10,431.25,415.30,15.95,3.84
Petronet LNG,298.15,287.15,297.50,286.50,11.00,3.84
General Insuran,422.80,402.05,418.45,403.10,15.35,3.81
Gujarat Pipavav,137.50,132.00,136.71,131.69,5.02,3.81
Latent View,374.55,360.10,372.85,359.20,13.65,3.8
Eris Life,"1,375.00","1,280.55","1,340.70","1,291.80",48.90,3.79
Nippon,569.30,544.00,563.75,543.15,20.60,3.79
Godrej Prop,"2,115.20","2,024.40","2,104.60","2,028.00",76.60,3.78
JM Financial,91.95,88.54,91.17,87.87,3.30,3.76
HDFC Life,665.90,640.65,664.55,640.55,24.00,3.75
IRB Infra,45.65,43.93,45.50,43.86,1.64,3.74
IRB Infra,45.65,43.93,45.50,43.86,1.64,3.74
Rashtriya Chem,123.50,118.65,122.50,118.08,4.42,3.74
Firstsource Sol,298.45,285.20,294.95,284.50,10.45,3.67
Apollo Tyres,428.65,410.00,425.05,410.10,14.95,3.65
Delhivery,261.90,252.50,260.96,251.80,9.16,3.64
Tata Comm,"1,577.75","1,515.00","1,561.10","1,506.20",54.90,3.64
Honasa Consumer,224.08,212.40,219.86,212.15,7.71,3.63
Interglobe Avi,"5,052.75","4,790.00","4,980.55","4,806.25",174.30,3.63
JBM Auto,544.00,524.75,540.30,521.45,18.85,3.61
Bikaji Foods,708.00,675.35,703.20,678.80,24.40,3.59
Network 18,44.35,42.30,43.87,42.35,1.52,3.59
Tata Tech,676.70,646.10,671.30,648.05,23.25,3.59
Yes Bank,17.10,16.52,17.03,16.44,0.59,3.59
KEC Intl,772.65,735.90,765.40,739.00,26.40,3.57
Aadhar Housing ,444.75,428.10,443.20,427.95,15.25,3.56
GE Shipping,936.90,894.00,930.20,898.20,32.00,3.56
TVS Supply,140.00,131.61,135.95,131.30,4.65,3.54
Bank of Mah,47.73,46.00,47.54,45.95,1.59,3.46
Amber Enterpris,"6,900.00","6,609.20","6,861.90","6,632.85",229.05,3.45
Sun Pharma Adv,133.50,125.60,130.34,126.01,4.33,3.44
Syngene Intl,708.90,684.95,706.05,682.80,23.25,3.41
UCO Bank,37.42,36.35,37.35,36.13,1.22,3.38
DLF,698.70,675.80,697.55,674.80,22.75,3.37
Aditya Birla F,252.95,244.21,251.25,243.11,8.14,3.35
Federal Bank,186.95,180.56,186.19,180.18,6.01,3.34
Schneider Infra,654.60,624.05,644.75,624.05,20.70,3.32
Thermax,"3,444.85","3,300.50","3,385.70","3,277.30",108.40,3.31
IOB,44.10,42.43,43.83,42.43,1.40,3.3
Central Bank,43.87,42.51,43.66,42.27,1.39,3.29
Bharat Forge,"1,144.40","1,098.40","1,136.00","1,099.95",36.05,3.28
UTI AMC,996.00,951.00,986.60,955.65,30.95,3.24
Chambal Fert,591.35,563.15,586.95,568.60,18.35,3.23
Laurus Labs,609.00,580.65,606.10,587.15,18.95,3.23
Container Corp,686.95,662.30,684.20,663.05,21.15,3.19
Chalet Hotels,807.95,763.00,793.95,769.60,24.35,3.16
J. K. Cement,"4,651.70","4,390.20","4,639.65","4,497.40",142.25,3.16
UNO Minda,"1,016.90",975.90,"1,012.55",981.50,31.05,3.16
Oberoi Realty,"1,622.25","1,555.00","1,614.25","1,565.15",49.10,3.14
Vijaya Diagnost,"1,159.40","1,082.15","1,119.80","1,085.75",34.05,3.14
Nuvoco Vistas,308.95,294.30,303.10,293.90,9.20,3.13
Indian Hotels,824.70,785.30,810.60,786.25,24.35,3.1
Rattanindia Ent,42.65,40.90,42.05,40.80,1.25,3.06
Vedant Fashions,793.30,765.00,781.60,758.40,23.20,3.06
Godrej Ind,"1,178.90","1,123.70","1,167.50","1,132.95",34.55,3.05
RBL Bank,167.79,162.55,167.23,162.28,4.95,3.05
Motilal Oswal,639.85,610.00,627.05,608.60,18.45,3.03
Dixon Technolog,"13,989.65","13,420.00","13,875.60","13,470.15",405.45,3.01
NMDC,69.19,66.75,68.78,66.77,2.01,3.01
Aditya Birla Re,"1,949.85","1,875.95","1,921.90","1,866.65",55.25,2.96
One 97 Paytm,772.00,734.05,763.10,741.40,21.70,2.93
Engineers India,165.99,160.99,164.50,159.86,4.64,2.9
MOTHERSON,129.28,125.00,129.01,125.38,3.63,2.9
Apollo Hospital,"6,434.90","6,227.10","6,427.55","6,246.80",180.75,2.89
Affle India,"1,488.95","1,437.00","1,481.25","1,439.95",41.30,2.87
Balkrishna Ind,"2,631.90","2,540.05","2,619.70","2,546.75",72.95,2.86
Sona BLW,514.35,491.00,507.95,493.85,14.10,2.86
Usha Martin,330.00,316.75,325.20,316.20,9.00,2.85
AAVAS Financier,"1,933.60","1,853.25","1,918.05","1,865.10",52.95,2.84
3M India,"28,539.25","27,459.70","28,343.70","27,564.35",779.35,2.83
IEX,169.00,162.33,167.96,163.33,4.63,2.83
NCC,197.39,192.00,196.73,191.33,5.40,2.82
Adani Wilmar,256.20,249.50,255.10,248.13,6.97,2.81
Schaeffler Ind,"3,485.00","3,375.20","3,469.65","3,375.20",94.45,2.8
Five-Star Busin,693.70,667.00,689.70,671.20,18.50,2.76
Nuvama Wealth,"5,721.55","5,502.00","5,632.85","5,481.85",151.00,2.75
Swan Energy,432.35,412.75,422.45,411.15,11.30,2.75
Aarti Ind,402.50,389.30,399.35,388.70,10.65,2.74
DOMS Industries,"2,950.00","2,850.00","2,935.20","2,856.85",78.35,2.74
Gujarat Gas,398.00,382.85,393.30,382.85,10.45,2.73
Bata India,"1,275.00","1,227.50","1,269.15","1,235.90",33.25,2.69
R R Kabel,924.35,895.80,917.05,893.00,24.05,2.69
Kansai Nerolac,238.80,230.01,236.01,229.85,6.16,2.68
Blue Dart,"5,928.45","5,717.75","5,876.75","5,725.00",151.75,2.65
Metro Brands,"1,083.85","1,056.15","1,078.75","1,050.95",27.80,2.65
Piramal Pharma,219.65,211.91,218.50,212.85,5.65,2.65
Indiamart Inter,"2,098.00","2,046.80","2,089.15","2,035.60",53.55,2.63
Anant Raj,527.50,510.05,523.70,510.35,13.35,2.62
Havells India,"1,567.05","1,513.55","1,557.95","1,518.10",39.85,2.62
Sammaan Capital,114.20,110.36,112.82,109.94,2.88,2.62
EID Parry,765.40,740.35,760.70,741.40,19.30,2.6
Capri Global,163.90,159.90,162.91,158.80,4.11,2.59
Capri Global,163.90,159.90,162.91,158.80,4.11,2.59
AB Capital,171.49,166.25,170.79,166.49,4.30,2.58
LT Finance,147.00,142.40,146.30,142.62,3.68,2.58
Can Fin Homes,661.75,641.80,660.05,643.55,16.50,2.56
IDBI Bank,75.39,73.25,74.80,72.93,1.87,2.56
LIC India,780.75,760.20,776.75,757.40,19.35,2.55
Tata Steel,159.20,156.50,158.60,154.66,3.94,2.55
Tata Steel,159.20,156.50,158.60,154.66,3.94,2.55
Jyoti CNC Auto,"1,081.95","1,041.00","1,076.90","1,050.30",26.60,2.53
Shree Cements,"28,691.10","27,755.00","28,527.85","27,824.70",703.15,2.53
Fert and Chem,649.00,633.00,642.80,627.05,15.75,2.51
Cummins,"3,014.10","2,930.30","3,002.20","2,929.65",72.55,2.48
Blue Star,"2,240.00","2,149.60","2,210.05","2,156.85",53.20,2.47
Himadri Special,437.00,422.55,431.15,420.85,10.30,2.45
Max Financial,"1,109.55","1,073.50","1,102.20","1,075.80",26.40,2.45
Zomato,227.50,218.50,223.53,218.19,5.34,2.45
Motherson SWI,53.89,51.41,52.82,51.56,1.26,2.44
CHEMPLAST SANMA,430.95,419.80,429.95,419.80,10.15,2.42
Cyient,"1,264.10","1,201.00","1,253.75","1,224.15",29.60,2.42
Tata Power,373.30,363.00,371.45,362.70,8.75,2.41
Indian Bank,526.25,514.00,525.25,512.95,12.30,2.4
Chennai Petro,583.00,561.95,573.35,559.90,13.45,2.4
Westlife Food,729.45,708.00,724.55,707.80,16.75,2.37
Aurobindo Pharm,"1,166.45","1,133.00","1,163.80","1,137.00",26.80,2.36
Power Grid Corp,278.30,269.80,277.20,270.80,6.40,2.36
PNC Infratech,269.25,261.50,266.20,260.05,6.15,2.36
Easy Trip,13.23,12.73,13.16,12.86,0.30,2.33
Easy Trip,13.23,12.73,13.16,12.86,0.30,2.33
PNB,91.33,89.10,91.02,88.95,2.07,2.33
Natco Pharma,831.80,811.05,825.40,806.70,18.70,2.32
Bombay Burmah,"1,742.40","1,695.40","1,731.05","1,691.95",39.10,2.31
GMR Airports,76.98,74.79,76.68,74.95,1.73,2.31
Rajesh Exports,161.62,155.10,158.65,155.10,3.55,2.29
Siemens,"5,252.25","5,092.95","5,224.50","5,107.60",116.90,2.29
GSFC,178.30,173.55,177.04,173.13,3.91,2.26
Suven Pharma,"1,175.00","1,102.25","1,159.25","1,133.75",25.50,2.25
Kirloskar Oil,737.30,713.25,734.20,718.10,16.10,2.24
Adani Total Gas,625.75,610.00,622.60,609.00,13.60,2.23
Just Dial,864.40,831.60,855.70,837.05,18.65,2.23
Solar Ind,"10,330.00","10,033.75","10,310.80","10,085.65",225.15,2.23
UltraTechCement,"10,945.10","10,700.00","10,933.25","10,698.10",235.15,2.2
KPIL,929.10,907.10,924.55,904.70,19.85,2.19
Bajaj Holdings,"11,900.00","11,527.50","11,870.05","11,619.40",250.65,2.16
Exide Ind,351.50,342.55,350.15,342.75,7.40,2.16
Endurance Techn,"1,975.95","1,919.75","1,960.75","1,919.75",41.00,2.14
Godawari Power,184.40,180.00,181.01,177.24,3.77,2.13
Godawari Power,184.40,180.00,181.01,177.24,3.77,2.13
Bank of Baroda,213.99,209.42,213.76,209.34,4.42,2.11
Inox India,"1,017.20",989.20,"1,008.70",987.85,20.85,2.11
Kajaria Ceramic,909.00,886.00,903.80,885.20,18.60,2.1
Asahi India,614.20,605.20,611.15,598.70,12.45,2.08
Glenmark,"1,489.85","1,445.00","1,486.70","1,456.35",30.35,2.08
IOC,127.90,125.31,127.75,125.15,2.60,2.08
Abbott India,"30,541.35","29,712.10","30,348.90","29,731.70",617.20,2.08
PCBL Chemical,392.60,383.00,390.20,382.30,7.90,2.07
Vinati Organics,"1,638.00","1,565.00","1,599.40","1,567.25",32.15,2.05
PNB Housing Fin,840.45,813.50,833.85,817.50,16.35,2
Ujjivan Small,35.83,34.92,35.61,34.92,0.69,1.98
Canara Bank,85.85,84.02,85.57,83.92,1.65,1.97
Canara Bank,85.85,84.02,85.57,83.92,1.65,1.97
Sobha,"1,249.65","1,223.40","1,241.05","1,217.05",24.00,1.97
Honeywell Autom,"34,700.00","34,120.10","34,560.65","33,892.75",667.90,1.97
HFCL,82.79,80.15,82.01,80.44,1.57,1.95
MRF,"110,099.00","107,999.70","109,922.80","107,839.20","2,083.60",1.93
Adani Energy,820.65,799.15,813.90,798.55,15.35,1.92
Ramco Cements,867.65,840.80,855.95,839.90,16.05,1.91
Tata Chemicals,835.05,819.30,833.10,817.60,15.50,1.9
REC,430.80,421.50,429.50,421.55,7.95,1.89
Voltas,"1,531.00","1,477.00","1,495.20","1,467.40",27.80,1.89
Vardhman Text,390.00,382.80,386.80,379.65,7.15,1.88
SBI Life Insura,"1,488.90","1,455.00","1,484.90","1,457.50",27.40,1.88
Kaynes Tech,"4,608.00","4,495.10","4,584.05","4,499.80",84.25,1.87
CIEINDIA,397.50,388.70,395.95,388.70,7.25,1.87
LIC Housing Fin,554.90,538.65,549.80,539.80,10.00,1.85
ICICI Prudentia,565.75,552.25,563.00,552.85,10.15,1.84
MCX India,"5,225.90","5,090.70","5,207.85","5,113.95",93.90,1.84
Tata Elxsi,"5,390.90","5,225.00","5,366.30","5,269.35",96.95,1.84
GAIL,166.62,162.62,165.96,163.00,2.96,1.82
MM Financial,289.90,280.20,287.15,282.05,5.10,1.81
SKF India,"3,748.60","3,659.20","3,733.80","3,667.30",66.50,1.81
Ambuja Cements,508.75,498.00,507.05,498.15,8.90,1.79
Balaji Amines,"1,245.00","1,211.60","1,231.50","1,210.05",21.45,1.77
Torrent Pharma,"3,200.00","3,075.00","3,191.30","3,135.70",55.60,1.77
Krishna Inst.,597.55,575.20,590.50,580.35,10.15,1.75
Krishna Inst.,597.55,575.20,590.50,580.35,10.15,1.75
Mah Seamless,712.30,693.25,701.50,689.45,12.05,1.75
UPL,648.00,636.90,646.30,635.20,11.10,1.75
Narayana Hruda,"1,654.00","1,613.45","1,644.95","1,617.05",27.90,1.73
SignatureGlobal,"1,113.45","1,080.85","1,104.55","1,085.90",18.65,1.72
Varroc Engineer,434.90,424.55,431.75,424.55,7.20,1.7
Wipro,266.50,256.25,265.70,261.25,4.45,1.7
Action Const,"1,220.70","1,196.05","1,212.95","1,192.80",20.15,1.69
Coal India,398.05,388.80,395.85,389.30,6.55,1.68
Union Bank,120.10,117.72,119.68,117.70,1.98,1.68
PVR INOX,983.55,950.00,977.75,961.70,16.05,1.67
Shyam Metalics,865.30,839.30,859.60,845.45,14.15,1.67
IRCTC,723.00,707.40,717.65,705.90,11.75,1.66
Biocon,343.20,334.05,341.90,336.35,5.55,1.65
IndusInd Bank,700.80,682.55,692.70,681.45,11.25,1.65
Bharat Elec,292.99,284.76,290.00,285.31,4.69,1.64
TataTeleservice,61.79,60.44,61.24,60.25,0.99,1.64
KPIT Tech,"1,277.40","1,240.05","1,263.10","1,242.75",20.35,1.64
Deepak Nitrite,"2,045.00","1,988.55","2,025.40","1,992.85",32.55,1.63
Jio Financial,231.25,225.64,228.84,225.18,3.66,1.63
Route,984.70,951.55,964.15,948.65,15.50,1.63
Page Industries,"41,449.25","40,600.00","41,252.45","40,599.60",652.85,1.61
Inox Wind,170.17,166.04,168.67,166.04,2.63,1.58
Varun Beverages,548.05,530.05,540.90,532.50,8.40,1.58
Varun Beverages,548.05,530.05,540.90,532.50,8.40,1.58
Varun Beverages,548.05,530.05,540.90,532.50,8.40,1.58
Welspun Living,131.50,126.93,130.85,128.82,2.03,1.58
GlaxoSmithKline,"2,845.00","2,767.80","2,838.30","2,795.15",43.15,1.54
Bayer CropScien,"5,007.40","4,883.50","4,934.75","4,859.80",74.95,1.54
Whirlpool,982.00,954.05,965.35,950.75,14.60,1.54
Grasim,"2,464.60","2,426.00","2,458.20","2,421.65",36.55,1.51
Jubilant Food,649.70,626.05,637.40,627.90,9.50,1.51
JSW Steel,"1,047.00","1,024.00","1,033.35","1,018.05",15.30,1.5
Larsen,"3,326.60","3,268.50","3,319.55","3,270.70",48.85,1.49
IDFC First Bank,55.85,54.32,55.42,54.62,0.80,1.46
IGL,194.36,190.61,193.29,190.53,2.76,1.45
IIFL Finance,334.30,325.20,330.55,325.85,4.70,1.44
Alok Industries,16.56,16.20,16.31,16.08,0.23,1.43
Bajaj Auto,"7,767.65","7,619.25","7,721.85","7,613.40",108.45,1.42
Tata Inv Corp,"6,333.00","6,165.15","6,267.70","6,180.00",87.70,1.42
Jubilant Ing.,702.40,685.00,696.80,687.20,9.60,1.4
VIP Industries,308.40,292.05,296.15,292.05,4.10,1.4
JK Lakshmi Cem,763.50,748.70,760.50,750.05,10.45,1.39
NHPC,80.60,79.06,80.20,79.13,1.07,1.35
C. E. Info Syst,"1,640.00","1,593.10","1,611.75","1,590.85",20.90,1.31
Guj Amb Exports,106.31,103.50,104.80,103.44,1.36,1.31
Lupin,"2,067.85","2,024.25","2,060.95","2,034.65",26.30,1.29
Indegene,541.50,525.15,536.50,529.70,6.80,1.28
Manappuram Fin,214.50,210.51,213.92,211.21,2.71,1.28
Adani Ports,"1,184.50","1,158.80","1,173.50","1,158.80",14.70,1.27
Cello World,553.00,545.60,550.10,543.35,6.75,1.24
HINDPETRO,330.40,324.10,328.00,324.00,4.00,1.23
CenturyPlyboard,719.00,698.20,712.85,704.25,8.60,1.22
Triveni Engg,398.75,388.20,388.95,384.25,4.70,1.22
ABB India,"5,512.80","5,346.75","5,475.60","5,410.90",64.70,1.2
Oracle Fin Serv,"7,694.00","7,377.75","7,674.85","7,584.55",90.30,1.19
Jubilant Pharmo,908.75,876.75,901.05,890.45,10.60,1.19
Brigade Ent,955.00,936.55,948.40,937.40,11.00,1.17
BPCL,266.49,263.01,265.26,262.18,3.08,1.17
NTPC,343.90,336.35,341.30,337.35,3.95,1.17
Jindal Stainles,664.15,650.00,655.35,647.85,7.50,1.16
Adani Green Ene,918.75,901.40,911.20,900.90,10.30,1.14
SBI,749.30,739.10,745.10,736.70,8.40,1.14
Netweb,"1,541.65","1,505.00","1,521.65","1,504.60",17.05,1.13
Dr Lal PathLab,"2,579.95","2,521.05","2,559.80","2,532.20",27.60,1.09
Radico Khaitan,"2,285.00","2,232.20","2,272.30","2,247.80",24.50,1.09
ACC,"1,911.00","1,883.35","1,900.00","1,879.70",20.30,1.08
Quess Corp,642.15,625.80,636.80,630.05,6.75,1.07
Lemon Tree,137.67,134.11,136.00,134.59,1.41,1.05
CG Consumer,364.30,354.05,360.45,356.75,3.70,1.04
KPR Mill,916.30,888.20,905.70,896.35,9.35,1.04
Archean Chem,569.75,547.15,562.40,556.75,5.65,1.01
360 ONE WAM,943.85,887.30,923.80,914.80,9.00,0.98
360 ONE WAM,943.85,887.30,923.80,914.80,9.00,0.98
CreditAccess Gr,977.00,931.40,943.80,934.70,9.10,0.97
City Union Bank,157.04,153.50,155.69,154.20,1.49,0.97
MRPL,119.31,114.95,115.95,114.84,1.11,0.97
Ashok Leyland,207.98,204.00,205.69,203.74,1.95,0.96
Info Edge,"6,800.95","6,538.20","6,749.40","6,686.05",63.35,0.95
Adani Power,527.00,514.35,521.00,516.15,4.85,0.94
GNFC,488.00,481.10,485.70,481.25,4.45,0.92
Ipca Labs,"1,369.00","1,341.95","1,359.30","1,347.05",12.25,0.91
BHEL,207.75,204.11,205.69,203.88,1.81,0.89
Caplin Labs,"1,937.85","1,902.50","1,932.20","1,915.20",17.00,0.89
Alkyl Amines,"1,607.90","1,581.75","1,599.95","1,586.20",13.75,0.87
Apar Ind,"5,930.00","5,654.30","5,802.35","5,752.60",49.75,0.86
Alkem Lab,"4,855.00","4,789.00","4,851.80","4,810.60",41.20,0.86
Zydus Life,930.00,903.00,909.90,902.15,7.75,0.86
SBI Card,853.15,839.70,846.50,839.30,7.20,0.86
Birla Corp,"1,040.95","1,023.55","1,033.05","1,024.60",8.45,0.82
LT Technology,"4,664.00","4,527.35","4,647.20","4,609.40",37.80,0.82
Coromandel Int,"2,014.65","1,936.60","1,978.60","1,962.70",15.90,0.81
Karur Vysya,202.40,198.23,201.14,199.55,1.59,0.8
Ajanta Pharma,"2,637.30","2,572.50","2,622.50","2,602.25",20.25,0.78
Divis Labs,"5,850.00","5,742.05","5,818.10","5,772.95",45.15,0.78
Bosch,"27,671.85","27,310.00","27,557.30","27,343.65",213.65,0.78
Mankind Pharma,"2,181.40","2,132.00","2,161.70","2,145.80",15.90,0.74
INDUS TOWERS,342.85,336.05,339.30,336.85,2.45,0.73
Poly Medicure,"2,258.45","2,205.65","2,250.50","2,234.30",16.20,0.73
Dr Reddys Labs,"1,177.70","1,158.10","1,172.10","1,163.70",8.40,0.72
Dr Reddys Labs,"1,177.70","1,158.10","1,172.10","1,163.70",8.40,0.72
Alembic Pharma,845.00,833.85,841.50,835.55,5.95,0.71
HDFC Bank,"1,751.00","1,732.20","1,744.10","1,732.20",11.90,0.69
Dalmia Bharat,"1,755.15","1,704.20","1,726.25","1,714.40",11.85,0.69
Guj State Petro,281.20,276.00,277.15,275.30,1.85,0.67
Reliance,"1,253.25","1,238.80","1,247.15","1,238.80",8.35,0.67
Mahanagar Gas,"1,346.30","1,320.60","1,332.50","1,323.90",8.60,0.65
Axis Bank,"1,058.55","1,043.50","1,052.05","1,045.25",6.80,0.65
Bharti Airtel,"1,642.05","1,627.50","1,637.15","1,627.30",9.85,0.61
Hind Copper,228.34,222.00,222.89,221.57,1.32,0.6
AIA Engineering,"3,237.05","3,190.95","3,221.15","3,202.35",18.80,0.59
Bajaj Finance,"8,879.00","8,682.60","8,731.60","8,682.50",49.10,0.57
JB Chemicals,"1,603.70","1,567.75","1,599.35","1,590.30",9.05,0.57
JB Chemicals,"1,603.70","1,567.75","1,599.35","1,590.30",9.05,0.57
Zensar Tech,680.30,655.00,671.00,667.25,3.75,0.56
Astral Ltd,"1,278.20","1,258.30","1,261.00","1,254.25",6.75,0.54
KEI Industries,"3,324.00","3,240.35","3,283.25","3,265.95",17.30,0.53
eClerx Services,"2,637.10","2,561.00","2,584.50","2,571.25",13.25,0.52
Saregama India,506.60,492.80,502.30,499.70,2.60,0.52
SRF,"3,032.50","2,981.40","3,005.35","2,989.90",15.45,0.52
Power Finance,405.80,398.70,403.90,401.90,2.00,0.5
Star Health,361.35,352.50,356.15,354.50,1.65,0.47
Campus Active,255.00,250.45,252.05,250.90,1.15,0.46
Timken,"2,694.95","2,643.65","2,675.45","2,663.20",12.25,0.46
Emami,565.95,546.95,557.75,555.25,2.50,0.45
Adani Enterpris,"2,342.00","2,311.05","2,318.65","2,308.50",10.15,0.44
BLS Internation,369.00,348.00,349.55,348.05,1.50,0.43
SBFC Finance,88.55,82.00,84.52,84.16,0.36,0.43
Bandhan Bank,142.25,140.43,141.27,140.68,0.59,0.42
Metropolis,"1,634.80","1,607.45","1,624.50","1,617.65",6.85,0.42
Minda Corp,539.90,519.80,529.95,527.95,2.00,0.38
Cera Sanitary,"5,381.90","5,280.65","5,308.55","5,288.25",20.30,0.38
Patanjali Foods,"1,766.90","1,732.50","1,748.00","1,741.45",6.55,0.38
Grindwell Norto,"1,643.75","1,608.20","1,613.90","1,608.20",5.70,0.35
TVS Motor,"2,342.50","2,303.70","2,319.75","2,311.75",8.00,0.35
Tata Motors,685.75,678.55,682.25,680.05,2.20,0.32
Tata Motors,685.75,678.55,682.25,680.05,2.20,0.32
