company_name,high,low,last_price,prev_close,change,percent_gain
Gillette India,"9,900.90","9,649.95","9,802.60","9,630.65",171.95,1.79
NBCC (India),102.00,99.50,101.07,99.29,1.78,1.79
Redington,214.90,210.71,214.43,210.69,3.74,1.78
Atul,"7,364.65","7,234.00","7,338.00","7,211.30",126.7,1.76
KEC Intl,"1,209.00","1,161.35","1,185.05","1,164.50",20.55,1.76
Fert and Chem,"1,016.95",992.50,"1,009.70",992.40,17.3,1.74
Welspun Corp,804.85,782.15,802.30,788.60,13.7,1.74
Triveni Turbine,822.50,794.40,819.25,805.30,13.95,1.73
Indian Bank,590.20,572.70,582.35,572.85,9.5,1.66
Jaiprakash Pow,19.75,19.01,19.15,18.84,0.31,1.65
KPR Mill,"1,122.30","1,046.75","1,097.95","1,080.35",17.6,1.63
Manappuram Fin,194.69,180.05,185.03,182.06,2.97,1.63
Sapphire Foods,318.70,308.85,317.40,312.30,5.1,1.63
Sapphire Foods,318.70,308.85,317.40,312.30,5.1,1.63
Varroc Engineer,619.70,592.85,608.55,598.80,9.75,1.63
Welspun Living,180.70,174.45,178.44,175.62,2.82,1.61
Godrej Prop,"3,002.95","2,920.50","2,972.85","2,926.95",45.9,1.57
GSFC,220.80,215.21,218.41,215.05,3.36,1.56
JSW Energy,699.80,682.30,688.95,678.60,10.35,1.53
Oil India,462.65,454.50,461.20,454.35,6.85,1.51
Garden Reach Sh,"1,767.80","1,714.65","1,745.70","1,720.30",25.4,1.48
KPIL,"1,339.00","1,300.00","1,323.25","1,303.90",19.35,1.48
Nippon,790.00,772.40,784.25,773.05,11.2,1.45
HBL Power,739.65,700.50,704.90,695.00,9.9,1.42
Indian Hotels,868.40,851.40,867.65,855.60,12.05,1.41
Hitachi Energy,"13,282.00","12,850.00","13,171.95","12,990.00",181.95,1.4
Oracle Fin Serv,"12,564.95","12,299.00","12,456.00","12,283.80",172.2,1.4
Metro Brands,"1,292.00","1,261.60","1,290.65","1,273.20",17.45,1.37
Lemon Tree,150.40,147.11,149.73,147.73,2,1.35
PVR INOX,"1,484.70","1,455.30","1,474.35","1,455.20",19.15,1.32
Alkem Lab,"5,453.90","5,351.65","5,442.80","5,372.55",70.25,1.31
Jubilant Ing.,860.50,837.20,844.30,833.35,10.95,1.31
Solar Ind,"10,550.00","10,355.05","10,531.75","10,396.70",135.05,1.3
Union Bank,129.40,126.80,128.90,127.25,1.65,1.3
IndusInd Bank,"1,007.95",985.55,999.35,986.65,12.7,1.29
Zensar Tech,819.40,798.80,811.35,801.20,10.15,1.27
Dalmia Bharat,"1,955.90","1,920.05","1,945.95","1,921.60",24.35,1.27
Muthoot Finance,"2,124.50","2,093.95","2,119.20","2,092.85",26.35,1.26
SUMITOMO,536.70,524.00,532.35,525.75,6.6,1.26
Ashok Leyland,235.50,229.19,234.84,231.94,2.9,1.25
Info Edge,"8,860.00","8,688.05","8,808.95","8,702.40",106.55,1.22
Bank of Mah,56.58,55.65,56.25,55.58,0.67,1.21
Bharat Forge,"1,372.95","1,348.50","1,364.10","1,348.30",15.8,1.17
Bikaji Foods,813.25,791.10,808.60,799.35,9.25,1.16
Guj State Petro,384.45,376.70,382.60,378.20,4.4,1.16
Rajesh Exports,242.65,238.51,240.29,237.62,2.67,1.12
BEML,"4,493.95","4,412.00","4,457.50","4,408.50",49,1.11
GlaxoSmithKline,"2,283.95","2,229.00","2,278.60","2,254.00",24.6,1.09
Gujarat Fluoro,"4,405.55","4,331.90","4,379.65","4,333.45",46.2,1.07
Siemens,"8,035.95","7,884.60","7,968.95","7,884.85",84.1,1.07
Bank of India,115.60,112.54,114.25,113.05,1.2,1.06
Clean Science,"1,446.50","1,387.20","1,438.95","1,424.60",14.35,1.01
Page Industries,"49,400.00","48,575.05","49,236.90","48,742.25",494.65,1.01
Astral Ltd,"1,856.00","1,823.30","1,852.30","1,834.20",18.1,0.99
Emami,603.00,591.05,597.85,592.05,5.8,0.98
Exide Ind,463.30,451.80,459.55,455.15,4.4,0.97
Zydus Life,991.00,975.55,987.75,978.50,9.25,0.95
Godrej Agrovet,793.95,770.70,775.60,768.50,7.1,0.92
Nuvama Wealth,"6,993.00","6,855.20","6,967.20","6,905.60",61.6,0.89
PTC Industries,"11,749.60","11,351.05","11,652.05","11,550.60",101.45,0.88
Patanjali Foods,"1,858.10","1,817.05","1,834.85","1,818.80",16.05,0.88
ZFCVINDIA,"11,619.45","11,419.20","11,585.15","11,485.65",99.5,0.87
INDUS TOWERS,355.90,349.55,353.00,350.00,3,0.86
Piramal Pharma,254.70,245.85,251.25,249.10,2.15,0.86
Rail Vikas,476.00,466.80,469.90,465.95,3.95,0.85
Intellect Desig,845.95,825.00,837.20,830.25,6.95,0.84
IRCTC,843.90,835.00,842.50,835.45,7.05,0.84
Marico,647.15,633.50,645.10,639.80,5.3,0.83
Tata Comm,"1,860.60","1,841.05","1,856.25","1,840.95",15.3,0.83
Shipping Corp,236.30,231.09,232.46,230.59,1.87,0.81
UNO Minda,"1,062.90","1,042.05","1,049.65","1,041.30",8.35,0.8
Chambal Fert,535.85,528.55,531.95,527.85,4.1,0.78
Jubilant Food,692.20,681.30,686.55,681.30,5.25,0.77
Yes Bank,21.58,21.12,21.25,21.09,0.16,0.76
CDSL,"1,980.00","1,945.30","1,957.95","1,943.50",14.45,0.74
Ambuja Cements,578.75,571.85,576.95,572.75,4.2,0.73
M&M Financial,279.30,273.15,276.75,274.75,2,0.73
Canara Bank,108.41,106.43,107.34,106.58,0.76,0.71
Canara Bank,108.41,106.43,107.34,106.58,0.76,0.71
Guj Amb Exports,136.50,132.81,133.55,132.63,0.92,0.69
Ramco Cements,"1,060.00","1,039.35","1,047.65","1,040.70",6.95,0.67
CESC,190.23,186.60,188.73,187.50,1.23,0.66
IOB,56.80,55.73,56.05,55.68,0.37,0.66
APTUS VALUE,312.20,305.35,310.10,308.10,2,0.65
NLC India,261.20,256.10,259.00,257.35,1.65,0.64
BLS Internation,489.50,467.55,470.45,467.50,2.95,0.63
Delhivery,395.85,386.50,393.05,390.60,2.45,0.63
Havells India,"1,775.00","1,756.50","1,768.80","1,757.85",10.95,0.62
Trident,37.34,36.41,36.79,36.57,0.22,0.6
ICICI Securitie,892.00,884.10,889.30,884.15,5.15,0.58
Motilal Oswal,"1,015.50",986.20,995.55,989.85,5.7,0.58
Power Finance,513.30,505.10,507.10,504.25,2.85,0.57
CAMS,"5,228.00","5,141.00","5,214.95","5,186.85",28.1,0.54
IGL,399.85,389.75,394.30,392.20,2.1,0.54
Cera Sanitary,"7,790.00","7,692.05","7,725.05","7,683.45",41.6,0.54
Narayana Hruda,"1,304.25","1,288.00","1,294.55","1,287.60",6.95,0.54
Berger Paints,479.40,471.85,477.50,475.00,2.5,0.53
Balrampur Chini,591.50,584.40,588.45,585.40,3.05,0.52
BSE Limited,"5,735.95","5,620.00","5,663.80","5,634.95",28.85,0.51
REC,563.95,557.10,559.80,556.95,2.85,0.51
VIP Industries,477.00,468.30,472.20,469.90,2.3,0.49
KEI Industries,"4,536.20","4,441.00","4,469.80","4,448.35",21.45,0.48
Persistent,"6,520.45","6,438.20","6,508.60","6,477.65",30.95,0.48
Persistent,"6,520.45","6,438.20","6,508.60","6,477.65",30.95,0.48
Torrent Pharma,"3,374.55","3,319.05","3,362.05","3,345.85",16.2,0.48
eClerx Services,"3,877.00","3,820.00","3,833.45","3,815.55",17.9,0.47
Sammaan Capital,164.95,159.30,159.81,159.06,0.75,0.47
L&T Finance,148.90,145.86,147.30,146.61,0.69,0.47
United Spirits,"1,544.30","1,467.35","1,519.20","1,512.05",7.15,0.47
Deepak Nitrite,"2,703.90","2,664.05","2,692.25","2,679.85",12.4,0.46
Rashtriya Chem,178.07,175.50,176.46,175.65,0.81,0.46
Central Bank,58.96,57.81,58.00,57.75,0.25,0.43
Anand Rathi,"4,385.05","4,240.00","4,286.00","4,268.20",17.8,0.42
Bank of Baroda,259.60,256.54,259.08,257.99,1.09,0.42
PNB,108.90,107.65,108.18,107.73,0.45,0.42
Sobha,"1,613.50","1,585.00","1,590.45","1,583.85",6.6,0.42
SRF,"2,314.80","2,287.50","2,306.45","2,296.70",9.75,0.42
Honeywell Autom,"41,248.00","40,527.65","40,874.10","40,702.45",171.65,0.42
Max Healthcare,"1,188.10","1,170.05","1,184.80","1,180.05",4.75,0.4
SBI Card,732.40,723.00,728.35,725.45,2.9,0.4
Aditya Birla Re,"2,835.35","2,751.20","2,762.15","2,751.50",10.65,0.39
Jupiter Wagons,571.50,553.15,557.55,555.45,2.1,0.38
HDFC Life,636.40,628.55,634.95,632.55,2.4,0.38
Bajaj Finance,"7,248.00","7,156.10","7,208.40","7,182.80",25.6,0.36
LTIMindtree,"6,767.95","6,697.50","6,738.45","6,714.45",24,0.36
UCO Bank,48.30,46.80,47.06,46.89,0.17,0.36
AAVAS Financier,"1,676.20","1,655.30","1,669.50","1,663.85",5.65,0.34
JK Tyre & Ind,412.50,406.50,410.10,408.70,1.4,0.34
Power Grid Corp,336.25,331.60,335.00,333.85,1.15,0.34
Balkrishna Ind,"2,884.00","2,837.50","2,864.15","2,854.85",9.3,0.33
United Brewerie,"2,022.75","1,990.00","1,999.00","1,992.40",6.6,0.33
AIA Engineering,"3,557.00","3,475.30","3,499.90","3,488.60",11.3,0.32
HFCL,127.26,124.82,125.61,125.23,0.38,0.3
Poly Medicure,"2,873.80","2,831.00","2,849.65","2,841.10",8.55,0.3
Chennai Petro,599.00,590.05,594.05,592.40,1.65,0.28
Aarti Ind,442.60,433.30,438.40,437.20,1.2,0.27
Krishna Inst.,598.00,585.70,593.85,592.25,1.6,0.27
Krishna Inst.,598.00,585.70,593.85,592.25,1.6,0.27
Pidilite Ind,"3,214.35","3,177.00","3,193.85","3,185.20",8.65,0.27
Biocon,358.65,350.75,353.70,352.80,0.9,0.26
Eicher Motors,"4,865.00","4,800.00","4,838.50","4,825.90",12.6,0.26
LIC Housing Fin,635.55,621.10,625.95,624.35,1.6,0.26
Polycab,"7,595.00","7,505.00","7,541.35","7,522.15",19.2,0.26
APL Apollo,"1,606.65","1,576.95","1,600.85","1,596.90",3.95,0.25
CG Power ,775.60,758.70,770.95,769.00,1.95,0.25
Railtel,448.60,439.00,441.95,440.85,1.1,0.25
Elgi Equipments,626.95,600.45,604.90,603.45,1.45,0.24
Endurance Techn,"2,307.50","2,270.70","2,286.60","2,281.20",5.4,0.24
Suzlon Energy,68.62,66.16,66.36,66.20,0.16,0.24
TVS Motor,"2,547.10","2,511.85","2,527.90","2,521.90",6,0.24
Axis Bank,"1,155.00","1,141.75","1,150.90","1,148.15",2.75,0.24
Grindwell Norto,"2,255.90","2,207.70","2,216.20","2,211.20",5,0.23
PB Fintech,"2,124.90","2,072.70","2,108.75","2,104.05",4.7,0.22
Route,"1,438.70","1,422.00","1,431.50","1,428.35",3.15,0.22
Birlasoft,609.75,601.80,604.60,603.35,1.25,0.21
P and G,"15,809.85","15,610.05","15,766.75","15,734.05",32.7,0.21
Bata India,"1,442.45","1,420.05","1,435.35","1,432.45",2.9,0.2
J. K. Cement,"4,776.20","4,705.10","4,758.05","4,749.10",8.95,0.19
Jio Financial,342.45,338.15,340.35,339.75,0.6,0.18
JK Bank,103.75,101.96,102.30,102.12,0.18,0.18
Bharat Elec,317.35,314.00,316.20,315.65,0.55,0.17
IDFC First Bank,64.64,63.90,64.34,64.23,0.11,0.17
IDBI Bank,82.76,81.45,81.57,81.44,0.13,0.16
IEX,191.38,187.20,189.71,189.43,0.28,0.15
Hindustan Aeron,"4,699.00","4,651.15","4,676.35","4,669.65",6.7,0.14
Hindustan Aeron,"4,699.00","4,651.15","4,676.35","4,669.65",6.7,0.14
Kirloskar Bros,"2,325.10","2,270.15","2,282.80","2,279.65",3.15,0.14
Federal Bank,214.44,212.50,213.40,213.15,0.25,0.12
M&M,"3,092.15","3,040.00","3,084.85","3,081.40",3.45,0.11
Aster DM Health,485.55,472.30,480.80,480.30,0.5,0.1
Cochin Shipyard,"1,638.40","1,595.90","1,607.80","1,606.35",1.45,0.09
Cochin Shipyard,"1,638.40","1,595.90","1,607.80","1,606.35",1.45,0.09
ICICI Bank,"1,350.45","1,340.05","1,346.10","1,344.90",1.2,0.09
Mastek,"3,330.50","3,215.10","3,245.55","3,242.65",2.9,0.09
Cipla,"1,457.55","1,436.10","1,448.45","1,447.30",1.15,0.08
Godrej Consumer,"1,128.00","1,110.05","1,112.35","1,111.45",0.9,0.08
Honasa Consumer,255.00,244.05,248.50,248.30,0.2,0.08
JM Financial,141.50,139.21,139.63,139.52,0.11,0.08
KPIT Tech,"1,555.00","1,520.20","1,534.35","1,533.10",1.25,0.08
Bosch,"36,680.00","36,308.05","36,499.00","36,469.60",29.4,0.08
C. E. Info Syst,"1,757.15","1,735.00","1,741.45","1,740.25",1.2,0.07
Bandhan Bank,170.62,168.51,169.83,169.73,0.1,0.06
MphasiS,"3,227.45","3,176.90","3,197.30","3,195.40",1.9,0.06
Coal India,412.85,406.50,410.45,410.30,0.15,0.04
Maruti Suzuki,"11,329.45","11,205.00","11,277.00","11,272.55",4.45,0.04
GNFC,623.80,615.00,619.55,619.35,0.2,0.03
CIEINDIA,499.60,493.25,497.10,496.95,0.15,0.03
Voltas,"1,832.95","1,802.05","1,808.10","1,807.50",0.6,0.03
ITC,474.40,468.00,470.10,470.00,0.1,0.02
Laurus Labs,578.80,568.90,573.55,573.45,0.1,0.02
Syrma SGS,620.00,602.70,607.55,607.50,0.05,0.01
