company_name,high,low,last_price,prev_close,change,percent_gain
Solar Ind,"11,985.00","11,469.00","11,945.00","11,317.05",627.95,5.55
Nippon,590.00,556.90,581.25,551.10,30.15,5.47
LT Technology,"4,365.80","4,175.00","4,354.00","4,132.25",221.75,5.37
Amber Enterpris,"6,930.00","6,735.50","6,880.00","6,530.05",349.95,5.36
Just Dial,893.00,853.60,880.20,835.50,44.70,5.35
Vardhman Text,487.45,461.50,485.35,461.10,24.25,5.26
REC,424.75,407.45,423.30,402.25,21.05,5.23
Shriram Finance,674.55,649.15,672.00,638.80,33.20,5.2
Shriram Finance,674.55,649.15,672.00,638.80,33.20,5.2
Thermax,"3,261.90","3,112.90","3,245.60","3,085.45",160.15,5.19
Garden Reach Sh,"1,744.00","1,631.30","1,698.60","1,615.10",83.50,5.17
Jaiprakash Pow,15.88,14.62,15.26,14.51,0.75,5.17
Shree Renuka,28.52,27.34,28.36,26.98,1.38,5.11
Jubilant Ing.,670.00,649.40,666.65,634.30,32.35,5.1
CDSL,"1,231.00","1,180.00","1,227.40","1,168.00",59.40,5.09
MphasiS,"2,278.00","2,185.00","2,269.70","2,160.55",109.15,5.05
Adani Energy,889.60,851.45,887.40,844.80,42.60,5.04
JK Lakshmi Cem,830.00,789.05,828.70,788.95,39.75,5.04
LIC Housing Fin,589.15,563.05,587.85,559.65,28.20,5.04
Hind Copper,210.69,203.65,209.69,199.65,10.04,5.03
Jyoti CNC Auto,"1,081.30","1,019.50","1,062.20","1,011.30",50.90,5.03
Sobha,"1,190.10","1,134.00","1,183.90","1,127.15",56.75,5.03
Cera Sanitary,"5,699.50","5,430.00","5,664.50","5,393.50",271.00,5.02
Devyani Int,164.78,157.76,163.71,155.92,7.79,5
Oberoi Realty,"1,635.00","1,565.70","1,624.70","1,547.35",77.35,5
Hitachi Energy,"12,844.00","12,063.00","12,574.00","11,979.30",594.70,4.96
KEI Industries,"2,745.90","2,625.10","2,736.40","2,607.35",129.05,4.95
AstraZeneca,"8,940.00","8,485.50","8,873.50","8,457.40",416.10,4.92
Jindal Steel,850.95,821.80,845.15,805.65,39.50,4.9
Railtel,309.00,296.05,306.50,292.30,14.20,4.86
Aurobindo Pharm,"1,138.00","1,099.00","1,134.70","1,082.45",52.25,4.83
Bajaj Holdings,"11,890.00","11,339.00","11,826.00","11,282.15",543.85,4.82
Adani Green Ene,942.00,901.30,936.65,893.65,43.00,4.81
Concord Biotech,"1,749.00","1,674.50","1,733.10","1,653.85",79.25,4.79
HEG,477.85,455.00,474.60,453.00,21.60,4.77
HEG,477.85,455.00,474.60,453.00,21.60,4.77
MMTC Ltd,52.90,50.92,52.76,50.36,2.40,4.77
Phoenix Mills,"1,558.00","1,497.00","1,548.30","1,478.00",70.30,4.76
Welspun Living,130.63,125.08,129.74,123.85,5.89,4.76
3M India,"30,535.00","29,185.00","30,385.00","29,006.30","1,378.70",4.75
KPIL,958.80,905.20,938.90,896.30,42.60,4.75
KPR Mill,"1,025.00",976.55,"1,020.95",974.85,46.10,4.73
SBFC Finance,94.25,89.70,93.91,89.67,4.24,4.73
Delhivery,259.40,247.35,258.60,246.95,11.65,4.72
Deepak Fert,"1,269.00","1,212.40","1,263.30","1,206.45",56.85,4.71
Network 18,44.10,42.51,43.76,41.79,1.97,4.71
Poly Medicure,"2,247.70","2,148.90","2,242.20","2,141.55",100.65,4.7
CenturyPlyboard,733.60,701.00,729.40,696.90,32.50,4.66
Adani Power,554.45,522.45,542.20,518.25,23.95,4.62
GlaxoSmithKline,"2,889.90","2,778.60","2,878.20","2,751.10",127.10,4.62
Finolex Ind,182.00,173.00,179.88,171.98,7.90,4.59
MRF,"123,010.00","118,200.00","122,905.00","117,544.40","5,360.60",4.56
Tata Motors,628.30,612.65,622.20,595.05,27.15,4.56
Tata Motors,628.30,612.65,622.20,595.05,27.15,4.56
Larsen,"3,272.00","3,176.10","3,257.60","3,115.95",141.65,4.55
SAIL,113.72,109.66,113.25,108.34,4.91,4.53
RBL Bank,182.50,174.05,181.29,173.50,7.79,4.49
RHI Magnesita,490.65,469.00,489.05,468.15,20.90,4.46
Abbott India,"31,195.00","29,580.00","30,950.00","29,641.10","1,308.90",4.42
Dixon Technolog,"14,987.00","14,502.00","14,931.00","14,301.90",629.10,4.4
Rattanindia Ent,42.78,41.34,42.63,40.85,1.78,4.36
Poonawalla Fin,384.90,369.65,382.25,366.30,15.95,4.35
eClerx Services,"2,559.00","2,420.00","2,506.10","2,402.20",103.90,4.33
GE Vernova TD,"1,404.90","1,345.60","1,391.00","1,333.45",57.55,4.32
PNC Infratech,274.80,261.55,271.35,260.20,11.15,4.29
Swan Energy,418.40,400.50,413.95,396.95,17.00,4.28
Redington,226.41,216.32,224.68,215.48,9.20,4.27
Motilal Oswal,639.50,615.50,632.05,606.20,25.85,4.26
GAIL,180.76,174.88,178.99,171.71,7.28,4.24
Rail Vikas,362.00,350.05,360.80,346.30,14.50,4.19
Jindal Saw,258.30,250.55,257.45,247.10,10.35,4.19
Jindal Saw,258.30,250.55,257.45,247.10,10.35,4.19
Adani Enterpris,"2,440.00","2,359.00","2,418.20","2,321.40",96.80,4.17
Triveni Engg,396.65,382.80,395.75,379.90,15.85,4.17
BHEL,222.65,214.15,221.80,212.97,8.83,4.15
Cello World,550.85,526.00,545.35,523.75,21.60,4.12
Vedanta,397.70,384.05,395.80,380.15,15.65,4.12
NLC India,241.00,232.71,238.93,229.49,9.44,4.11
Axis Bank,"1,117.00","1,083.00","1,112.80","1,068.95",43.85,4.1
Dr Reddys Labs,"1,158.10","1,129.00","1,154.90","1,109.50",45.40,4.09
Dr Reddys Labs,"1,158.10","1,129.00","1,154.90","1,109.50",45.40,4.09
Siemens,"2,850.00","2,741.50","2,839.50","2,727.80",111.70,4.09
Brigade Ent,976.15,936.00,972.65,934.60,38.05,4.07
Newgen Software,949.00,913.15,941.85,905.30,36.55,4.04
Aarti Ind,401.50,386.10,398.35,382.95,15.40,4.02
Balrampur Chini,555.20,531.25,551.20,529.90,21.30,4.02
Guj Mineral,287.90,280.15,287.00,276.05,10.95,3.97
Adani Ports,"1,225.90","1,179.00","1,210.80","1,164.55",46.25,3.97
Aditya Birla Re,"1,880.00","1,791.10","1,857.20","1,786.40",70.80,3.96
Zee Entertain,108.74,104.49,107.95,103.85,4.10,3.95
Five-Star Busin,754.60,718.40,745.60,717.40,28.20,3.93
RITES,232.99,224.70,232.01,223.23,8.78,3.93
Torrent Power,"1,628.00","1,570.80","1,623.60","1,562.15",61.45,3.93
Sun TV Network,691.40,658.35,685.95,660.10,25.85,3.92
Godfrey Phillip,"7,383.50","7,077.50","7,312.00","7,037.10",274.90,3.91
Biocon,330.65,319.70,328.85,316.55,12.30,3.89
SignatureGlobal,"1,134.00","1,091.00","1,130.70","1,088.40",42.30,3.89
Union Bank,122.68,119.50,122.40,117.83,4.57,3.88
Tata Power,380.55,372.30,378.50,364.45,14.05,3.86
Petronet LNG,296.80,287.55,295.85,284.90,10.95,3.84
Aditya Birla F,264.50,255.80,263.65,254.00,9.65,3.8
Guj Amb Exports,120.69,115.40,120.20,115.81,4.39,3.79
JSW Energy,521.50,499.75,512.60,493.95,18.65,3.78
Persistent,"4,728.00","4,562.00","4,716.00","4,544.60",171.40,3.77
Persistent,"4,728.00","4,562.00","4,716.00","4,544.60",171.40,3.77
Tata Elxsi,"4,973.50","4,801.00","4,931.00","4,752.05",178.95,3.77
Cummins,"2,939.40","2,851.00","2,920.70","2,814.95",105.75,3.76
Hero Motocorp,"3,816.00","3,686.50","3,803.90","3,666.00",137.90,3.76
Shyam Metalics,879.30,847.05,875.50,843.85,31.65,3.75
Cyient,"1,204.30","1,161.20","1,186.90","1,144.20",42.70,3.73
Carborundum,"1,006.50",954.00,990.90,955.35,35.55,3.72
Jio Financial,239.49,232.60,238.57,230.02,8.55,3.72
Graphite India,473.00,456.90,468.45,451.80,16.65,3.69
Natco Pharma,806.15,778.65,803.95,775.50,28.45,3.67
Techno Electric,"1,037.50","1,012.70","1,024.20",987.95,36.25,3.67
HDFC AMC,"4,140.90","4,006.00","4,133.10","3,987.25",145.85,3.66
Astral Ltd,"1,298.00","1,245.60","1,294.30","1,248.90",45.40,3.64
General Insuran,413.75,399.90,411.80,397.35,14.45,3.64
Linde India,"6,128.50","5,911.50","6,109.50","5,895.45",214.05,3.63
Vijaya Diagnost,"1,014.00",963.30,"1,000.30",965.40,34.90,3.62
HBL Eng,523.15,510.95,518.90,500.95,17.95,3.58
SBI Card,884.00,857.80,882.40,852.00,30.40,3.57
NMDC,65.33,63.55,65.14,62.91,2.23,3.54
Schneider Infra,618.80,604.00,615.35,594.30,21.05,3.54
Emcure Pharmace,962.30,916.20,951.80,919.45,32.35,3.52
Varroc Engineer,423.75,412.05,421.35,407.10,14.25,3.5
Nuvama Wealth,"5,810.00","5,640.50","5,705.50","5,514.20",191.30,3.47
Ramco Cements,971.75,936.80,969.30,936.85,32.45,3.46
Godrej Prop,"2,024.00","1,975.70","2,015.60","1,948.40",67.20,3.45
Godawari Power,194.80,190.20,194.27,187.80,6.47,3.45
Godawari Power,194.80,190.20,194.27,187.80,6.47,3.45
Sundram,927.30,879.05,917.35,886.95,30.40,3.43
Birlasoft,374.20,362.40,372.05,359.75,12.30,3.42
United Brewerie,"2,102.50","1,987.70","2,088.10","2,019.50",68.60,3.4
AU Small Financ,579.10,553.25,576.00,557.10,18.90,3.39
CRISIL,"4,375.90","4,218.10","4,358.50","4,215.85",142.65,3.38
Shree Cements,"31,245.00","30,155.00","31,125.00","30,107.95","1,017.05",3.38
IDFC First Bank,62.32,60.00,61.93,59.92,2.01,3.35
IRFC,128.50,125.00,128.27,124.11,4.16,3.35
Eicher Motors,"5,557.00","5,399.00","5,529.00","5,350.90",178.10,3.33
FSN E-Co Nykaa,187.63,177.80,185.86,179.90,5.96,3.31
PVR INOX,948.50,921.55,945.80,915.70,30.10,3.29
Capri Global,161.99,157.36,160.94,155.84,5.10,3.27
Capri Global,161.99,157.36,160.94,155.84,5.10,3.27
IRCTC,756.40,735.05,754.50,730.70,23.80,3.26
TataTeleservice,58.90,57.10,58.46,56.63,1.83,3.23
New India Assur,162.50,157.25,161.33,156.28,5.05,3.23
HDFC Bank,"1,876.80","1,855.00","1,864.90","1,806.75",58.15,3.22
Mankind Pharma,"2,458.90","2,391.00","2,426.10","2,350.50",75.60,3.22
PCBL Chemical,432.50,417.55,427.95,414.60,13.35,3.22
Praj Industries,519.80,508.00,517.25,501.10,16.15,3.22
Endurance Techn,"1,942.60","1,882.00","1,920.20","1,860.40",59.80,3.21
Laurus Labs,626.15,608.80,625.15,605.85,19.30,3.19
Dalmia Bharat,"1,885.40","1,821.10","1,869.20","1,811.65",57.55,3.18
Adani Total Gas,612.15,596.55,610.65,592.05,18.60,3.14
APL Apollo,"1,568.50","1,512.80","1,564.80","1,517.35",47.45,3.13
CAMS,"3,847.00","3,752.50","3,832.90","3,716.70",116.20,3.13
Schaeffler Ind,"3,159.30","3,060.00","3,137.60","3,042.65",94.95,3.12
Ashok Leyland,215.53,210.11,214.95,208.50,6.45,3.09
RamkrishnaForge,765.00,736.30,760.25,737.55,22.70,3.08
Polycab,"5,261.50","5,124.00","5,249.50","5,093.25",156.25,3.07
Suven Pharma,"1,235.90","1,155.20","1,184.80","1,149.60",35.20,3.06
Bharat Elec,294.15,287.55,293.70,285.00,8.70,3.05
Zensar Tech,654.50,636.15,652.80,633.45,19.35,3.05
P and G,"14,174.00","13,829.00","14,104.00","13,687.20",416.80,3.05
Fortis Health,699.70,656.60,669.25,649.55,19.70,3.03
Vinati Organics,"1,602.80","1,554.00","1,590.20","1,543.55",46.65,3.02
Caplin Labs,"1,936.30","1,841.10","1,925.60","1,869.40",56.20,3.01
Escorts Kubota,"3,295.00","3,204.20","3,274.00","3,178.20",95.80,3.01
JSW Infra,306.00,298.90,305.00,296.10,8.90,3.01
UPL,661.90,638.85,658.00,638.85,19.15,3
APTUS VALUE,313.40,303.80,311.50,302.45,9.05,2.99
Mahanagar Gas,"1,321.50","1,281.00","1,315.60","1,277.50",38.10,2.98
VIP Industries,278.45,268.25,275.15,267.20,7.95,2.98
Cochin Shipyard,"1,484.00","1,416.30","1,442.60","1,401.00",41.60,2.97
Cochin Shipyard,"1,484.00","1,416.30","1,442.60","1,401.00",41.60,2.97
Torrent Pharma,"3,235.00","3,129.00","3,221.80","3,129.00",92.80,2.97
Bank of India,111.78,108.85,111.36,108.16,3.20,2.96
Metro Brands,"1,111.00","1,065.00","1,093.20","1,061.85",31.35,2.95
CG Power ,591.00,580.00,589.25,572.40,16.85,2.94
ICICI Bank,"1,354.30","1,336.20","1,350.20","1,311.65",38.55,2.94
KPIT Tech,"1,165.90","1,130.00","1,151.80","1,118.95",32.85,2.94
Bandhan Bank,154.54,150.55,154.07,149.68,4.39,2.93
SJVN,94.45,92.34,94.11,91.43,2.68,2.93
Bajaj Auto,"8,040.00","7,828.50","7,995.50","7,768.85",226.65,2.92
Chambal Fert,665.85,641.25,664.00,645.25,18.75,2.91
Himadri Special,457.40,438.60,449.50,436.80,12.70,2.91
Info Edge,"6,812.50","6,620.50","6,735.50","6,545.30",190.20,2.91
Jindal Stainles,560.95,547.00,557.80,542.05,15.75,2.91
Tata Tech,655.50,637.00,650.45,632.05,18.40,2.91
TVS Motor,"2,600.50","2,545.80","2,586.50","2,513.30",73.20,2.91
Go Digit,292.25,282.35,289.20,281.05,8.15,2.9
Granules India,465.00,453.00,464.40,451.30,13.10,2.9
Hindalco,619.30,606.35,617.60,600.30,17.30,2.88
Pfizer,"4,229.90","4,050.00","4,197.90","4,080.25",117.65,2.88
Timken,"2,558.20","2,460.00","2,545.80","2,474.60",71.20,2.88
AB Capital,191.00,186.69,190.64,185.33,5.31,2.87
Blue Star,"2,028.40","1,971.10","2,023.60","1,967.20",56.40,2.87
IRB Infra,46.45,45.54,46.30,45.01,1.29,2.87
IRB Infra,46.45,45.54,46.30,45.01,1.29,2.87
Oracle Fin Serv,"7,818.50","7,621.00","7,796.00","7,579.85",216.15,2.85
AWL Agri,284.50,274.50,280.25,272.55,7.70,2.83
Firstsource Sol,333.05,322.75,330.15,321.05,9.10,2.83
NCC,218.55,212.08,215.91,209.97,5.94,2.83
Exide Ind,381.30,370.60,379.70,369.30,10.40,2.82
CreditAccess Gr,"1,061.00","1,019.55","1,051.75","1,023.10",28.65,2.8
HDFC Life,707.50,690.30,704.70,685.55,19.15,2.79
Minda Corp,517.70,496.95,508.30,494.50,13.80,2.79
Syngene Intl,727.00,703.10,721.40,701.80,19.60,2.79
IEX,184.49,180.26,184.01,179.03,4.98,2.78
Ipca Labs,"1,375.80","1,317.00","1,368.00","1,330.95",37.05,2.78
R R Kabel,936.60,913.55,934.20,909.00,25.20,2.77
Bosch,"27,165.00","26,580.00","27,090.00","26,359.25",730.75,2.77
Alok Industries,16.14,15.72,16.05,15.62,0.43,2.75
Max Financial,"1,197.90","1,161.20","1,195.30","1,163.30",32.00,2.75
Tejas Networks,869.05,844.40,860.80,837.80,23.00,2.75
Netweb,"1,556.20","1,494.30","1,509.20","1,469.30",39.90,2.72
Metropolis,"1,649.00","1,605.20","1,645.00","1,601.60",43.40,2.71
Dabur India,474.45,462.60,473.75,461.30,12.45,2.7
IIFL Finance,334.80,325.40,332.40,323.75,8.65,2.67
SBI Life Insura,"1,574.10","1,525.00","1,562.60","1,521.90",40.70,2.67
Affle India,"1,551.80","1,510.00","1,541.40","1,501.55",39.85,2.65
Apollo Tyres,439.75,428.60,439.10,427.75,11.35,2.65
CIEINDIA,416.05,403.50,411.40,400.80,10.60,2.64
Syrma SGS,511.90,485.25,492.45,479.80,12.65,2.64
Divis Labs,"5,767.50","5,605.00","5,734.50","5,589.30",145.20,2.6
HCL Tech,"1,428.80","1,406.00","1,426.50","1,390.55",35.95,2.59
Mah Seamless,685.00,664.40,681.10,663.90,17.20,2.59
Suzlon Energy,55.66,53.91,54.37,53.00,1.37,2.58
ICICI Prudentia,572.55,545.30,567.15,552.95,14.20,2.57
MCX India,"5,617.00","5,476.50","5,581.50","5,441.45",140.05,2.57
Grasim,"2,726.20","2,670.00","2,718.60","2,651.25",67.35,2.54
M&M,"2,690.00","2,606.00","2,646.00","2,580.35",65.65,2.54
CCL Products,616.00,600.80,614.25,599.10,15.15,2.53
Havells India,"1,577.60","1,499.50","1,571.70","1,532.85",38.85,2.53
Kansai Nerolac,256.99,249.60,255.81,249.58,6.23,2.5
Ceat,"2,912.40","2,850.40","2,903.10","2,832.50",70.60,2.49
Patanjali Foods,"1,939.90","1,881.90","1,933.30","1,886.35",46.95,2.49
Bajaj Finance,"9,290.00","9,075.50","9,141.00","8,921.10",219.90,2.46
Central Bank,35.40,34.71,35.27,34.43,0.84,2.44
Tube Investment,"2,593.00","2,509.40","2,570.70","2,509.70",61.00,2.43
Welspun Corp,788.85,748.00,776.90,758.50,18.40,2.43
Jupiter Wagons,391.90,373.80,379.85,370.90,8.95,2.41
Hindustan Aeron,"4,250.00","4,170.80","4,206.10","4,107.20",98.90,2.41
Hindustan Aeron,"4,250.00","4,170.80","4,206.10","4,107.20",98.90,2.41
IGL,179.84,175.84,178.97,174.76,4.21,2.41
Bharti Airtel,"1,820.00","1,781.10","1,798.80","1,756.60",42.20,2.4
Canara Bank,92.94,91.28,92.69,90.54,2.15,2.37
Canara Bank,92.94,91.28,92.69,90.54,2.15,2.37
Angel One,"2,327.60","2,290.20","2,318.40","2,265.00",53.40,2.36
COFORGE LTD.,"6,525.00","6,335.00","6,466.00","6,316.65",149.35,2.36
JM Financial,98.80,96.19,97.56,95.32,2.24,2.35
Gland,"1,430.80","1,396.40","1,426.30","1,393.75",32.55,2.34
Nuvoco Vistas,325.25,315.05,321.80,314.45,7.35,2.34
Olectra Greente,"1,194.70","1,163.50","1,179.90","1,153.00",26.90,2.33
Triveni Turbine,513.60,493.50,507.35,495.80,11.55,2.33
Usha Martin,315.95,308.70,313.20,306.10,7.10,2.32
Eternal,224.25,220.10,222.23,217.20,5.03,2.32
TVS Supply,114.70,109.09,112.74,110.21,2.53,2.3
Castrol,204.73,200.49,203.90,199.33,4.57,2.29
Jubilant Food,702.95,688.85,701.00,685.30,15.70,2.29
Finolex Cables,903.00,883.15,895.50,875.60,19.90,2.27
Saregama India,540.45,515.75,535.95,524.05,11.90,2.27
Ajanta Pharma,"2,650.20","2,602.10","2,623.20","2,565.40",57.80,2.25
Krishna Inst.,632.45,612.95,630.55,616.75,13.80,2.24
Krishna Inst.,632.45,612.95,630.55,616.75,13.80,2.24
Rainbow Child,"1,577.30","1,510.20","1,565.20","1,530.85",34.35,2.24
Tata Steel,137.00,134.84,136.41,133.42,2.99,2.24
Tata Steel,137.00,134.84,136.41,133.42,2.99,2.24
Radico Khaitan,"2,429.30","2,351.10","2,412.40","2,359.70",52.70,2.23
Can Fin Homes,669.70,651.20,666.50,652.00,14.50,2.22
Lupin,"2,030.00","1,980.30","2,012.80","1,969.25",43.55,2.21
Maruti Suzuki,"11,940.00","11,680.00","11,855.00","11,599.05",255.95,2.21
EIH,373.05,362.60,369.25,361.35,7.90,2.19
Happiest Minds ,574.35,565.15,572.80,560.50,12.30,2.19
Birla Corp,"1,137.80","1,102.60","1,134.10","1,109.95",24.15,2.18
JK Bank,93.47,92.00,93.15,91.16,1.99,2.18
UTI AMC,"1,027.40","1,008.20","1,019.90",998.15,21.75,2.18
GNFC,492.90,483.80,491.25,480.80,10.45,2.17
Yes Bank,17.59,17.31,17.52,17.15,0.37,2.16
CESC,158.00,155.50,156.98,153.70,3.28,2.13
Rajesh Exports,194.37,189.00,191.59,187.63,3.96,2.11
Narayana Hruda,"1,784.40","1,708.00","1,735.60","1,699.95",35.65,2.1
Vodafone Idea,7.43,7.22,7.32,7.17,0.15,2.09
TBO Tek,"1,114.80","1,075.40","1,096.10","1,073.90",22.20,2.07
J. K. Cement,"5,123.50","4,940.10","5,059.40","4,957.45",101.95,2.06
LT Finance,159.00,156.01,158.64,155.46,3.18,2.05
Interglobe Avi,"5,347.00","5,201.00","5,256.00","5,151.10",104.90,2.04
UCO Bank,29.71,29.01,29.53,28.94,0.59,2.04
Piramal Enter,992.00,972.00,987.35,967.75,19.60,2.03
SRF,"3,023.10","2,945.00","3,007.20","2,947.35",59.85,2.03
Archean Chem,620.00,601.60,613.25,601.10,12.15,2.02
Trent,"4,985.00","4,830.50","4,877.00","4,780.55",96.45,2.02
ABB India,"5,288.50","5,158.50","5,246.50","5,143.30",103.20,2.01
KNR Construct,233.69,228.16,232.17,227.62,4.55,2
GE Shipping,885.00,861.30,880.10,862.95,17.15,1.99
ACC,"2,052.20","2,008.80","2,046.90","2,007.35",39.55,1.97
Avenue Supermar,"4,227.00","4,088.00","4,212.70","4,131.50",81.20,1.97
Indiamart Inter,"2,147.80","2,104.10","2,134.90","2,093.90",41.00,1.96
Oil India,368.00,361.30,365.95,358.90,7.05,1.96
Amara Raja,"1,007.90",988.00,994.60,975.55,19.05,1.95
Raymond,"1,547.80","1,500.30","1,522.20","1,493.15",29.05,1.95
Gujarat Pipavav,142.20,138.58,141.43,138.76,2.67,1.92
Easy Trip,13.49,13.00,13.33,13.08,0.25,1.91
Easy Trip,13.49,13.00,13.33,13.08,0.25,1.91
G R Infra,"1,109.00","1,080.70","1,093.50","1,073.10",20.40,1.9
Dr Lal PathLab,"2,768.00","2,681.40","2,752.80","2,701.80",51.00,1.89
India Cements,286.50,281.50,285.95,280.65,5.30,1.89
Navin Fluorine,"4,244.90","4,110.00","4,176.90","4,099.40",77.50,1.89
MM Financial,270.00,264.55,268.05,263.10,4.95,1.88
UltraTechCement,"11,749.00","11,581.00","11,719.00","11,502.65",216.35,1.88
Chola Fin Hold,"1,867.40","1,791.00","1,813.60","1,780.40",33.20,1.86
Apollo Hospital,"6,965.00","6,835.00","6,905.00","6,780.95",124.05,1.83
INDUS TOWERS,382.70,374.25,380.45,373.65,6.80,1.82
LTIMindtree,"4,328.00","4,240.80","4,317.60","4,240.80",76.80,1.81
Lemon Tree,144.18,139.85,142.26,139.75,2.51,1.8
Latent View,390.75,379.90,386.75,379.90,6.85,1.8
JSW Steel,"1,015.70","1,002.20","1,008.00",990.25,17.75,1.79
Wipro,245.05,241.35,244.00,239.75,4.25,1.77
Tata Chemicals,847.95,836.40,846.90,832.25,14.65,1.76
Reliance,"1,251.00","1,237.10","1,240.10","1,218.95",21.15,1.74
Alkyl Amines,"1,808.00","1,748.40","1,770.60","1,740.45",30.15,1.73
Trident,26.80,26.27,26.53,26.08,0.45,1.73
LIC India,787.35,777.50,784.30,771.05,13.25,1.72
Sun Pharma Adv,150.83,145.23,147.98,145.48,2.50,1.72
Ambuja Cements,559.20,550.25,558.05,548.65,9.40,1.71
Tata Comm,"1,598.30","1,540.00","1,591.00","1,564.25",26.75,1.71
Kirloskar Bros,"1,671.50","1,631.80","1,653.20","1,625.55",27.65,1.7
Muthoot Finance,"2,060.00","2,005.50","2,051.00","2,017.00",34.00,1.69
Inox India,"1,024.90",999.00,"1,014.50",997.75,16.75,1.68
United Spirits,"1,550.80","1,480.60","1,501.70","1,476.90",24.80,1.68
BEML,"3,147.90","3,055.00","3,085.40","3,034.75",50.65,1.67
