company_name,high,low,last_price,prev_close,change,percent_gain
Gland,"1,905.60","1,859.70","1,888.30","1,874.80",13.50,0.72
Infosys,"1,646.20","1,621.50","1,638.70","1,627.00",11.70,0.72
Karur Vysya,273.60,268.00,271.55,269.60,1.95,0.72
NALCO,190.94,188.05,189.91,188.56,1.35,0.72
Oberoi Realty,"1,862.40","1,810.00","1,857.50","1,844.30",13.20,0.72
Polycab,"6,760.50","6,625.00","6,748.50","6,700.00",48.50,0.72
SBI,813.55,805.35,812.65,806.85,5.80,0.72
CRISIL,"5,877.50","5,720.00","5,816.50","5,775.50",41.00,0.71
Godrej Consumer,"1,282.00","1,252.20","1,277.40","1,268.40",9.00,0.71
NCC,224.80,222.20,224.23,222.65,1.58,0.71
ONGC,243.70,240.65,243.24,241.52,1.72,0.71
Tech Mahindra,"1,643.80","1,619.00","1,635.40","1,623.90",11.50,0.71
Wipro,270.30,267.35,269.65,267.75,1.90,0.71
HDFC Bank,"2,005.00","1,977.00","2,001.40","1,987.40",14.00,0.7
Larsen,"3,614.00","3,560.00","3,606.40","3,581.40",25.00,0.7
Bayer CropScien,"6,498.00","6,348.00","6,482.50","6,438.00",44.50,0.69
JK Tyre Ind,374.50,362.80,371.25,368.70,2.55,0.69
BHEL,259.15,256.25,258.10,256.35,1.75,0.68
New India Assur,190.98,185.05,188.47,187.20,1.27,0.68
Exide Ind,389.60,383.00,388.70,386.15,2.55,0.66
India Cements,351.60,340.80,348.90,346.60,2.30,0.66
Latent View,448.00,440.80,446.35,443.45,2.90,0.65
MM Financial,270.20,266.00,269.85,268.10,1.75,0.65
Netweb,"1,823.90","1,775.00","1,803.90","1,792.30",11.60,0.65
PTC Industries,"14,937.00","14,577.00","14,891.00","14,795.00",96.00,0.65
ZFCVINDIA,"13,262.00","13,020.00","13,221.00","13,137.00",84.00,0.64
Power Grid Corp,298.40,293.05,297.75,295.90,1.85,0.63
Raymond,731.70,686.20,707.40,703.00,4.40,0.63
Shree Cements,"31,350.00","30,955.00","31,300.00","31,105.00",195.00,0.63
Tata Motors,696.95,687.50,693.20,688.85,4.35,0.63
Tata Motors,696.95,687.50,693.20,688.85,4.35,0.63
Zee Entertain,147.24,141.20,145.84,144.93,0.91,0.63
Cera Sanitary,"6,803.50","6,655.00","6,779.00","6,738.00",41.00,0.61
HDFC Life,796.50,783.10,794.15,789.45,4.70,0.6
Indiamart Inter,"2,583.60","2,532.90","2,553.60","2,538.40",15.20,0.6
Jubilant Food,690.65,679.40,688.20,684.10,4.10,0.6
Adani Enterpris,"2,600.00","2,573.00","2,591.30","2,576.10",15.20,0.59
Bajaj Finserv,"2,020.60","1,998.70","2,018.30","2,006.40",11.90,0.59
Bajaj Finserv,"2,020.60","1,998.70","2,018.30","2,006.40",11.90,0.59
Finolex Ind,208.20,204.12,206.18,204.97,1.21,0.59
SJVN,100.49,97.78,99.18,98.60,0.58,0.59
CenturyPlyboard,744.90,732.55,740.80,736.55,4.25,0.58
Suzlon Energy,66.50,65.30,66.26,65.88,0.38,0.58
Oil India,446.60,441.05,443.10,440.60,2.50,0.57
Siemens,"3,354.90","3,275.30","3,296.80","3,278.20",18.60,0.57
Carborundum,999.50,979.40,989.20,983.70,5.50,0.56
GNFC,560.10,550.25,555.25,552.15,3.10,0.56
ICICI Lombard ,"2,045.10","2,018.10","2,036.90","2,025.50",11.40,0.56
Afcons Infra,427.90,419.40,426.30,423.95,2.35,0.55
FSN E-Co Nykaa,202.96,200.56,202.59,201.52,1.07,0.53
SignatureGlobal,"1,248.00","1,231.00","1,240.90","1,234.30",6.60,0.53
Ipca Labs,"1,469.30","1,446.00","1,465.20","1,457.80",7.40,0.51
PCBL Chemical,405.85,398.00,404.35,402.30,2.05,0.51
Sagility India,41.94,40.90,41.60,41.39,0.21,0.51
C. E. Info Syst,"1,796.00","1,758.10","1,786.50","1,777.60",8.90,0.5
Godrej Prop,"2,314.50","2,259.50","2,310.40","2,299.00",11.40,0.5
IGL,229.00,224.65,227.98,226.84,1.14,0.5
Chola Invest.,"1,526.00","1,506.50","1,521.70","1,514.30",7.40,0.49
Adani Power,615.00,592.00,600.00,597.15,2.85,0.48
SBI Life Insura,"1,818.80","1,797.30","1,816.90","1,808.30",8.60,0.48
Vedanta,458.20,452.20,456.30,454.20,2.10,0.46
Triveni Turbine,657.15,635.50,640.05,637.15,2.90,0.46
BLS Internation,382.70,374.05,379.05,377.35,1.70,0.45
Mazagon Dock,"3,308.00","3,242.80","3,291.40","3,276.80",14.60,0.45
Mazagon Dock,"3,308.00","3,242.80","3,291.40","3,276.80",14.60,0.45
ICICI Bank,"1,445.00","1,430.00","1,442.00","1,435.70",6.30,0.44
AB Capital,278.45,274.40,277.40,276.25,1.15,0.42
APL Apollo,"1,745.90","1,722.50","1,741.40","1,734.10",7.30,0.42
Graphite India,564.40,548.80,557.80,555.50,2.30,0.41
Vardhman Text,539.90,491.25,500.75,498.70,2.05,0.41
COFORGE LTD.,"1,994.00","1,941.30","1,949.60","1,941.70",7.90,0.41
Piramal Enter,"1,168.00","1,153.00","1,161.80","1,157.10",4.70,0.41
Himadri Special,500.55,483.50,493.00,491.05,1.95,0.4
Poonawalla Fin,472.75,466.10,470.15,468.30,1.85,0.4
Voltas,"1,373.00","1,350.50","1,371.20","1,365.70",5.50,0.4
Honeywell Autom,"41,145.00","40,735.00","40,870.00","40,710.00",160.00,0.39
Elgi Equipments,553.90,531.00,534.10,532.10,2.00,0.38
Welspun Living,149.30,142.38,143.88,143.33,0.55,0.38
LTIMindtree,"5,414.50","5,335.50","5,369.00","5,350.00",19.00,0.36
Metropolis,"1,880.00","1,842.20","1,866.00","1,859.40",6.60,0.35
LIC India,949.05,940.90,946.85,943.70,3.15,0.33
Bajaj Finance,929.50,918.80,927.65,924.65,3.00,0.32
Honasa Consumer,308.50,294.15,297.30,296.35,0.95,0.32
TataTeleservice,65.50,64.51,65.33,65.12,0.21,0.32
SKF India,"4,999.00","4,931.00","4,958.10","4,942.70",15.40,0.31
Indian Hotels,743.85,737.20,739.30,737.15,2.15,0.29
Sobha,"1,554.30","1,482.00","1,520.20","1,515.90",4.30,0.28
Inox Wind,177.86,174.43,176.78,176.30,0.48,0.27
Tanla Platforms,642.05,634.25,635.95,634.25,1.70,0.27
Dixon Technolog,"15,525.00","15,231.00","15,473.00","15,433.00",40.00,0.26
Laurus Labs,779.70,761.20,778.30,776.25,2.05,0.26
Pfizer,"5,896.00","5,813.00","5,851.00","5,836.00",15.00,0.26
ITC,418.10,414.65,417.20,416.15,1.05,0.25
Birlasoft,436.85,431.30,434.25,433.15,1.10,0.25
Jio Financial,330.70,324.75,328.85,328.05,0.80,0.24
Action Const,"1,214.40","1,193.60","1,196.30","1,193.60",2.70,0.23
JSW Steel,"1,049.60","1,039.30","1,045.00","1,042.60",2.40,0.23
LT Finance,209.23,205.33,208.25,207.77,0.48,0.23
Max Financial,"1,583.30","1,562.00","1,572.00","1,568.50",3.50,0.22
NLC India,227.83,220.71,225.09,224.61,0.48,0.21
Thermax,"3,475.00","3,384.10","3,453.50","3,446.20",7.30,0.21
BASF,"5,207.50","5,103.00","5,167.50","5,157.00",10.50,0.2
Brainbees Solu,387.70,367.35,372.50,371.75,0.75,0.2
CCL Products,914.50,884.75,893.40,891.60,1.80,0.2
Container Corp,601.50,588.10,598.35,597.15,1.20,0.2
KPIT Tech,"1,274.50","1,260.50","1,271.30","1,268.80",2.50,0.2
IDFC First Bank,78.02,77.25,77.86,77.71,0.15,0.19
Sundaram Fin,"5,190.00","5,103.00","5,175.50","5,166.50",9.00,0.17
Radico Khaitan,"2,648.90","2,604.90","2,637.40","2,634.30",3.10,0.12
IRCTC,785.95,780.20,785.20,784.35,0.85,0.11
Kajaria Ceramic,"1,176.90","1,148.50","1,168.70","1,167.40",1.30,0.11
Page Industries,"49,195.00","48,330.00","48,965.00","48,910.00",55.00,0.11
Emcure Pharmace,"1,256.00","1,236.60","1,244.40","1,243.10",1.30,0.1
Adani Green Ene,"1,005.00",981.30,992.00,991.10,0.90,0.09
Kansai Nerolac,253.95,248.45,249.95,249.75,0.20,0.08
NTPC Green Ener,107.38,106.15,107.02,106.93,0.09,0.08
Usha Martin,376.70,370.10,375.05,374.75,0.30,0.08
Dabur India,514.40,510.50,513.10,512.75,0.35,0.07
JBM Auto,641.50,630.35,636.65,636.20,0.45,0.07
IOC,154.97,152.83,153.82,153.75,0.07,0.05
Amara Raja,966.95,956.00,964.60,964.35,0.25,0.03
ABSL AMC,838.45,802.00,812.95,812.75,0.20,0.02
Ashok Leyland,251.40,247.15,249.85,249.80,0.05,0.02
Oracle Fin Serv,"9,072.50","8,912.50","9,006.50","9,005.00",1.50,0.02
Chola Fin Hold,"2,085.20","2,033.60","2,072.60","2,072.40",0.20,0.01
