company_name,high,low,last_price,prev_close,change,percent_gain
Kirloskar Oil,"1,025.00",986.00,"1,018.10","1,005.70",12.40,1.23
Finolex Cables,797.15,784.00,795.10,785.50,9.60,1.22
RamkrishnaForge,551.50,535.50,545.40,538.90,6.50,1.21
Rail Vikas,334.00,327.25,332.75,328.85,3.90,1.19
Afcons Infra,455.95,447.65,454.00,448.70,5.30,1.18
India Cements,392.00,385.65,391.35,386.80,4.55,1.18
Asian Paints,"2,550.80","2,512.50","2,538.70","2,509.30",29.40,1.17
Gujarat Fluoro,"3,650.90","3,568.00","3,635.50","3,593.60",41.90,1.17
IFCI,57.45,56.00,57.03,56.37,0.66,1.17
Trent,"4,788.00","4,735.00","4,780.60","4,725.40",55.20,1.17
Reliance,"1,508.30","1,488.10","1,504.20","1,486.90",17.30,1.16
BSE Limited,"2,454.00","2,410.00","2,447.30","2,419.70",27.60,1.14
Aurobindo Pharm,"1,122.60","1,098.70","1,111.70","1,099.40",12.30,1.12
Brainbees Solu,357.00,346.95,355.30,351.35,3.95,1.12
Fert and Chem,916.60,901.65,909.00,898.95,10.05,1.12
Kaynes Tech,"6,964.00","6,733.50","6,918.50","6,842.00",76.50,1.12
LIC Housing Fin,594.30,584.05,592.40,585.90,6.50,1.11
Honeywell Autom,"37,530.00","36,685.00","37,345.00","36,935.00",410.00,1.11
Persistent,"5,915.50","5,815.40","5,891.10","5,826.90",64.20,1.1
V-Guard Ind,384.00,375.60,382.55,378.40,4.15,1.1
Page Industries,"41,415.00","40,875.00","41,360.00","40,915.00",445.00,1.09
Bharat Forge,"1,324.50","1,295.70","1,322.20","1,308.10",14.10,1.08
MRF,"160,100.00","158,400.00","159,900.00","158,195.00","1,705.00",1.08
Coromandel Int,"2,322.00","2,236.00","2,264.60","2,241.00",23.60,1.05
Sonata,375.60,368.50,374.40,370.50,3.90,1.05
SBI,942.05,930.25,939.75,930.25,9.50,1.02
Astral Ltd,"1,467.80","1,448.90","1,464.80","1,450.20",14.60,1.01
Piramal Pharma,205.90,202.50,204.14,202.10,2.04,1.01
ACC,"1,888.00","1,856.10","1,879.30","1,860.70",18.60,1
Divis Labs,"6,538.50","6,450.00","6,503.00","6,438.50",64.50,1
Exide Ind,386.95,379.75,384.50,380.70,3.80,1
Inox India,"1,244.50","1,202.60","1,214.20","1,202.20",12.00,1
KPR Mill,"1,092.10","1,035.40","1,080.20","1,069.50",10.70,1
HBL Eng,"1,018.80",996.25,"1,011.70","1,001.70",10.00,1
Godrej Agrovet,668.30,659.50,666.90,660.50,6.40,0.97
New India Assur,191.68,189.21,190.92,189.10,1.82,0.96
Tata Chemicals,914.75,902.10,912.50,903.85,8.65,0.96
Zee Entertain,105.10,102.10,103.83,102.84,0.99,0.96
Pidilite Ind,"1,507.60","1,483.60","1,506.20","1,492.00",14.20,0.95
Latent View,422.50,410.95,419.20,415.30,3.90,0.94
Alkyl Amines,"1,911.90","1,885.30","1,903.90","1,886.40",17.50,0.93
Amara Raja,"1,015.00","1,003.15","1,013.30","1,003.95",9.35,0.93
IGL,215.39,209.09,212.31,210.35,1.96,0.93
Alok Industries,17.69,17.35,17.59,17.43,0.16,0.92
Dabur India,508.90,501.80,508.05,503.40,4.65,0.92
ITC,421.90,416.05,421.75,417.90,3.85,0.92
Supreme Ind,"3,858.50","3,811.00","3,849.30","3,814.20",35.10,0.92
Dixon Technolog,"15,576.00","15,304.00","15,512.00","15,372.00",140.00,0.91
LIC India,916.90,899.00,908.10,899.90,8.20,0.91
Network 18,49.39,48.33,48.99,48.56,0.43,0.89
Sobha,"1,565.00","1,530.10","1,559.40","1,545.60",13.80,0.89
Shyam Metalics,927.75,897.60,913.25,905.15,8.10,0.89
Grasim,"2,977.80","2,940.00","2,958.70","2,932.90",25.80,0.88
Lodha Developer,"1,190.40","1,167.70","1,179.20","1,169.00",10.20,0.87
Rainbow Child,"1,394.00","1,371.30","1,388.60","1,376.60",12.00,0.87
Hindalco,858.85,849.55,856.25,848.95,7.30,0.86
Transformers,478.90,457.00,459.45,455.55,3.90,0.86
IndusInd Bank,807.50,793.80,806.45,799.75,6.70,0.84
Titan Company,"3,753.50","3,714.20","3,748.30","3,717.00",31.30,0.84
Cipla,"1,588.00","1,571.70","1,581.10","1,568.10",13.00,0.83
Max Healthcare,"1,194.40","1,181.70","1,189.50","1,179.70",9.80,0.83
ZFCVINDIA,"13,096.00","12,825.00","13,023.00","12,917.00",106.00,0.82
Tata Tech,702.90,694.85,701.15,695.50,5.65,0.81
ITI,336.95,328.30,332.55,329.95,2.60,0.79
General Insuran,386.55,383.10,386.40,383.40,3.00,0.78
Kalyan Jeweller,511.10,501.65,508.85,504.90,3.95,0.78
IEX,149.49,146.85,148.66,147.52,1.14,0.77
Solar Ind,"13,985.00","13,806.00","13,960.00","13,853.00",107.00,0.77
Premier Energie,"1,109.00","1,066.40","1,099.20","1,090.90",8.30,0.76
CenturyPlyboard,771.20,745.00,755.00,749.40,5.60,0.75
Wockhardt,"1,328.60","1,289.90","1,306.60","1,296.90",9.70,0.75
3M India,"29,835.00","29,400.00","29,765.00","29,545.00",220.00,0.74
UltraTechCement,"12,060.00","11,899.00","12,019.00","11,931.00",88.00,0.74
PNC Infratech,284.00,278.40,282.00,279.95,2.05,0.73
SJVN,90.14,88.15,88.80,88.16,0.64,0.73
Vijaya Diagnost,"1,016.60",997.45,"1,007.15",999.90,7.25,0.73
Home First,"1,218.00","1,176.10","1,212.00","1,203.30",8.70,0.72
SignatureGlobal,"1,099.00","1,086.00","1,094.50","1,086.70",7.80,0.72
MOTHERSON,108.25,105.15,107.73,106.98,0.75,0.7
TATA Cons. Prod,"1,188.00","1,167.30","1,177.10","1,168.90",8.20,0.7
Blue Star,"1,972.80","1,939.00","1,964.60","1,951.60",13.00,0.67
Indian Hotels,749.70,737.45,746.75,741.75,5.00,0.67
Oracle Fin Serv,"8,706.50","8,610.00","8,659.50","8,601.50",58.00,0.67
JB Chemicals,"1,705.00","1,683.00","1,696.90","1,686.00",10.90,0.65
MCX India,"9,198.00","9,004.50","9,175.50","9,116.50",59.00,0.65
Redington,266.40,259.85,263.05,261.35,1.70,0.65
Godrej Prop,"2,325.60","2,276.30","2,311.30","2,296.60",14.70,0.64
Infosys,"1,520.20","1,496.90","1,509.80","1,500.20",9.60,0.64
JSW Energy,546.35,536.00,539.80,536.35,3.45,0.64
Torrent Pharma,"3,609.30","3,567.90","3,599.30","3,576.50",22.80,0.64
Godfrey Phillip,"3,158.00","3,106.60","3,158.00","3,138.20",19.80,0.63
DLF,786.50,772.05,778.70,774.05,4.65,0.6
KEI Industries,"4,096.80","4,060.00","4,088.20","4,063.80",24.40,0.6
Thermax,"3,280.80","3,234.80","3,274.40","3,254.80",19.60,0.6
Jio Financial,310.75,307.60,309.75,307.95,1.80,0.58
NALCO,241.00,237.36,238.10,236.76,1.34,0.57
SBI Card,913.00,901.25,910.95,905.75,5.20,0.57
Aadhar Housing ,517.15,510.00,514.80,512.00,2.80,0.55
ICICI Bank,"1,371.70","1,358.40","1,370.40","1,363.10",7.30,0.54
ICICI Lombard ,"2,035.00","2,008.10","2,029.90","2,019.00",10.90,0.54
PNB Housing Fin,946.00,926.60,938.45,933.50,4.95,0.53
Elecon Eng,563.15,551.30,560.00,557.15,2.85,0.51
Bharti Airtel,"2,110.40","2,081.60","2,100.60","2,090.20",10.40,0.5
BLS Internation,311.40,306.25,308.85,307.35,1.50,0.49
Godrej Ind,"1,099.50","1,076.50","1,095.20","1,089.90",5.30,0.49
PI Industries,"3,622.10","3,586.20","3,604.90","3,587.20",17.70,0.49
Tube Investment,"3,160.90","3,111.00","3,140.80","3,125.50",15.30,0.49
Bharat Dynamics,"1,529.40","1,509.00","1,524.80","1,517.60",7.20,0.47
Intellect Desig,"1,046.00","1,006.50","1,028.90","1,024.10",4.80,0.47
Mah Seamless,581.20,571.40,576.90,574.20,2.70,0.47
Caplin Labs,"2,027.80","2,009.10","2,021.00","2,012.00",9.00,0.45
AstraZeneca,"9,410.00","9,315.00","9,356.50","9,315.50",41.00,0.44
HDFC Bank,"1,012.50","1,000.00","1,007.85","1,003.55",4.30,0.43
JSW Infra,298.70,294.65,296.20,294.95,1.25,0.42
JM Financial,171.57,164.21,171.16,170.46,0.70,0.41
Finolex Ind,191.48,188.30,191.01,190.24,0.77,0.4
Bombay Burmah,"2,027.90","1,994.30","2,014.60","2,007.00",7.60,0.38
Craftsman,"6,526.00","6,324.00","6,471.50","6,447.00",24.50,0.38
FSN E-Co Nykaa,260.90,256.75,257.83,256.86,0.97,0.38
Mahanagar Gas,"1,301.00","1,289.30","1,295.60","1,290.90",4.70,0.36
Laurus Labs,970.00,956.50,963.00,959.65,3.35,0.35
Phoenix Mills,"1,715.00","1,684.40","1,707.90","1,702.00",5.90,0.35
Rashtriya Chem,151.74,149.70,150.77,150.25,0.52,0.35
Tech Mahindra,"1,461.20","1,442.60","1,452.20","1,447.40",4.80,0.33
Mastek,"2,178.00","2,145.10","2,175.10","2,168.10",7.00,0.32
United Brewerie,"1,844.00","1,828.80","1,840.30","1,834.50",5.80,0.32
Ipca Labs,"1,300.10","1,280.10","1,289.90","1,285.90",4.00,0.31
Nestle,"1,281.00","1,266.50","1,274.90","1,271.00",3.90,0.31
Oberoi Realty,"1,722.00","1,705.00","1,713.40","1,708.10",5.30,0.31
KPIT Tech,"1,198.70","1,162.30","1,193.60","1,190.30",3.30,0.28
Syngene Intl,662.65,656.00,659.25,657.50,1.75,0.27
Vishal Mega Mar,148.18,146.75,147.36,146.97,0.39,0.27
CG Consumer,292.50,288.75,291.05,290.30,0.75,0.26
Info Edge,"1,408.20","1,383.00","1,389.10","1,385.70",3.40,0.25
AU Small Financ,886.45,874.40,882.00,879.90,2.10,0.24
Saregama India,458.20,452.50,456.25,455.15,1.10,0.24
Granules India,581.90,565.75,571.30,569.95,1.35,0.24
Marico,724.40,718.85,721.80,720.05,1.75,0.24
Bikaji Foods,735.10,727.55,732.85,731.20,1.65,0.23
Lemon Tree,166.20,164.01,165.08,164.70,0.38,0.23
Apollo Tyres,508.50,501.30,505.55,504.50,1.05,0.21
Avenue Supermar,"4,254.00","4,213.20","4,229.40","4,220.90",8.50,0.2
IRB Infra,44.91,43.90,44.75,44.66,0.09,0.2
Axis Bank,"1,251.00","1,239.20","1,248.80","1,246.30",2.50,0.2
Natco Pharma,832.00,823.95,828.10,826.50,1.60,0.19
TataTeleservice,55.92,55.01,55.32,55.22,0.10,0.18
Zydus Life,"1,015.40",999.20,"1,002.90","1,001.25",1.65,0.16
Zensar Tech,813.85,797.15,801.60,800.30,1.30,0.16
Tata Comm,"1,918.40","1,878.30","1,909.70","1,906.70",3.00,0.16
Indiamart Inter,"2,485.20","2,435.00","2,484.20","2,480.40",3.80,0.15
Gravita India,"1,656.00","1,625.40","1,643.20","1,640.90",2.30,0.14
Dalmia Bharat,"2,145.00","2,117.20","2,130.80","2,128.00",2.80,0.13
UCO Bank,33.15,32.57,32.81,32.77,0.04,0.12
Balrampur Chini,481.00,464.80,469.75,469.25,0.50,0.11
Gland,"1,920.00","1,902.00","1,904.50","1,902.40",2.10,0.11
ICICI Prudentia,608.65,600.15,601.00,600.50,0.50,0.08
Eris Life,"1,637.00","1,616.50","1,629.60","1,628.40",1.20,0.07
Interglobe Avi,"5,839.50","5,763.50","5,813.00","5,809.00",4.00,0.07
Manappuram Fin,278.60,273.95,276.55,276.35,0.20,0.07
IGIL,340.10,335.10,338.05,337.85,0.20,0.06
Muthoot Finance,"3,190.60","3,145.00","3,183.30","3,182.00",1.30,0.04
Metropolis,"1,952.00","1,925.20","1,944.80","1,944.10",0.70,0.04
Berger Paints,546.00,540.00,545.05,544.90,0.15,0.03
Westlife Food,591.40,579.55,587.35,587.15,0.20,0.03
AAVAS Financier,"1,666.10","1,650.00","1,663.60","1,663.20",0.40,0.02
Linde India,"6,100.00","6,059.00","6,066.00","6,065.00",1.00,0.02
Alivus Life,918.80,901.60,906.10,905.95,0.15,0.02
