company_name,high,low,last_price,prev_close,change,percent_gain
M&M Financial,287.00,275.80,286.55,280.55,6.00,2.14
Gujarat Pipavav,184.70,172.55,174.35,170.75,3.60,2.11
CenturyPlyboard,758.00,731.55,748.15,732.85,15.30,2.09
Swan Energy,713.90,678.05,709.10,694.70,14.40,2.07
Wipro,513.00,491.70,511.60,501.45,10.15,2.02
Saregama India,358.00,341.00,355.50,348.55,6.95,1.99
Bank of India,132.95,128.00,131.05,128.50,2.55,1.98
TataTeleservice,91.65,87.00,91.05,89.30,1.75,1.96
Kajaria Ceramic,"1,264.60","1,186.40","1,218.70","1,195.30",23.40,1.96
AAVAS Financier,"1,419.95","1,370.30","1,412.25","1,385.45",26.80,1.93
CDSL,"1,900.00","1,807.35","1,885.50","1,849.85",35.65,1.93
Bank of Baroda,260.50,249.20,259.60,254.70,4.90,1.92
Coromandel Int,"1,103.95","1,071.55","1,100.65","1,079.90",20.75,1.92
Syrma SGS,513.95,491.00,509.90,500.30,9.60,1.92
Solar Ind,"7,038.75","6,751.00","6,926.00","6,798.00",128.00,1.88
Angel One,"3,283.40","3,117.05","3,263.05","3,204.20",58.85,1.84
IGL,435.80,422.40,434.90,427.10,7.80,1.83
Affle India,"1,139.90","1,085.00","1,136.00","1,115.95",20.05,1.8
Prism Johnson,174.80,169.85,173.20,170.15,3.05,1.79
Max Financial,984.50,949.90,979.25,962.15,17.10,1.78
IDFC,115.45,111.30,115.20,113.20,2.00,1.77
Raymond,"1,734.90","1,686.05","1,722.15","1,692.15",30.00,1.77
Endurance Techn,"1,844.95","1,763.45","1,806.90","1,775.70",31.20,1.76
Alok Industries,29.50,27.15,29.05,28.55,0.50,1.75
Five-Star Busin,765.50,727.95,758.80,745.85,12.95,1.74
Granules India,430.70,419.75,429.45,422.15,7.30,1.73
Vodafone Idea,14.90,14.10,14.70,14.45,0.25,1.73
Mahanagar Gas,"1,479.15","1,435.70","1,476.80","1,451.75",25.05,1.73
Rainbow Child,"1,284.10","1,244.20","1,275.80","1,254.10",21.70,1.73
Indigo Paints,"1,497.00","1,445.30","1,474.40","1,449.40",25.00,1.72
Can Fin Homes,799.90,774.40,797.55,784.15,13.40,1.71
NTPC,323.95,315.90,321.55,316.15,5.40,1.71
Alkyl Amines,"2,215.00","2,153.15","2,204.15","2,167.20",36.95,1.7
LIC Housing Fin,632.60,614.15,631.00,620.45,10.55,1.7
Craftsman,"4,223.40","4,068.00","4,190.85","4,121.00",69.85,1.69
Chalet Hotels,849.00,804.90,831.20,817.35,13.85,1.69
Bajaj Holdings,"8,790.00","8,571.55","8,761.80","8,619.60",142.20,1.65
IDFC First Bank,80.60,77.80,80.50,79.20,1.30,1.64
United Spirits,"1,116.00","1,075.00","1,113.45","1,095.45",18.00,1.64
UTI AMC,917.60,878.00,912.35,897.80,14.55,1.62
Kotak Mahindra,"1,745.10","1,709.00","1,737.15","1,709.55",27.60,1.61
SRF,"2,326.95","2,258.25","2,323.35","2,286.50",36.85,1.61
Cipla,"1,463.55","1,430.00","1,457.75","1,434.75",23.00,1.6
Apollo Hospital,"6,740.00","6,598.25","6,718.90","6,614.45",104.45,1.58
FSN E-Co Nykaa,148.25,139.80,147.95,145.65,2.30,1.58
Manappuram Fin,179.55,172.85,177.60,174.90,2.70,1.54
Mahindra Holida,402.40,385.00,398.90,392.90,6.00,1.53
Minda Corp,408.30,386.10,405.20,399.15,6.05,1.52
Deepak Nitrite,"2,238.30","2,163.00","2,230.75","2,197.90",32.85,1.49
IOB,66.80,60.50,65.00,64.05,0.95,1.48
ICICI Prudentia,513.80,497.30,511.90,504.45,7.45,1.48
Colgate,"2,558.45","2,507.65","2,551.65","2,515.15",36.50,1.45
PNC Infratech,403.40,381.00,400.50,394.80,5.70,1.44
Abbott India,"28,994.00","28,437.45","28,884.90","28,477.80",407.10,1.43
Motherson SWI,69.40,64.60,67.50,66.55,0.95,1.43
Kaynes Tech,"2,927.50","2,555.50","2,905.40","2,865.40",40.00,1.4
Sheela Foam,"1,118.95","1,043.70","1,091.00","1,076.05",14.95,1.39
TATA Cons. Prod,"1,141.30","1,118.20","1,137.80","1,122.20",15.60,1.39
Berger Paints,559.90,546.55,558.50,551.00,7.50,1.36
GSFC,237.50,222.00,233.90,230.80,3.10,1.34
Varroc Engineer,519.90,490.70,515.00,508.20,6.80,1.34
Rossari,745.45,720.15,741.50,731.75,9.75,1.33
Finolex Cables,"1,014.00",982.05,"1,009.90",996.80,13.10,1.31
Trent,"3,880.00","3,767.00","3,851.25","3,802.05",49.20,1.29
Tata Chemicals,961.70,937.15,958.30,946.05,12.25,1.29
Container Corp,933.65,894.00,925.30,913.65,11.65,1.28
Adani Ports,"1,271.00","1,226.65","1,264.80","1,249.35",15.45,1.24
Tata Comm,"1,750.45","1,705.00","1,746.10","1,724.90",21.20,1.23
Hero Motocorp,"4,829.85","4,706.30","4,744.80","4,687.50",57.30,1.22
BLS Internation,383.55,364.00,367.30,362.90,4.40,1.21
Muthoot Finance,"1,371.40","1,345.55","1,367.40","1,351.20",16.20,1.2
CESC,124.80,118.35,123.70,122.25,1.45,1.19
Canara Bank,554.75,534.60,552.20,545.75,6.45,1.18
IndusInd Bank,"1,476.25","1,430.65","1,463.90","1,447.15",16.75,1.16
IRCTC,914.70,877.00,910.45,900.10,10.35,1.15
Eris Life,934.50,903.10,923.80,913.40,10.40,1.14
SBI Card,724.50,709.20,721.00,712.85,8.15,1.14
Bajaj Auto,"7,935.15","7,811.95","7,917.40","7,829.95",87.45,1.12
Bharat Elec,176.90,171.75,176.60,174.65,1.95,1.12
Sun TV Network,615.95,599.05,613.40,606.60,6.80,1.12
Welspun Corp,550.75,525.10,548.10,542.05,6.05,1.12
Bayer CropScien,"6,058.00","5,904.50","6,024.05","5,958.35",65.70,1.1
Mastek,"2,890.35","2,772.70","2,874.50","2,843.45",31.05,1.09
JM Financial,103.70,97.85,98.90,97.85,1.05,1.07
MphasiS,"2,632.95","2,552.10","2,628.55","2,601.00",27.55,1.06
RITES,719.70,673.10,704.55,697.65,6.90,0.99
TTK Prestige,779.65,761.35,777.35,769.70,7.65,0.99
Ratnamani Metal,"3,035.40","2,940.75","3,022.35","2,993.15",29.20,0.98
EPL,194.40,190.55,192.70,190.85,1.85,0.97
Chambal Fert,361.00,348.30,358.35,354.95,3.40,0.96
Macrotech Dev,"1,068.40","1,010.80","1,042.55","1,032.60",9.95,0.96
Navin Fluorine,"3,114.45","3,030.00","3,103.50","3,073.95",29.55,0.96
ICICI Lombard ,"1,647.10","1,604.30","1,630.65","1,615.30",15.35,0.95
AIA Engineering,"3,990.00","3,756.05","3,969.25","3,932.60",36.65,0.93
Ashok Leyland,173.90,169.75,172.95,171.35,1.60,0.93
Tata Power,366.50,354.60,365.05,361.70,3.35,0.93
GAIL,172.30,166.35,170.35,168.80,1.55,0.92
MOTHERSON,118.40,109.90,115.45,114.40,1.05,0.92
V-Mart Retail,"2,109.95","2,051.00","2,094.75","2,075.65",19.10,0.92
Archean Chem,655.55,624.40,651.85,646.05,5.80,0.9
Lupin,"1,613.00","1,584.35","1,608.75","1,594.45",14.30,0.9
Godrej Prop,"2,285.95","2,217.45","2,279.15","2,259.15",20.00,0.89
GE Shipping,955.00,920.00,937.15,928.95,8.20,0.88
Reliance,"2,958.00","2,908.00","2,930.20","2,904.70",25.50,0.88
Fortis Health,438.50,429.60,435.20,431.50,3.70,0.86
Piramal Pharma,135.65,129.20,134.75,133.60,1.15,0.86
Sundaram Fin,"3,810.05","3,642.35","3,723.90","3,692.55",31.35,0.85
Ambuja Cements,570.00,552.50,568.25,563.50,4.75,0.84
ABB India,"4,485.35","4,375.80","4,464.85","4,428.40",36.45,0.82
L&T Technology,"5,632.00","5,482.50","5,615.20","5,571.40",43.80,0.79
Maruti Suzuki,"10,830.00","10,640.15","10,794.50","10,709.70",84.80,0.79
SBI,718.00,702.15,713.45,707.90,5.55,0.78
GMM Pfaudler,"1,379.95","1,335.00","1,374.85","1,364.40",10.45,0.77
Syngene Intl,748.50,733.45,745.55,739.85,5.70,0.77
Aurobindo Pharm,"1,040.00","1,018.00","1,026.40","1,018.65",7.75,0.76
Avenue Supermar,"3,728.00","3,660.90","3,703.20","3,675.60",27.60,0.75
Dr Lal PathLab,"2,484.70","2,432.30","2,477.05","2,458.75",18.30,0.74
LTIMindtree,"5,575.00","5,469.20","5,557.15","5,516.50",40.65,0.74
PCBL,302.00,283.30,297.85,295.65,2.20,0.74
Tech Mahindra,"1,334.80","1,300.00","1,328.45","1,318.80",9.65,0.73
Exide Ind,331.95,321.40,330.55,328.20,2.35,0.72
Federal Bank,148.30,144.25,147.70,146.65,1.05,0.72
Safari Ind,"2,095.00","2,024.95","2,080.10","2,065.30",14.80,0.72
Kalyan Jeweller,369.80,354.10,366.50,363.90,2.60,0.71
Glenmark Life,870.00,831.45,866.25,860.25,6.00,0.7
TCS,"4,170.00","4,081.50","4,149.50","4,120.70",28.80,0.7
Bajaj Finserv,"1,586.45","1,552.20","1,568.00","1,557.25",10.75,0.69
Bajaj Finserv,"1,586.45","1,552.20","1,568.00","1,557.25",10.75,0.69
Happiest Minds ,838.80,814.40,835.60,829.85,5.75,0.69
Larsen,"3,338.55","3,284.10","3,321.50","3,299.55",21.95,0.67
Sobha,"1,374.95","1,325.00","1,357.45","1,348.55",8.90,0.66
Shree Renuka,47.25,45.20,46.40,46.10,0.30,0.65
United Brewerie,"1,746.25","1,708.00","1,737.75","1,726.90",10.85,0.63
Aether Ind,866.80,851.50,863.45,858.15,5.30,0.62
ONGC,262.40,254.70,259.50,257.90,1.60,0.62
Zomato,157.90,149.00,154.75,153.80,0.95,0.62
Aster DM Health,459.95,441.95,445.15,442.45,2.70,0.61
Aarti Drugs,530.20,512.70,528.25,525.10,3.15,0.6
Asian Paints,"2,981.25","2,945.70","2,971.60","2,953.80",17.80,0.6
PI Industries,"3,470.95","3,364.05","3,423.35","3,403.45",19.90,0.58
Atul,"6,405.00","6,308.00","6,394.40","6,358.05",36.35,0.57
MRF,"145,406.50","142,500.60","144,627.40","143,802.75",824.65,0.57
CG Consumer,286.00,281.95,285.30,283.70,1.60,0.56
Epigral,"1,009.00",980.05,998.90,993.30,5.60,0.56
Bajaj Finance,"6,639.00","6,553.10","6,603.65","6,569.15",34.50,0.53
Dalmia Bharat,"2,077.95","2,005.00","2,062.90","2,052.15",10.75,0.52
Sun Pharma,"1,551.00","1,525.45","1,542.20","1,534.45",7.75,0.51
Vedanta,271.00,260.70,269.50,268.15,1.35,0.5
Anupam Rasayan,838.95,781.95,834.45,830.45,4.00,0.48
Tata Inv Corp,"5,381.95","5,181.10","5,253.10","5,228.05",25.05,0.48
Infibeam Avenue,33.15,30.55,32.70,32.55,0.15,0.46
Karur Vysya,178.60,172.00,177.65,176.85,0.80,0.45
IIFL Finance,579.90,561.45,575.05,572.55,2.50,0.44
HLE Glascoat,522.20,505.00,513.00,510.80,2.20,0.43
HLE Glascoat,522.20,505.00,513.00,510.80,2.20,0.43
Dixon Technolog,"6,316.90","6,131.00","6,295.70","6,269.20",26.50,0.42
Sundram,"1,100.00","1,049.65","1,090.80","1,086.20",4.60,0.42
TVS Motor,"2,060.20","2,021.00","2,044.25","2,035.75",8.50,0.42
CreditAccess Gr,"1,649.70","1,604.65","1,631.40","1,624.80",6.60,0.41
Dabur India,539.90,531.15,538.75,536.55,2.20,0.41
VIP Industries,542.70,523.55,531.40,529.25,2.15,0.41
Zee Entertain,190.80,180.00,188.65,187.90,0.75,0.4
Laurus Labs,394.25,385.50,392.40,390.90,1.50,0.38
Metro Brands,"1,118.00","1,069.00","1,104.30","1,100.20",4.10,0.37
UNO Minda,637.65,623.45,632.25,629.90,2.35,0.37
Varun Beverages,"1,409.00","1,379.00","1,394.50","1,389.35",5.15,0.37
Varun Beverages,"1,409.00","1,379.00","1,394.50","1,389.35",5.15,0.37
HUL,"2,400.95","2,380.10","2,394.00","2,385.65",8.35,0.35
Tata Steel,138.25,134.10,137.85,137.40,0.45,0.33
Tata Steel,138.25,134.10,137.85,137.40,0.45,0.33
HDFC Bank,"1,404.35","1,384.35","1,394.45","1,390.00",4.45,0.32
Thermax,"3,357.95","3,290.15","3,322.15","3,311.55",10.60,0.32
V-Guard Ind,310.85,302.00,307.85,307.00,0.85,0.28
Adani Enterpris,"3,194.00","3,092.05","3,178.45","3,169.75",8.70,0.27
Infosys,"1,689.10","1,663.50","1,684.55","1,680.10",4.45,0.26
Global Health,"1,358.80","1,322.50","1,349.70","1,346.50",3.20,0.24
Guj State Petro,358.55,341.15,352.85,352.00,0.85,0.24
Britannia,"5,053.40","4,940.20","4,981.60","4,970.20",11.40,0.23
Gujarat Gas,566.85,555.15,561.70,560.45,1.25,0.22
Shyam Metalics,667.00,643.65,659.10,657.70,1.40,0.21
Oil India,476.35,443.55,469.85,468.90,0.95,0.2
SKF India,"4,525.95","4,419.50","4,474.95","4,466.20",8.75,0.2
Biocon,274.30,261.00,267.20,266.70,0.50,0.19
Rain Industries,172.30,164.90,171.20,170.90,0.30,0.18
Sterlite Techno,131.85,128.75,129.95,129.75,0.20,0.15
JSW Steel,814.70,790.55,812.65,811.50,1.15,0.14
Laxmi Organic,258.60,250.90,255.65,255.30,0.35,0.14
Zydus Life,866.85,844.85,857.80,856.65,1.15,0.13
Home First,961.50,947.30,954.30,953.10,1.20,0.13
SUMITOMO,384.00,375.00,379.70,379.25,0.45,0.12
Glenmark,838.70,818.55,832.20,831.40,0.80,0.1
Torrent Pharma,"2,633.35","2,609.00","2,621.75","2,619.65",2.10,0.08
Clean Science,"1,406.45","1,376.00","1,396.00","1,395.25",0.75,0.05
P and G,"16,443.95","16,290.35","16,395.50","16,387.20",8.30,0.05
Adani Power,568.00,533.75,562.10,561.85,0.25,0.04
Pidilite Ind,"2,686.90","2,650.00","2,671.30","2,670.30",1.00,0.04
Dr Reddys Labs,"6,409.85","6,311.05","6,335.35","6,333.50",1.85,0.03
Hind Zinc,310.90,305.00,308.40,308.30,0.10,0.03
Bata India,"1,420.95","1,400.00","1,410.40","1,410.30",0.10,0.01
