company_name,high,low,last_price,prev_close,change,percent_gain
Tech Mahindra,"1,464.70","1,430.70","1,456.00","1,433.90",22.1,1.54
Cochin Shipyard,"1,771.00","1,700.00","1,724.70","1,699.30",25.4,1.49
Jubilant Ing.,726.00,709.00,724.25,713.70,10.55,1.48
Max Financial,"1,701.70","1,660.50","1,692.60","1,668.00",24.6,1.47
Sterling Wilson,238.19,227.50,231.59,228.25,3.34,1.46
Avenue Supermar,"4,099.70","4,037.10","4,085.00","4,026.50",58.5,1.45
Dabur India,527.00,516.70,525.05,517.55,7.5,1.45
HDFC Bank,"1,011.60",992.45,"1,008.85",994.60,14.25,1.43
Zensar Tech,735.05,709.85,719.60,709.50,10.1,1.42
Krishna Inst.,674.60,659.65,673.05,663.75,9.3,1.4
NAVA,549.10,537.00,543.30,535.85,7.45,1.39
BEML,"1,995.00","1,944.10","1,965.80","1,939.10",26.7,1.38
Fortis Health,940.50,921.00,935.40,922.90,12.5,1.35
Bharat Dynamics,"1,583.00","1,540.10","1,557.00","1,536.80",20.2,1.31
RBL Bank,315.30,309.05,313.65,309.60,4.05,1.31
Narayana Hruda,"2,044.00","1,995.00","2,017.00","1,991.20",25.8,1.3
Jio Financial,309.60,305.20,308.35,304.45,3.9,1.28
ABB India,"5,172.00","5,083.00","5,147.00","5,083.00",64,1.26
Coromandel Int,"2,271.70","2,202.00","2,269.00","2,240.70",28.3,1.26
Devyani Int,148.60,144.00,147.32,145.58,1.74,1.2
SBI Card,877.35,863.70,874.10,863.70,10.4,1.2
Global Health,"1,215.00","1,190.50","1,213.10","1,199.00",14.1,1.18
KEI Industries,"4,173.40","4,106.20","4,167.30","4,119.10",48.2,1.17
Axis Bank,"1,287.30","1,262.60","1,285.20","1,270.40",14.8,1.16
SignatureGlobal,"1,128.00","1,110.80","1,124.80","1,112.00",12.8,1.15
Niva Bupa Healt,77.50,76.05,76.90,76.03,0.87,1.14
Motherson SWI,49.44,48.56,49.19,48.64,0.55,1.13
Hindalco,802.65,789.30,799.80,790.95,8.85,1.12
SBI Life Insura,"2,032.00","2,000.00","2,027.10","2,004.80",22.3,1.11
Bajaj Auto,"9,005.00","8,890.00","8,979.50","8,884.50",95,1.07
CDSL,"1,673.70","1,625.00","1,640.10","1,622.80",17.3,1.07
Shriram Finance,828.70,816.50,826.60,818.05,8.55,1.05
Solar Ind,"14,060.00","13,787.00","13,951.00","13,809.00",142,1.03
Sai Life Sci,875.00,861.65,873.90,865.05,8.85,1.02
TATA Cons. Prod,"1,179.40","1,163.00","1,173.90","1,162.10",11.8,1.02
Asahi India,"1,002.00",990.10,997.35,987.40,9.95,1.01
Kalyan Jeweller,514.30,499.80,504.65,499.60,5.05,1.01
Torrent Power,"1,315.70","1,300.80","1,313.90","1,300.80",13.1,1.01
Vardhman Text,467.00,455.05,465.25,460.65,4.6,1
Astral Ltd,"1,464.80","1,449.00","1,462.40","1,448.20",14.2,0.98
MphasiS,"2,758.90","2,702.90","2,740.40","2,713.70",26.7,0.98
Lemon Tree,155.00,151.05,152.46,150.98,1.48,0.98
Guj State Petro,303.50,297.00,300.80,297.90,2.9,0.97
LTIMindtree,"6,091.00","5,959.00","6,027.00","5,972.00",55,0.92
Pidilite Ind,"1,494.90","1,477.10","1,490.10","1,476.70",13.4,0.91
Amara Raja,970.70,956.80,968.60,960.10,8.5,0.89
Metropolis,"1,968.50","1,914.20","1,959.50","1,942.30",17.2,0.89
JK Tyre Ind,453.45,443.00,450.55,446.60,3.95,0.88
UltraTechCement,"11,773.00","11,661.00","11,766.00","11,666.00",100,0.86
GE Vernova TD,"3,095.00","3,040.10","3,069.20","3,044.20",25,0.82
Linde India,"6,332.00","6,035.00","6,125.50","6,076.50",49,0.81
Mah Seamless,573.90,563.35,570.05,565.45,4.6,0.81
Swan Corp,479.00,465.35,473.75,470.00,3.75,0.8
ACC,"1,865.00","1,842.50","1,851.40","1,836.90",14.5,0.79
ABSL AMC,751.50,740.10,744.90,739.10,5.8,0.78
Power Grid Corp,279.05,274.50,277.20,275.15,2.05,0.75
Gillette India,"8,457.00","8,363.00","8,404.00","8,342.50",61.5,0.74
Mankind Pharma,"2,256.50","2,222.90","2,239.50","2,223.10",16.4,0.74
ICICI Prudentia,620.95,609.05,618.40,613.95,4.45,0.72
Voltas,"1,418.00","1,394.00","1,411.80","1,401.80",10,0.71
Trent,"4,417.80","4,352.10","4,388.90","4,358.90",30,0.69
Vijaya Diagnost,"1,028.00","1,001.15","1,011.40","1,004.60",6.8,0.68
Clean Science,958.00,922.80,926.00,919.90,6.1,0.66
Mahanagar Gas,"1,234.70","1,217.50","1,230.10","1,222.20",7.9,0.65
ZFCVINDIA,"13,180.00","12,832.00","13,047.00","12,963.00",84,0.65
Adani Enterpris,"2,478.90","2,440.40","2,448.60","2,433.10",15.5,0.64
Jyothy Labs,311.05,307.25,310.15,308.20,1.95,0.63
ACME Solar,247.70,242.50,244.40,242.90,1.5,0.62
MCX India,"9,975.00","9,810.00","9,858.50","9,799.00",59.5,0.61
Manappuram Fin,283.40,279.10,282.05,280.35,1.7,0.61
Elgi Equipments,513.35,501.00,507.55,504.55,3,0.59
Endurance Techn,"2,774.00","2,673.60","2,752.40","2,736.70",15.7,0.57
Havells India,"1,453.30","1,438.80","1,448.50","1,440.40",8.1,0.56
Adani Ports,"1,505.00","1,487.60","1,492.50","1,484.20",8.3,0.56
Cera Sanitary,"5,722.00","5,605.00","5,682.00","5,651.00",31,0.55
Persistent,"6,419.00","6,315.00","6,350.50","6,316.00",34.5,0.55
Ashok Leyland,146.85,144.86,146.24,145.46,0.78,0.54
CreditAccess Gr,"1,337.50","1,306.60","1,328.30","1,321.20",7.1,0.54
Ramco Cements,"1,001.90",988.50,996.80,991.40,5.4,0.54
R R Kabel,"1,386.30","1,348.00","1,368.00","1,360.80",7.2,0.53
Pfizer,"5,060.00","4,990.50","5,028.50","5,002.00",26.5,0.53
REC,363.95,359.90,361.35,359.45,1.9,0.53
Godrej Agrovet,576.50,567.50,571.20,568.25,2.95,0.52
SKF India,"2,008.40","1,972.10","1,985.40","1,975.60",9.8,0.5
C. E. Info Syst,"1,715.90","1,692.20","1,702.80","1,694.50",8.3,0.49
Bosch,"37,195.00","36,805.00","37,050.00","36,870.00",180,0.49
Interglobe Avi,"5,836.00","5,750.00","5,785.50","5,758.50",27,0.47
ITC,407.00,403.25,405.45,403.55,1.9,0.47
Oracle Fin Serv,"8,514.50","8,345.00","8,372.50","8,333.00",39.5,0.47
Sundram,969.85,943.35,964.50,960.05,4.45,0.46
Bharti Hexacom,"1,860.00","1,815.00","1,836.10","1,828.10",8,0.44
JSW Steel,"1,174.90","1,161.00","1,170.00","1,164.90",5.1,0.44
Larsen,"4,048.00","4,007.70","4,037.40","4,019.60",17.8,0.44
Aditya Birla F,78.57,77.72,78.41,78.07,0.34,0.44
Piramal Pharma,192.00,189.11,189.64,188.80,0.84,0.44
Aster DM Health,673.30,663.65,665.30,662.60,2.7,0.41
AWL Agri,277.15,273.45,276.90,275.80,1.1,0.4
Bayer CropScien,"4,601.80","4,506.10","4,576.20","4,557.90",18.3,0.4
NALCO,262.15,256.46,257.62,256.60,1.02,0.4
Max Healthcare,"1,172.00","1,147.90","1,168.90","1,164.40",4.5,0.39
Premier Energie,"1,007.30",992.00,997.90,994.10,3.8,0.38
Redington,299.40,292.65,295.05,293.95,1.1,0.37
Kirloskar Oil,"1,194.95","1,160.00","1,181.45","1,177.20",4.25,0.36
Nippon,890.50,882.70,886.30,883.10,3.2,0.36
Tata Elxsi,"5,399.00","5,336.00","5,366.50","5,347.50",19,0.36
RamkrishnaForge,556.00,537.55,540.90,539.00,1.9,0.35
Raymond,512.95,500.60,509.10,507.35,1.75,0.34
Bajaj Housing,107.25,106.06,106.41,106.06,0.35,0.33
United Spirits,"1,432.80","1,406.70","1,416.20","1,411.70",4.5,0.32
GMR Airports,104.44,102.60,103.24,102.92,0.32,0.31
Poonawalla Fin,470.05,464.55,470.00,468.60,1.4,0.3
Suzlon Energy,57.15,56.52,56.70,56.53,0.17,0.3
Alivus Life,917.70,907.75,910.40,907.75,2.65,0.29
Adani Total Gas,621.40,610.20,612.20,610.50,1.7,0.28
Lupin,"2,042.50","2,024.00","2,030.80","2,025.40",5.4,0.27
PNC Infratech,265.20,261.40,262.65,262.00,0.65,0.25
TVS Motor,"3,501.50","3,464.00","3,486.40","3,477.70",8.7,0.25
GAIL,185.17,183.02,184.47,184.05,0.42,0.23
Info Edge,"1,374.00","1,356.80","1,365.40","1,362.20",3.2,0.23
Praj Industries,348.00,338.00,342.15,341.35,0.8,0.23
Alkyl Amines,"1,798.80","1,758.60","1,775.50","1,771.80",3.7,0.21
Maruti Suzuki,"15,823.00","15,618.00","15,801.00","15,768.00",33,0.21
Anant Raj,628.55,617.45,618.80,617.55,1.25,0.2
Berger Paints,591.20,580.10,590.10,588.95,1.15,0.2
HINDPETRO,481.35,474.45,478.10,477.15,0.95,0.2
Abbott India,"29,795.00","29,340.00","29,585.00","29,530.00",55,0.19
Bikaji Foods,729.70,717.00,721.05,719.85,1.2,0.17
Angel One,"2,850.00","2,793.30","2,818.50","2,813.90",4.6,0.16
AstraZeneca,"9,229.00","9,060.00","9,133.50","9,118.50",15,0.16
Cipla,"1,534.80","1,519.40","1,529.20","1,526.80",2.4,0.16
Coal India,381.25,377.55,379.65,379.05,0.6,0.16
Fert and Chem,909.65,901.55,904.70,903.25,1.45,0.16
Siemens,"3,243.80","3,205.70","3,216.30","3,211.50",4.8,0.15
Grasim,"2,764.30","2,745.00","2,748.60","2,744.70",3.9,0.14
HDFC Life,765.15,750.10,762.20,761.10,1.1,0.14
Sona BLW,515.50,502.25,507.65,506.95,0.7,0.14
Divis Labs,"6,497.50","6,433.00","6,462.50","6,454.00",8.5,0.13
HDFC AMC,"5,419.50","5,380.50","5,399.00","5,392.00",7,0.13
Raymond Life,"1,145.30","1,126.60","1,133.20","1,131.80",1.4,0.12
Trident,28.80,28.50,28.59,28.56,0.03,0.11
Godfrey Phillip,"2,995.00","2,926.90","2,941.40","2,938.30",3.1,0.11
UPL,760.30,750.95,753.50,752.65,0.85,0.11
Wipro,247.80,245.71,246.34,246.07,0.27,0.11
One 97 Paytm,"1,303.80","1,280.60","1,283.90","1,282.60",1.3,0.1
Timken,"3,099.00","3,052.00","3,087.20","3,084.00",3.2,0.1
Eternal,308.65,304.60,306.90,306.60,0.3,0.1
Blue Star,"1,809.00","1,778.00","1,796.70","1,795.00",1.7,0.09
NHPC,81.17,80.00,80.12,80.05,0.07,0.09
Ambuja Cements,562.00,555.00,555.75,555.30,0.45,0.08
Indegene,516.95,512.90,515.10,514.70,0.4,0.08
MRPL,180.89,173.69,174.23,174.09,0.14,0.08
Sarda Energy,513.00,501.45,504.35,503.95,0.4,0.08
Nestle,"1,288.60","1,275.20","1,279.80","1,279.00",0.8,0.06
Chambal Fert,459.90,454.00,457.50,457.25,0.25,0.05
Petronet LNG,275.85,272.95,274.35,274.25,0.1,0.04
Shree Renuka,28.46,28.16,28.24,28.23,0.01,0.04
PI Industries,"3,483.80","3,430.00","3,441.10","3,439.90",1.2,0.03
Phoenix Mills,"1,722.90","1,698.00","1,715.70","1,715.10",0.6,0.03
IRB Infra,44.25,43.61,43.97,43.96,0.01,0.02
Exide Ind,383.25,380.50,380.95,380.90,0.05,0.01
