company_name,high,low,last_price,prev_close,change,percent_gain
Glenmark,"1,776.90","1,743.20","1,770.00","1,754.30",15.70,0.89
Metropolis,"1,731.00","1,695.10","1,725.60","1,710.30",15.30,0.89
Birlasoft,446.00,437.55,442.10,438.25,3.85,0.88
Neuland Lab,"12,042.00","11,819.00","11,983.00","11,878.00",105.00,0.88
APTUS VALUE,324.40,319.20,323.10,320.30,2.80,0.87
CreditAccess Gr,"1,276.00","1,230.10","1,268.20","1,257.30",10.90,0.87
Torrent Power,"1,472.70","1,446.00","1,469.40","1,456.70",12.70,0.87
Data Patterns,"2,962.40","2,913.00","2,953.70","2,929.10",24.60,0.84
Craftsman,"5,779.50","5,660.50","5,747.50","5,701.00",46.50,0.82
Britannia,"5,832.50","5,677.50","5,790.00","5,743.50",46.50,0.81
Ceat,"3,755.00","3,608.10","3,685.00","3,655.50",29.50,0.81
NLC India,229.95,226.05,228.97,227.12,1.85,0.81
Cohance Life,972.55,952.00,967.80,960.30,7.50,0.78
Atul,"7,495.00","7,383.50","7,464.50","7,408.00",56.50,0.76
Vedanta,475.00,462.85,469.45,465.90,3.55,0.76
India Cements,352.00,342.20,348.75,346.20,2.55,0.74
Adani Energy,888.85,869.40,878.80,872.40,6.40,0.73
Shree Renuka,33.54,32.93,33.29,33.06,0.23,0.7
INDUS TOWERS,425.00,419.45,423.25,420.35,2.90,0.69
Bharti Airtel,"2,045.80","2,018.30","2,033.30","2,019.40",13.90,0.69
PNB,114.17,112.40,113.85,113.07,0.78,0.69
Tata Motors,692.45,680.65,688.55,683.80,4.75,0.69
Tata Motors,692.45,680.65,688.55,683.80,4.75,0.69
Petronet LNG,303.00,297.90,302.00,299.95,2.05,0.68
Five-Star Busin,789.80,758.15,768.45,763.45,5.00,0.65
Gravita India,"1,874.90","1,836.60","1,859.50","1,847.50",12.00,0.65
Delhivery,388.90,378.45,386.35,383.95,2.40,0.63
PTC Industries,"15,150.00","14,612.00","15,021.00","14,929.00",92.00,0.62
Sun Pharma,"1,682.00","1,656.00","1,677.50","1,667.20",10.30,0.62
GAIL,191.99,188.15,190.76,189.62,1.14,0.6
Aster DM Health,602.95,585.00,593.20,589.70,3.50,0.59
Hindalco,705.75,693.65,698.35,694.30,4.05,0.58
Patanjali Foods,"1,648.80","1,619.90","1,638.10","1,629.10",9.00,0.55
Whirlpool,"1,401.00","1,375.30","1,387.00","1,379.40",7.60,0.55
RHI Magnesita,478.80,461.40,466.05,463.55,2.50,0.54
Alkem Lab,"4,896.50","4,828.60","4,874.80","4,849.00",25.80,0.53
Bajaj Holdings,"14,538.00","14,265.00","14,417.00","14,341.00",76.00,0.53
IOC,148.95,147.02,147.91,147.14,0.77,0.52
Macrotech Dev,"1,407.00","1,380.00","1,398.80","1,391.50",7.30,0.52
ACME Solar,253.00,245.40,250.02,248.74,1.28,0.51
Godrej Consumer,"1,182.30","1,160.30","1,174.60","1,168.60",6.00,0.51
HUL,"2,309.00","2,287.60","2,307.10","2,295.50",11.60,0.51
MOTHERSON,153.49,151.05,152.92,152.15,0.77,0.51
Shyam Metalics,896.00,872.10,878.95,874.60,4.35,0.5
Voltas,"1,343.00","1,315.10","1,332.80","1,326.50",6.30,0.47
Castrol,227.20,220.40,225.74,224.71,1.03,0.46
Hero Motocorp,"4,324.60","4,230.10","4,243.70","4,226.00",17.70,0.42
Bayer CropScien,"6,484.00","6,318.50","6,386.50","6,361.00",25.50,0.4
Max Healthcare,"1,299.00","1,254.30","1,284.80","1,279.70",5.10,0.4
Bosch,"32,545.00","32,215.00","32,445.00","32,315.00",130.00,0.4
Tata Chemicals,943.00,924.10,934.15,930.55,3.60,0.39
Lupin,"1,984.00","1,942.70","1,968.40","1,960.90",7.50,0.38
Niva Bupa Healt,82.50,80.91,82.23,81.92,0.31,0.38
Bandhan Bank,190.90,187.09,187.88,187.19,0.69,0.37
Bikaji Foods,747.90,733.00,743.90,741.15,2.75,0.37
J. K. Cement,"6,225.00","6,065.50","6,159.00","6,136.00",23.00,0.37
CESC,178.78,173.81,177.09,176.45,0.64,0.36
NTPC,335.65,331.30,333.75,332.60,1.15,0.35
Tech Mahindra,"1,699.00","1,667.50","1,677.10","1,671.20",5.90,0.35
Granules India,497.80,487.10,490.80,489.15,1.65,0.34
Syngene Intl,645.90,635.20,638.75,636.60,2.15,0.34
Oil India,437.00,431.60,435.90,434.45,1.45,0.33
ABSL AMC,796.60,785.00,793.15,790.60,2.55,0.32
Adani Green Ene,"1,031.40","1,012.10","1,019.00","1,015.70",3.30,0.32
Adani Enterpris,"2,646.00","2,613.60","2,630.20","2,621.80",8.40,0.32
PI Industries,"4,173.90","4,103.00","4,167.80","4,154.30",13.50,0.32
Varun Beverages,459.50,450.25,453.05,451.60,1.45,0.32
Varun Beverages,459.50,450.25,453.05,451.60,1.45,0.32
Varun Beverages,459.50,450.25,453.05,451.60,1.45,0.32
Authum Invest,"2,520.00","2,432.00","2,500.00","2,492.40",7.60,0.3
Clean Science,"1,463.60","1,424.50","1,454.20","1,449.90",4.30,0.3
Pfizer,"5,742.50","5,685.00","5,715.00","5,698.50",16.50,0.29
AFFLE 3I,"2,000.00","1,946.60","1,968.80","1,963.40",5.40,0.28
Godawari Power,185.68,182.62,184.73,184.26,0.47,0.26
Godawari Power,185.68,182.62,184.73,184.26,0.47,0.26
Aadhar Housing ,469.70,455.60,465.05,463.90,1.15,0.25
MphasiS,"2,932.00","2,875.00","2,888.50","2,881.50",7.00,0.24
UPL,676.00,665.20,672.65,671.05,1.60,0.24
Ipca Labs,"1,389.50","1,363.00","1,375.10","1,371.90",3.20,0.23
Infosys,"1,649.00","1,603.40","1,610.50","1,606.80",3.70,0.23
Carborundum,"1,003.00",976.50,999.35,997.15,2.20,0.22
Olectra Greente,"1,230.30","1,202.80","1,217.20","1,214.50",2.70,0.22
Inventurus Know,"1,646.90","1,617.10","1,632.00","1,628.80",3.20,0.2
Titan Company,"3,721.90","3,689.00","3,708.00","3,700.50",7.50,0.2
COFORGE LTD.,"1,955.90","1,906.00","1,926.10","1,922.50",3.60,0.19
Intellect Desig,"1,150.00","1,128.60","1,141.90","1,139.80",2.10,0.18
Havells India,"1,552.00","1,535.40","1,550.50","1,547.90",2.60,0.17
Info Edge,"1,463.80","1,430.90","1,451.90","1,449.50",2.40,0.17
Axis Bank,"1,181.90","1,172.00","1,175.30","1,173.30",2.00,0.17
TVS Motor,"2,915.90","2,880.00","2,898.30","2,893.60",4.70,0.16
Balrampur Chini,592.90,582.50,586.85,586.00,0.85,0.15
Indian Bank,653.05,645.30,650.65,649.65,1.00,0.15
360 ONE WAM,"1,189.10","1,155.10","1,177.20","1,175.50",1.70,0.14
360 ONE WAM,"1,189.10","1,155.10","1,177.20","1,175.50",1.70,0.14
KPR Mill,"1,118.00","1,073.50","1,109.40","1,107.80",1.60,0.14
Aegis Logistics,756.75,741.05,745.55,744.55,1.00,0.13
Berger Paints,598.15,584.30,594.85,594.05,0.80,0.13
Raymond,783.90,751.65,758.00,757.00,1.00,0.13
Tejas Networks,713.65,704.00,708.95,708.00,0.95,0.13
Eicher Motors,"5,745.00","5,687.00","5,722.50","5,715.50",7.00,0.12
Poonawalla Fin,467.40,458.35,464.55,464.05,0.50,0.11
Mazagon Dock,"3,294.80","3,240.00","3,278.20","3,275.00",3.20,0.1
Mazagon Dock,"3,294.80","3,240.00","3,278.20","3,275.00",3.20,0.1
NMDC,68.35,67.00,68.02,67.95,0.07,0.1
Cyient,"1,307.50","1,285.40","1,295.70","1,294.60",1.10,0.08
Grasim,"2,878.90","2,835.00","2,849.80","2,848.10",1.70,0.06
Hind Copper,285.00,278.30,283.75,283.60,0.15,0.05
Sundram,"1,049.00","1,033.10","1,044.40","1,043.90",0.50,0.05
Divis Labs,"6,885.50","6,743.00","6,859.50","6,856.50",3.00,0.04
Poly Medicure,"2,316.60","2,236.50","2,270.00","2,269.20",0.80,0.04
Ashok Leyland,253.00,249.70,251.65,251.60,0.05,0.02
HCL Tech,"1,738.50","1,711.00","1,718.60","1,718.30",0.30,0.02
Tata Power,410.90,404.40,406.65,406.55,0.10,0.02
TATA Cons. Prod,"1,098.30","1,084.00","1,095.80","1,095.60",0.20,0.02
IDFC First Bank,77.55,76.82,77.25,77.24,0.01,0.01
LTIMindtree,"5,382.50","5,275.50","5,304.50","5,304.00",0.50,0.01
SignatureGlobal,"1,261.00","1,238.00","1,246.90","1,246.80",0.10,0.01
