company_name,high,low,last_price,prev_close,change,percent_gain
Saregama India,488.00,480.00,485.65,482.75,2.90,0.6
Just Dial,854.95,834.80,841.35,836.45,4.90,0.59
DOMS Industries,"2,490.40","2,441.30","2,486.50","2,472.20",14.30,0.58
Mankind Pharma,"2,516.20","2,485.50","2,506.60","2,492.20",14.40,0.58
Polycab,"7,208.00","7,120.00","7,158.00","7,117.00",41.00,0.58
City Union Bank,216.85,212.63,213.57,212.37,1.20,0.57
LIC India,901.30,890.70,899.35,894.30,5.05,0.56
Canara Bank,112.71,111.70,112.28,111.67,0.61,0.55
Canara Bank,112.71,111.70,112.28,111.67,0.61,0.55
Kansai Nerolac,245.10,240.28,244.21,242.87,1.34,0.55
United Spirits,"1,343.30","1,324.20","1,335.90","1,328.60",7.30,0.55
AWL Agri,263.05,258.05,260.95,259.55,1.40,0.54
Sobha,"1,514.80","1,492.10","1,505.60","1,497.50",8.10,0.54
Nippon,875.00,850.00,866.15,861.70,4.45,0.52
Schaeffler Ind,"3,996.00","3,925.90","3,958.50","3,939.00",19.50,0.5
Chennai Petro,676.40,655.00,659.45,656.15,3.30,0.5
Triveni Engg,344.95,336.80,340.90,339.20,1.70,0.5
NALCO,192.63,189.75,192.22,191.31,0.91,0.48
Happiest Minds ,596.30,585.00,591.75,589.05,2.70,0.46
KNR Construct,205.50,202.19,203.81,202.88,0.93,0.46
Container Corp,560.85,552.55,557.50,555.00,2.50,0.45
Gillette India,"10,672.00","10,325.00","10,520.00","10,473.00",47.00,0.45
Oberoi Realty,"1,671.00","1,640.60","1,656.90","1,649.40",7.50,0.45
BHEL,221.55,219.10,220.67,219.70,0.97,0.44
Suzlon Energy,60.35,59.20,59.85,59.59,0.26,0.44
PB Fintech,"1,934.90","1,898.00","1,921.80","1,913.90",7.90,0.41
Radico Khaitan,"2,845.00","2,796.50","2,833.50","2,821.80",11.70,0.41
Sun Pharma,"1,636.50","1,616.00","1,633.10","1,626.60",6.50,0.4
Newgen Software,897.95,866.65,878.30,874.90,3.40,0.39
Max Financial,"1,650.00","1,621.00","1,643.60","1,637.30",6.30,0.38
Cochin Shipyard,"1,732.40","1,693.00","1,713.80","1,707.40",6.40,0.37
Cochin Shipyard,"1,732.40","1,693.00","1,713.80","1,707.40",6.40,0.37
Bajaj Auto,"8,872.50","8,763.50","8,827.50","8,795.50",32.00,0.36
Go Digit,378.30,358.00,363.20,361.90,1.30,0.36
Tata Power,392.45,388.05,390.55,389.15,1.40,0.36
Elecon Eng,583.55,569.40,577.30,575.30,2.00,0.35
Elecon Eng,583.55,569.40,577.30,575.30,2.00,0.35
Hindustan Aeron,"4,605.00","4,460.00","4,468.40","4,452.60",15.80,0.35
Hindustan Aeron,"4,605.00","4,460.00","4,468.40","4,452.60",15.80,0.35
Hero Motocorp,"5,165.00","5,111.10","5,136.00","5,118.20",17.80,0.35
HDFC Life,801.85,792.60,796.55,793.75,2.80,0.35
IGL,206.56,203.40,205.23,204.54,0.69,0.34
Global Health,"1,428.90","1,365.10","1,378.00","1,373.40",4.60,0.33
Bayer CropScien,"5,620.00","5,558.50","5,582.50","5,564.00",18.50,0.33
Mastek,"2,565.00","2,520.00","2,546.90","2,538.60",8.30,0.33
Tata Elxsi,"5,824.50","5,690.50","5,745.50","5,726.50",19.00,0.33
Torrent Pharma,"3,672.70","3,648.20","3,663.80","3,651.60",12.20,0.33
Hind Zinc,432.40,425.45,430.00,428.65,1.35,0.31
UCO Bank,29.42,29.00,29.27,29.18,0.09,0.31
Jubilant Pharmo,"1,111.00","1,070.10","1,084.10","1,080.70",3.40,0.31
Godrej Ind,"1,325.00","1,279.90","1,288.20","1,284.30",3.90,0.3
Bharti Hexacom,"1,787.00","1,755.60","1,772.90","1,767.80",5.10,0.29
Finolex Cables,854.95,834.60,837.20,834.75,2.45,0.29
MMTC,66.09,64.80,65.49,65.30,0.19,0.29
Route,921.60,902.00,905.00,902.35,2.65,0.29
KPIL,"1,285.00","1,261.00","1,278.20","1,274.80",3.40,0.27
HBL Eng,811.75,778.50,791.95,789.85,2.10,0.27
Adani Green Ene,984.00,967.95,975.95,973.40,2.55,0.26
Adani Total Gas,635.00,625.10,630.40,628.75,1.65,0.26
Rattanindia Ent,54.50,53.17,54.01,53.87,0.14,0.26
Jubilant Ing.,708.30,695.10,702.40,700.65,1.75,0.25
Tata Inv Corp,"7,025.00","6,926.00","6,939.50","6,922.00",17.50,0.25
Railtel,363.00,353.50,359.40,358.55,0.85,0.24
SBI Life Insura,"1,864.90","1,843.40","1,858.50","1,854.10",4.40,0.24
Honeywell Autom,"38,390.00","38,005.00","38,185.00","38,095.00",90.00,0.24
Craftsman,"6,944.50","6,780.50","6,892.00","6,876.00",16.00,0.23
Akums Drugs P,484.90,476.80,480.45,479.40,1.05,0.22
Jyoti CNC Auto,953.10,935.00,946.00,943.90,2.10,0.22
Apollo Tyres,469.70,462.00,467.30,466.30,1.00,0.21
Bombay Burmah,"1,876.90","1,850.10","1,866.20","1,862.20",4.00,0.21
Tanla Platforms,640.95,625.05,632.60,631.30,1.30,0.21
ACC,"1,871.00","1,848.00","1,863.10","1,859.50",3.60,0.19
Bosch,"40,280.00","39,830.00","39,935.00","39,860.00",75.00,0.19
Niva Bupa Healt,85.80,83.91,84.36,84.20,0.16,0.19
Bandhan Bank,175.74,172.29,174.28,174.01,0.27,0.16
CAMS,"3,859.70","3,815.40","3,841.80","3,835.80",6.00,0.16
Asahi India,875.15,864.10,873.55,872.35,1.20,0.14
JBM Auto,648.00,638.20,642.90,642.00,0.90,0.14
Power Grid Corp,289.00,286.95,288.40,288.00,0.40,0.14
APL Apollo,"1,642.60","1,615.00","1,628.30","1,626.30",2.00,0.12
CDSL,"1,587.50","1,572.40","1,583.60","1,581.70",1.90,0.12
AstraZeneca,"8,519.50","8,435.50","8,461.00","8,451.50",9.50,0.11
Bajaj Housing,114.73,113.70,114.28,114.16,0.12,0.11
Shipping Corp,215.45,212.65,213.99,213.75,0.24,0.11
Shyam Metalics,956.00,934.95,947.10,946.05,1.05,0.11
DCM Shriram,"1,277.10","1,247.70","1,266.10","1,264.80",1.30,0.1
Dr Reddys Labs,"1,250.70","1,238.00","1,245.40","1,244.20",1.20,0.1
Dr Reddys Labs,"1,250.70","1,238.00","1,245.40","1,244.20",1.20,0.1
Mahanagar Gas,"1,355.30","1,332.20","1,339.90","1,338.60",1.30,0.1
AU Small Financ,761.00,745.30,759.15,758.50,0.65,0.09
Adani Ports,"1,374.60","1,358.00","1,370.60","1,369.40",1.20,0.09
UltraTechCement,"12,930.00","12,765.00","12,874.00","12,863.00",11.00,0.09
Action Const,"1,017.00",996.20,999.80,999.00,0.80,0.08
Gujarat Fluoro,"3,438.00","3,390.00","3,417.40","3,414.70",2.70,0.08
Godrej Agrovet,767.85,755.15,761.60,761.05,0.55,0.07
HUDCO,215.45,212.69,214.39,214.23,0.16,0.07
Brigade Ent,963.10,955.00,956.30,955.70,0.60,0.06
Deepak Nitrite,"1,820.80","1,809.10","1,814.70","1,813.60",1.10,0.06
LIC Housing Fin,583.20,576.70,580.10,579.75,0.35,0.06
Motilal Oswal,969.50,955.50,960.25,959.80,0.45,0.05
SBFC Finance,112.90,110.65,111.87,111.81,0.06,0.05
Yes Bank,19.43,19.32,19.36,19.35,0.01,0.05
Sai Life Sci,918.95,895.00,911.15,910.90,0.25,0.03
Alkem Lab,"5,425.00","5,369.50","5,393.00","5,392.00",1.00,0.02
Jubilant Food,639.00,630.00,634.20,634.05,0.15,0.02
Cera Sanitary,"6,570.00","6,480.00","6,500.00","6,498.50",1.50,0.02
LT Foods,457.15,448.85,454.50,454.45,0.05,0.01
Piramal Enter,"1,188.70","1,166.00","1,176.30","1,176.20",0.10,0.01
