company_name,high,low,last_price,prev_close,change,percent_gain
Grasim,"2,883.00","2,852.00","2,878.80","2,865.40",13.4,0.47
Jio Financial,317.95,315.90,317.35,315.85,1.5,0.47
LT Foods,467.80,460.00,464.20,462.05,2.15,0.47
Rail Vikas,364.70,356.35,362.50,360.80,1.7,0.47
APL Apollo,"1,705.00","1,677.00","1,696.90","1,689.20",7.7,0.46
LIC India,892.95,886.75,889.40,885.35,4.05,0.46
TITAGARH,956.30,941.00,946.50,942.20,4.3,0.46
Himadri Special,477.00,464.40,469.85,467.90,1.95,0.42
Just Dial,855.95,845.20,849.55,846.00,3.55,0.42
AIA Engineering,"3,160.00","3,104.30","3,136.60","3,123.90",12.7,0.41
3M India,"30,575.00","30,200.00","30,375.00","30,255.00",120,0.4
Mastek,"2,518.70","2,451.40","2,464.40","2,454.60",9.8,0.4
Nestle,"1,213.30","1,200.00","1,209.10","1,204.30",4.8,0.4
UTI AMC,"1,377.80","1,363.00","1,370.40","1,365.00",5.4,0.4
Delhivery,489.10,481.20,484.50,482.60,1.9,0.39
Tata Steel,172.20,169.81,172.03,171.36,0.67,0.39
MMTC,67.41,66.00,66.34,66.09,0.25,0.38
Jubilant Pharmo,"1,124.30","1,094.20","1,115.10","1,110.90",4.2,0.38
Hero Motocorp,"5,387.00","5,340.00","5,370.00","5,350.00",20,0.37
IFCI,60.24,58.50,59.23,59.01,0.22,0.37
PNC Infratech,314.70,308.05,310.45,309.30,1.15,0.37
Brigade Ent,964.00,948.00,953.25,949.80,3.45,0.36
ABSL AMC,831.90,816.55,819.35,816.50,2.85,0.35
KPIT Tech,"1,328.00","1,294.00","1,301.40","1,296.90",4.5,0.35
Raymond,628.10,620.25,624.75,622.60,2.15,0.35
PTC Industries,"15,560.00","15,114.00","15,518.00","15,465.00",53,0.34
eClerx Services,"4,532.10","4,380.00","4,409.00","4,394.40",14.6,0.33
J. K. Cement,"6,870.00","6,736.50","6,800.00","6,777.50",22.5,0.33
Brainbees Solu,395.35,384.85,389.95,388.70,1.25,0.32
SAIL,133.79,131.44,133.18,132.75,0.43,0.32
Ceat,"3,450.00","3,409.70","3,440.60","3,430.10",10.5,0.31
Godrej Prop,"2,106.00","2,075.00","2,087.60","2,081.50",6.1,0.29
Praj Industries,393.35,390.00,391.60,390.45,1.15,0.29
SKF India,"4,825.00","4,759.70","4,793.00","4,779.20",13.8,0.29
Bosch,"40,060.00","39,780.00","39,885.00","39,775.00",110,0.28
M&M,"3,650.00","3,603.30","3,642.20","3,633.20",9,0.25
NALCO,214.30,211.02,213.80,213.26,0.54,0.25
Anand Rathi,"3,090.40","3,035.50","3,065.60","3,058.20",7.4,0.24
IGL,217.00,214.25,215.58,215.06,0.52,0.24
Afcons Infra,459.00,452.60,455.00,453.95,1.05,0.23
Apollo Tyres,491.00,481.25,484.55,483.45,1.1,0.23
Indian Hotels,791.45,772.20,782.05,780.25,1.8,0.23
Tech Mahindra,"1,566.90","1,541.80","1,550.70","1,547.20",3.5,0.23
Berger Paints,543.00,532.60,535.35,534.25,1.1,0.21
Dabur India,539.00,532.40,536.30,535.15,1.15,0.21
Jindal Stainles,765.55,757.10,762.20,760.60,1.6,0.21
Kotak Mahindra,"2,061.30","2,042.20","2,054.60","2,050.30",4.3,0.21
Westlife Food,747.95,735.00,740.80,739.35,1.45,0.2
TBO Tek,"1,618.00","1,590.00","1,600.70","1,597.50",3.2,0.2
Shyam Metalics,918.95,909.00,915.25,913.55,1.7,0.19
Aarti Ind,392.95,388.05,390.90,390.20,0.7,0.18
Campus Active,289.05,281.95,283.30,282.80,0.5,0.18
ICICI Bank,"1,432.80","1,415.30","1,421.70","1,419.20",2.5,0.18
APTUS VALUE,331.35,326.60,329.50,328.95,0.55,0.17
KEI Industries,"4,175.90","4,120.10","4,149.40","4,142.20",7.2,0.17
NTPC,337.60,334.10,336.95,336.40,0.55,0.16
IDFC First Bank,72.56,71.65,71.95,71.84,0.11,0.15
Home First,"1,308.00","1,268.20","1,278.70","1,276.90",1.8,0.14
IRB Infra,44.50,43.82,44.09,44.03,0.06,0.14
Alkem Lab,"5,502.00","5,456.00","5,479.50","5,472.50",7,0.13
Adani Power,635.30,626.00,631.35,630.50,0.85,0.13
AWL Agri,261.40,258.75,259.60,259.30,0.3,0.12
TCS,"3,203.00","3,161.40","3,176.70","3,172.80",3.9,0.12
ACC,"1,867.50","1,839.70","1,858.10","1,856.00",2.1,0.11
IEX,149.76,146.81,148.61,148.44,0.17,0.11
JM Financial,177.75,175.00,176.13,175.95,0.18,0.1
Maruti Suzuki,"15,939.00","15,703.00","15,817.00","15,801.00",16,0.1
Piramal Pharma,204.40,201.65,203.33,203.13,0.2,0.1
Oberoi Realty,"1,683.00","1,653.90","1,658.20","1,656.70",1.5,0.09
Tube Investment,"3,403.70","3,358.60","3,389.90","3,387.00",2.9,0.09
Balrampur Chini,527.30,514.10,516.25,515.85,0.4,0.08
RamkrishnaForge,585.00,572.25,577.05,576.60,0.45,0.08
Reliance,"1,422.00","1,410.70","1,415.00","1,413.80",1.2,0.08
BHEL,235.90,231.10,234.49,234.32,0.17,0.07
Aadhar Housing ,541.85,534.10,538.55,538.30,0.25,0.05
Britannia,"6,129.00","6,062.00","6,100.50","6,097.50",3,0.05
Linde India,"6,500.00","6,410.00","6,446.00","6,443.00",3,0.05
C. E. Info Syst,"1,666.00","1,639.00","1,649.90","1,649.00",0.9,0.05
Schaeffler Ind,"4,170.40","4,100.30","4,137.60","4,135.40",2.2,0.05
Havells India,"1,599.20","1,583.60","1,594.30","1,593.50",0.8,0.05
Bayer CropScien,"5,265.00","5,156.50","5,197.50","5,195.00",2.5,0.05
Olectra Greente,"1,688.40","1,651.00","1,664.60","1,664.00",0.6,0.04
Atul,"6,581.50","6,481.50","6,545.00","6,543.00",2,0.03
Indegene,591.80,584.00,585.95,585.80,0.15,0.03
AAVAS Financier,"1,662.90","1,640.90","1,649.90","1,649.60",0.3,0.02
HEG,531.00,515.60,518.75,518.65,0.1,0.02
Ramco Cements,"1,069.40","1,052.00","1,062.40","1,062.20",0.2,0.02
INDUS TOWERS,357.70,352.60,354.30,354.25,0.05,0.01
Hindalco,751.45,736.25,750.15,750.10,0.05,0.01
Happiest Minds ,583.40,573.05,574.65,574.60,0.05,0.01
Larsen,"3,700.00","3,672.50","3,686.00","3,685.50",0.5,0.01
Lodha Developer,"1,216.90","1,198.00","1,204.70","1,204.60",0.1,0.01
