company_name,high,low,last_price,prev_close,change,percent_gain
PVR INOX,"1,045.00","1,018.00","1,032.45","1,019.40",13.05,1.28
Aditya Birla Re,"2,165.50","2,122.80","2,149.80","2,122.80",27,1.27
PI Industries,"4,184.00","4,095.10","4,173.10","4,120.90",52.2,1.27
Chola Invest.,"1,578.60","1,518.10","1,573.80","1,554.60",19.2,1.24
IDFC First Bank,74.35,72.41,73.99,73.09,0.9,1.23
Coromandel Int,"2,374.00","2,293.60","2,339.30","2,311.00",28.3,1.22
TITAGARH,942.75,916.20,937.35,926.05,11.3,1.22
Bajaj Finserv,"2,056.00","2,017.60","2,053.90","2,029.60",24.3,1.2
Bajaj Finserv,"2,056.00","2,017.60","2,053.90","2,029.60",24.3,1.2
Oil India,455.00,443.75,453.25,447.90,5.35,1.19
Sundaram Fin,"5,240.00","5,150.00","5,227.00","5,166.50",60.5,1.17
Kotak Mahindra,"2,167.60","2,130.20","2,165.20","2,140.50",24.7,1.15
KFin Tech,"1,277.90","1,242.10","1,274.20","1,259.70",14.5,1.15
MM Financial,263.20,257.55,262.85,259.85,3,1.15
Schneider Infra,922.00,895.00,917.25,906.80,10.45,1.15
Vishal Mega Mar,140.70,137.75,139.66,138.07,1.59,1.15
Techno Electric,"1,550.00","1,516.10","1,544.60","1,527.40",17.2,1.13
C. E. Info Syst,"1,834.40","1,791.00","1,829.40","1,809.20",20.2,1.12
KEI Industries,"4,000.00","3,866.10","3,972.40","3,928.80",43.6,1.11
Larsen,"3,508.10","3,444.90","3,502.80","3,464.80",38,1.1
Bajaj Auto,"8,450.00","8,306.00","8,438.50","8,347.50",91,1.09
Lemon Tree,158.65,153.21,156.24,154.58,1.66,1.07
Angel One,"2,736.00","2,677.10","2,706.30","2,678.00",28.3,1.06
Tata Motors,688.50,671.25,687.45,680.25,7.2,1.06
Tata Motors,688.50,671.25,687.45,680.25,7.2,1.06
Balkrishna Ind,"2,778.50","2,711.10","2,774.00","2,745.30",28.7,1.05
3M India,"30,335.00","29,660.00","30,210.00","29,900.00",310,1.04
FSN E-Co Nykaa,216.49,210.07,215.03,212.86,2.17,1.02
Hindalco,687.15,679.00,682.70,675.90,6.8,1.01
Sarda Energy,456.90,439.55,447.45,443.00,4.45,1
Sarda Energy,456.90,439.55,447.45,443.00,4.45,1
Rashtriya Chem,157.20,152.64,155.62,154.09,1.53,0.99
Shyam Metalics,928.00,912.05,919.95,910.90,9.05,0.99
Hitachi Energy,"19,550.00","18,770.00","19,260.00","19,075.00",185,0.97
Power Grid Corp,297.25,292.25,297.00,294.15,2.85,0.97
IRB Infra,48.79,47.71,48.52,48.06,0.46,0.96
IRB Infra,48.79,47.71,48.52,48.06,0.46,0.96
Varun Beverages,491.60,483.65,489.30,484.85,4.45,0.92
Varun Beverages,491.60,483.65,489.30,484.85,4.45,0.92
Varun Beverages,491.60,483.65,489.30,484.85,4.45,0.92
SBI Life Insura,"1,807.40","1,781.00","1,804.70","1,788.40",16.3,0.91
Tata Chemicals,947.00,925.15,940.40,931.95,8.45,0.91
United Brewerie,"2,025.00","2,000.20","2,020.90","2,002.70",18.2,0.91
Adani Enterpris,"2,624.90","2,585.00","2,619.50","2,596.10",23.4,0.9
NMDC Steel,40.35,39.50,39.83,39.48,0.35,0.89
Welspun Corp,936.00,918.80,931.75,923.50,8.25,0.89
DLF,853.80,840.75,852.60,845.20,7.4,0.88
Titan Company,"3,439.10","3,365.20","3,433.00","3,402.90",30.1,0.88
Muthoot Finance,"2,702.90","2,645.00","2,683.20","2,660.00",23.2,0.87
CAMS,"4,254.00","4,183.00","4,247.70","4,211.50",36.2,0.86
EID Parry,"1,180.00","1,139.40","1,162.10","1,152.20",9.9,0.86
Havells India,"1,537.00","1,511.60","1,531.60","1,518.50",13.1,0.86
Go Digit,356.85,351.10,354.25,351.30,2.95,0.84
Siemens,"3,159.80","3,098.00","3,154.80","3,128.40",26.4,0.84
COFORGE LTD.,"1,884.80","1,843.00","1,874.30","1,859.30",15,0.81
Gujarat Pipavav,165.40,162.98,164.38,163.10,1.28,0.78
KPR Mill,"1,195.60","1,172.10","1,189.40","1,180.30",9.1,0.77
Kaynes Tech,"5,911.00","5,751.00","5,897.00","5,853.00",44,0.75
Godrej Agrovet,811.00,791.20,806.60,800.75,5.85,0.73
Elgi Equipments,556.95,546.05,552.90,548.95,3.95,0.72
Indian Hotels,776.50,764.75,771.70,766.20,5.5,0.72
Tube Investment,"2,966.30","2,901.30","2,939.40","2,918.90",20.5,0.7
ZFCVINDIA,"13,284.00","13,036.00","13,227.00","13,136.00",91,0.69
Bajaj Finance,951.00,937.35,948.45,942.00,6.45,0.68
Gland,"2,030.30","1,950.20","2,013.70","2,000.30",13.4,0.67
IOC,151.20,149.07,151.07,150.06,1.01,0.67
IRCTC,771.80,758.65,770.45,765.30,5.15,0.67
Motherson SWI,44.05,43.00,43.81,43.52,0.29,0.67
Adani Total Gas,661.90,648.00,657.75,653.45,4.3,0.66
IIFL Finance,538.15,531.10,536.45,532.95,3.5,0.66
NMDC,72.60,71.63,71.91,71.44,0.47,0.66
Fert and Chem,968.60,943.80,960.10,953.90,6.2,0.65
Home First,"1,392.10","1,361.50","1,374.40","1,365.50",8.9,0.65
HUDCO,228.80,223.70,227.61,226.15,1.46,0.65
Sammaan Capital,138.80,134.21,136.98,136.12,0.86,0.63
JSW Holdings,"22,400.00","21,800.00","22,205.00","22,065.00",140,0.63
UltraTechCement,"12,714.00","12,374.00","12,577.00","12,498.00",79,0.63
Voltas,"1,392.00","1,369.80","1,385.70","1,377.00",8.7,0.63
Adani Green Ene,"1,042.10","1,024.10","1,036.60","1,030.20",6.4,0.62
Hyundai Motor,"2,142.00","2,085.50","2,133.30","2,120.30",13,0.61
Jupiter Wagons,372.90,364.05,368.80,366.60,2.2,0.6
LTIMindtree,"5,167.00","5,117.00","5,154.00","5,124.00",30,0.59
Rail Vikas,380.00,373.10,378.20,376.00,2.2,0.59
Karur Vysya,276.00,269.25,269.75,268.20,1.55,0.58
HDFC AMC,"5,655.00","5,537.00","5,622.00","5,590.00",32,0.57
NHPC,88.09,86.11,87.53,87.03,0.5,0.57
Chambal Fert,554.65,544.50,551.70,548.65,3.05,0.56
LIC India,929.95,917.60,928.15,923.15,5,0.54
Tata Tech,717.55,705.45,716.35,712.50,3.85,0.54
Tata Elxsi,"6,234.50","6,124.50","6,198.50","6,166.00",32.5,0.53
JBM Auto,646.65,636.15,643.65,640.35,3.3,0.52
Adani Ports,"1,453.10","1,430.00","1,450.50","1,443.10",7.4,0.51
Usha Martin,386.70,377.70,383.30,381.40,1.9,0.5
Cochin Shipyard,"1,899.00","1,830.00","1,876.30","1,867.20",9.1,0.49
Cochin Shipyard,"1,899.00","1,830.00","1,876.30","1,867.20",9.1,0.49
Grasim,"2,751.50","2,713.20","2,741.90","2,728.50",13.4,0.49
Indian Bank,638.00,625.95,634.75,631.65,3.1,0.49
Phoenix Mills,"1,501.70","1,476.10","1,493.70","1,486.40",7.3,0.49
Syrma SGS,715.90,675.00,708.55,705.15,3.4,0.48
EIH,384.00,377.30,382.30,380.50,1.8,0.47
Five-Star Busin,735.00,722.00,733.10,729.65,3.45,0.47
Fortis Health,809.90,790.70,802.25,798.50,3.75,0.47
APTUS VALUE,353.00,346.00,352.35,350.75,1.6,0.46
Carborundum,998.50,981.75,992.15,987.60,4.55,0.46
Dalmia Bharat,"2,287.30","2,246.00","2,262.20","2,251.80",10.4,0.46
PTC Industries,"14,634.00","14,388.00","14,563.00","14,498.00",65,0.45
SBI Card,903.00,887.55,898.65,894.60,4.05,0.45
ACC,"1,985.00","1,960.60","1,978.40","1,969.90",8.5,0.43
Bharti Airtel,"1,919.90","1,892.60","1,909.20","1,901.00",8.2,0.43
Tata Comm,"1,804.40","1,741.10","1,771.20","1,763.80",7.4,0.42
PNC Infratech,316.60,310.35,315.15,313.85,1.3,0.41
Afcons Infra,421.50,415.50,418.80,417.15,1.65,0.4
IRFC,135.20,132.71,134.37,133.84,0.53,0.4
Tata Steel,165.60,162.49,163.02,162.37,0.65,0.4
Thermax,"3,938.10","3,838.30","3,903.10","3,888.40",14.7,0.38
Godawari Power,194.27,192.00,192.78,192.08,0.7,0.36
Godawari Power,194.27,192.00,192.78,192.08,0.7,0.36
SAIL,138.75,135.89,136.94,136.45,0.49,0.36
Bharat Forge,"1,225.60","1,210.80","1,220.80","1,216.60",4.2,0.35
Escorts Kubota,"3,440.00","3,370.40","3,427.00","3,415.20",11.8,0.35
Cyient,"1,288.80","1,264.10","1,283.10","1,278.60",4.5,0.35
Radico Khaitan,"2,740.00","2,674.30","2,727.90","2,718.30",9.6,0.35
Oracle Fin Serv,"8,865.00","8,663.00","8,821.00","8,790.50",30.5,0.35
TataTeleservice,63.49,62.61,62.78,62.57,0.21,0.34
Adani Power,603.50,591.10,596.60,594.65,1.95,0.33
Eris Life,"1,780.00","1,738.20","1,768.60","1,762.80",5.8,0.33
PCBL Chemical,430.00,416.05,421.80,420.45,1.35,0.32
Raymond Life,"1,218.40","1,186.10","1,199.80","1,196.10",3.7,0.31
Jindal Steel,972.65,957.60,960.05,957.15,2.9,0.3
Laurus Labs,833.90,824.15,829.45,827.00,2.45,0.3
United Spirits,"1,375.00","1,358.00","1,366.40","1,362.30",4.1,0.3
Interglobe Avi,"5,910.00","5,820.00","5,878.00","5,861.00",17,0.29
Pfizer,"5,383.00","5,307.50","5,334.50","5,319.50",15,0.28
Adani Energy,881.00,862.10,871.65,869.35,2.3,0.26
Hero Motocorp,"4,422.00","4,346.20","4,408.20","4,396.70",11.5,0.26
HINDPETRO,434.60,428.05,431.70,430.60,1.1,0.26
Lodha Developer,"1,451.00","1,431.00","1,448.70","1,444.90",3.8,0.26
AstraZeneca,"9,176.50","8,957.00","9,141.50","9,119.00",22.5,0.25
JSW Energy,535.50,526.05,531.70,530.40,1.3,0.25
Piramal Pharma,215.04,209.31,211.70,211.18,0.52,0.25
Pidilite Ind,"2,986.50","2,958.00","2,965.10","2,958.10",7,0.24
Jyothy Labs,346.20,338.80,344.30,343.50,0.8,0.23
MRF,"149,000.00","146,550.00","148,405.00","148,060.00",345,0.23
Sonata,440.10,431.00,438.05,437.05,1,0.23
RITES,277.00,273.30,275.70,275.10,0.6,0.22
SJVN,99.93,98.06,99.09,98.87,0.22,0.22
HFCL,82.29,80.93,81.73,81.56,0.17,0.21
Max Healthcare,"1,226.50","1,201.00","1,218.20","1,215.70",2.5,0.21
Kirloskar Oil,934.10,913.00,919.65,917.85,1.8,0.2
Trident,31.80,31.44,31.54,31.48,0.06,0.19
INDUS TOWERS,406.10,396.25,404.15,403.40,0.75,0.19
Kalyan Jeweller,596.55,583.50,591.20,590.15,1.05,0.18
Bosch,"38,565.00","38,010.00","38,320.00","38,250.00",70,0.18
PNB Housing Fin,"1,093.20","1,057.00","1,084.20","1,082.20",2,0.18
Zee Entertain,143.70,140.80,141.84,141.58,0.26,0.18
Chalet Hotels,933.95,919.85,932.20,930.60,1.6,0.17
Inventurus Know,"1,605.90","1,585.00","1,591.00","1,588.30",2.7,0.17
ICICI Prudentia,642.90,628.85,634.90,633.80,1.1,0.17
MCX India,"8,325.00","8,161.00","8,249.00","8,235.00",14,0.17
Max Financial,"1,555.00","1,529.10","1,541.70","1,539.10",2.6,0.17
Ajanta Pharma,"2,798.00","2,726.10","2,777.10","2,772.80",4.3,0.16
Honeywell Autom,"40,875.00","40,040.00","40,535.00","40,470.00",65,0.16
Devyani Int,177.50,173.28,176.42,176.16,0.26,0.15
Federal Bank,213.50,209.84,212.78,212.47,0.31,0.15
IOB,40.75,39.75,39.85,39.79,0.06,0.15
Dr Reddys Labs,"1,262.40","1,245.20","1,259.30","1,257.50",1.8,0.14
Dr Reddys Labs,"1,262.40","1,245.20","1,259.30","1,257.50",1.8,0.14
Sobha,"1,706.30","1,668.00","1,697.60","1,695.20",2.4,0.14
Guj Mineral,442.65,422.90,435.85,435.30,0.55,0.13
GNFC,556.00,545.30,546.55,545.85,0.7,0.13
Jio Financial,320.80,314.10,317.25,316.85,0.4,0.13
Solar Ind,"15,149.00","14,851.00","14,926.00","14,906.00",20,0.13
JM Financial,170.47,162.25,169.48,169.27,0.21,0.12
KEC Intl,882.55,873.05,876.10,875.05,1.05,0.12
Jindal Saw,229.68,226.40,228.76,228.49,0.27,0.12
Jindal Saw,229.68,226.40,228.76,228.49,0.27,0.12
Anand Rathi,"2,643.00","2,562.30","2,624.00","2,621.20",2.8,0.11
SBI,827.35,817.95,824.20,823.35,0.85,0.1
Mahanagar Gas,"1,519.40","1,500.10","1,512.30","1,511.20",1.1,0.07
Praj Industries,502.70,494.65,499.80,499.45,0.35,0.07
Torrent Pharma,"3,535.90","3,504.30","3,524.00","3,521.40",2.6,0.07
CESC,179.84,177.00,178.82,178.74,0.08,0.04
JSW Steel,"1,053.50","1,018.30","1,034.80","1,034.40",0.4,0.04
Chennai Petro,785.55,738.20,779.70,779.40,0.3,0.04
Container Corp,615.60,606.10,613.45,613.25,0.2,0.03
Intellect Desig,"1,189.00","1,157.20","1,172.30","1,171.90",0.4,0.03
Axis Bank,"1,101.50","1,071.90","1,099.60","1,099.30",0.3,0.03
Alkem Lab,"5,019.90","4,928.50","4,999.70","4,998.50",1.2,0.02
Trent,"5,398.50","5,349.00","5,376.00","5,375.00",1,0.02
NCC,230.00,225.90,227.62,227.57,0.05,0.02
Nestle,"2,478.40","2,445.00","2,472.60","2,472.20",0.4,0.02
Nestle,"2,478.40","2,445.00","2,472.60","2,472.20",0.4,0.02
Petronet LNG,305.10,301.75,304.00,303.95,0.05,0.02
Patanjali Foods,"1,951.10","1,921.70","1,942.00","1,941.70",0.3,0.02
SKF India,"4,978.90","4,917.00","4,966.10","4,965.00",1.1,0.02
Swan Energy,521.50,500.80,506.00,505.90,0.1,0.02
Metropolis,"1,949.90","1,925.00","1,938.80","1,938.70",0.1,0.01
