company_name,high,low,last_price,prev_close,change,percent_gain
Hitachi Energy,"13,955.00","13,272.45","13,613.00","13,191.10",421.90,3.2
IEX,165.50,160.74,163.30,158.25,5.05,3.19
Aadhar Housing ,404.95,388.70,400.85,388.50,12.35,3.18
MOTHERSON,131.08,124.93,127.87,123.94,3.93,3.17
IGL,190.00,183.63,188.09,182.32,5.77,3.16
Kirloskar Bros,"1,651.30","1,592.00","1,641.00","1,590.90",50.10,3.15
Marico,611.50,594.00,607.70,589.15,18.55,3.15
Usha Martin,334.95,321.00,331.10,321.05,10.05,3.13
Intellect Desig,689.70,661.95,680.45,659.90,20.55,3.11
Equitas Bank,57.78,55.44,57.56,55.83,1.73,3.1
Sundram,956.00,928.00,950.10,921.55,28.55,3.1
HUDCO,183.93,179.96,182.84,177.43,5.41,3.05
KPR Mill,892.50,843.30,878.75,852.95,25.80,3.02
Deepak Fert,"1,084.00","1,052.05","1,078.90","1,047.40",31.50,3.01
Eris Life,"1,318.00","1,236.10","1,269.60","1,232.65",36.95,3
GE Shipping,875.00,850.10,872.55,847.30,25.25,2.98
Mastek,"2,414.90","2,306.00","2,388.85","2,320.00",68.85,2.97
Tata Steel,152.20,146.20,150.44,146.10,4.34,2.97
Tata Steel,152.20,146.20,150.44,146.10,4.34,2.97
Cipla,"1,464.45","1,419.75","1,461.75","1,419.75",42.00,2.96
IOC,126.88,123.95,125.84,122.25,3.59,2.94
Apollo Tyres,407.70,393.50,400.85,389.45,11.40,2.93
EID Parry,705.90,680.60,701.75,681.85,19.90,2.92
Tanla Platforms,471.30,458.60,466.30,453.05,13.25,2.92
PVR INOX,983.20,959.90,980.80,953.05,27.75,2.91
ZFCVINDIA,"11,348.00","10,936.85","11,248.15","10,930.00",318.15,2.91
Reliance,"1,213.95","1,185.15","1,209.60","1,175.60",34.00,2.89
NMDC Steel,37.26,36.13,36.60,35.58,1.02,2.87
Tata Inv Corp,"6,265.75","6,070.00","6,198.30","6,025.80",172.50,2.86
Asahi India,637.25,619.95,634.10,616.75,17.35,2.81
Honasa Consumer,222.87,216.00,222.07,216.01,6.06,2.81
Bharat Forge,"1,090.00","1,066.95","1,086.45","1,057.10",29.35,2.78
Hind Copper,227.40,220.00,223.46,217.41,6.05,2.78
Whirlpool,"1,001.10",945.85,984.40,958.15,26.25,2.74
REC,418.10,408.00,413.15,402.20,10.95,2.72
RBL Bank,163.95,160.26,162.49,158.22,4.27,2.7
Torrent Pharma,"3,069.55","2,974.05","3,059.00","2,978.75",80.25,2.69
Jubilant Pharmo,925.00,897.05,919.95,895.85,24.10,2.69
Mahindra Life,332.85,320.65,330.95,322.35,8.60,2.67
Vinati Organics,"1,643.35","1,565.30","1,608.50","1,566.70",41.80,2.67
JK Lakshmi Cem,726.25,707.00,721.80,703.45,18.35,2.61
Jindal Steel,920.00,894.05,914.60,891.65,22.95,2.57
CIEINDIA,414.35,402.40,410.10,399.85,10.25,2.56
Netweb,"1,598.00","1,530.55","1,565.30","1,526.70",38.60,2.53
Power Finance,408.80,400.10,405.75,395.75,10.00,2.53
Sona BLW,532.45,515.00,521.90,509.05,12.85,2.52
Biocon,334.65,324.30,333.00,324.85,8.15,2.51
CG Power ,631.50,615.95,628.10,612.90,15.20,2.48
Laurus Labs,586.55,569.45,580.55,566.50,14.05,2.48
CRISIL,"4,568.00","4,444.00","4,549.40","4,439.55",109.85,2.47
City Union Bank,157.73,153.50,156.71,152.95,3.76,2.46
Westlife Food,728.85,707.55,722.40,705.15,17.25,2.45
Network 18,44.39,43.48,44.05,43.00,1.05,2.44
IRFC,121.38,118.80,120.59,117.73,2.86,2.43
Bajaj Finserv,"1,853.00","1,784.10","1,845.45","1,801.80",43.65,2.42
Bajaj Finserv,"1,853.00","1,784.10","1,845.45","1,801.80",43.65,2.42
Balkrishna Ind,"2,567.95","2,514.05","2,557.70","2,497.20",60.50,2.42
Honeywell Autom,"35,290.00","34,500.00","35,140.85","34,314.30",826.55,2.41
Campus Active,270.90,260.40,267.20,260.95,6.25,2.4
Muthoot Finance,"2,186.15","2,132.25","2,176.85","2,125.90",50.95,2.4
Nuvama Wealth,"5,539.85","5,355.15","5,482.85","5,354.75",128.10,2.39
Cummins,"3,050.00","2,912.65","2,973.10","2,903.95",69.15,2.38
Olectra Greente,"1,138.45","1,085.10","1,113.75","1,088.20",25.55,2.35
Piramal Enter,941.00,913.35,931.50,910.20,21.30,2.34
Syrma SGS,448.00,428.50,439.90,429.85,10.05,2.34
Kansai Nerolac,235.00,231.37,234.38,229.11,5.27,2.3
Karur Vysya,205.83,198.35,204.10,199.59,4.51,2.26
Birla Corp,"1,006.20",979.05,993.05,971.20,21.85,2.25
Zydus Life,925.00,900.00,907.40,887.45,19.95,2.25
Shree Renuka,29.35,28.64,29.18,28.54,0.64,2.24
Aarti Ind,412.35,402.00,410.90,401.95,8.95,2.23
HUL,"2,229.80","2,163.75","2,218.95","2,170.45",48.50,2.23
NMDC,67.64,65.55,66.90,65.44,1.46,2.23
Railtel,300.65,290.20,295.90,289.45,6.45,2.23
IDBI Bank,73.00,71.39,72.34,70.77,1.57,2.22
Welspun Living,121.95,118.37,121.11,118.50,2.61,2.2
LT Technology,"4,879.75","4,754.15","4,858.20","4,754.40",103.80,2.18
Balrampur Chini,467.30,452.00,458.85,449.30,9.55,2.13
Eicher Motors,"5,107.10","4,995.60","5,094.40","4,988.30",106.10,2.13
Granules India,500.00,486.85,494.00,483.70,10.30,2.13
Adani Ports,"1,148.75","1,101.85","1,136.20","1,112.70",23.50,2.11
KPIL,979.00,890.95,917.05,898.40,18.65,2.08
Shriram Finance,650.80,637.00,644.35,631.30,13.05,2.07
Shriram Finance,650.80,637.00,644.35,631.30,13.05,2.07
Delhivery,265.69,256.20,260.99,255.72,5.27,2.06
FSN E-Co Nykaa,169.95,165.27,168.76,165.38,3.38,2.04
UNO Minda,878.30,855.50,870.95,853.50,17.45,2.04
Gujarat Gas,396.90,389.00,393.60,385.75,7.85,2.03
Sun Pharma,"1,617.90","1,572.55","1,614.00","1,582.45",31.55,1.99
Shipping Corp,156.75,153.01,154.83,151.82,3.01,1.98
Aurobindo Pharm,"1,119.30","1,098.85","1,114.50","1,093.00",21.50,1.97
Valor Estate,130.79,126.05,128.26,125.78,2.48,1.97
Thermax,"3,388.50","3,235.95","3,300.00","3,237.00",63.00,1.95
Axis Bank,"1,039.50","1,015.15","1,034.10","1,014.45",19.65,1.94
Archean Chem,549.25,530.10,541.60,531.40,10.20,1.92
Motherson SWI,51.30,50.42,51.06,50.10,0.96,1.92
Triveni Engg,370.30,361.95,366.15,359.30,6.85,1.91
Avenue Supermar,"3,552.00","3,475.00","3,540.50","3,474.50",66.00,1.9
Jyothy Labs,339.00,326.35,334.80,328.55,6.25,1.9
Kaynes Tech,"4,299.65","4,200.00","4,249.10","4,170.45",78.65,1.89
MRF,"108,250.00","106,500.05","107,795.30","105,805.50","1,989.80",1.88
Go Digit,306.90,298.00,305.50,299.90,5.60,1.87
NALCO,194.32,191.35,192.79,189.29,3.50,1.85
Shyam Metalics,767.05,744.90,758.30,744.55,13.75,1.85
AB Capital,161.39,157.01,159.58,156.70,2.88,1.84
LIC Housing Fin,534.00,525.95,530.15,520.55,9.60,1.84
Ramco Cements,890.00,860.65,876.30,860.80,15.50,1.8
BEML,"2,607.70","2,546.80","2,582.00","2,536.75",45.25,1.78
Indian Renew,152.46,149.00,149.86,147.26,2.60,1.77
Colgate,"2,457.80","2,413.35","2,452.10","2,409.65",42.45,1.76
Cochin Shipyard,"1,301.75","1,260.00","1,288.20","1,265.90",22.30,1.76
Cochin Shipyard,"1,301.75","1,260.00","1,288.20","1,265.90",22.30,1.76
Rattanindia Ent,43.68,42.45,42.91,42.17,0.74,1.75
Coromandel Int,"1,754.00","1,700.15","1,732.70","1,703.10",29.60,1.74
AstraZeneca,"7,510.40","7,301.50","7,466.65","7,339.45",127.20,1.73
Info Edge,"7,029.85","6,814.00","6,906.35","6,789.90",116.45,1.72
Swan Energy,456.25,436.30,447.40,439.95,7.45,1.69
Alok Industries,17.15,16.78,17.06,16.78,0.28,1.67
Hero Motocorp,"3,658.00","3,582.70","3,648.75","3,588.75",60.00,1.67
Pidilite Ind,"2,752.00","2,707.15","2,738.05","2,692.95",45.10,1.67
Syngene Intl,690.40,677.60,688.55,677.25,11.30,1.67
Lemon Tree,131.55,128.20,130.53,128.40,2.13,1.66
RITES,214.89,210.44,212.80,209.37,3.43,1.64
PNB Housing Fin,829.55,796.85,818.15,805.00,13.15,1.63
Jupiter Wagons,312.25,302.10,306.55,301.65,4.90,1.62
Escorts Kubota,"3,090.00","3,000.00","3,082.05","3,033.05",49.00,1.62
Solar Ind,"9,410.00","9,240.00","9,386.85","9,238.35",148.50,1.61
ONGC,233.57,226.71,232.60,228.94,3.66,1.6
Navin Fluorine,"4,136.55","4,065.00","4,120.50","4,055.75",64.75,1.6
GAIL,162.62,159.01,161.46,158.95,2.51,1.58
Finolex Cables,851.00,831.00,841.35,828.40,12.95,1.56
Capri Global,166.96,164.40,166.35,163.81,2.54,1.55
Capri Global,166.96,164.40,166.35,163.81,2.54,1.55
Aster DM Health,422.85,410.50,420.65,414.25,6.40,1.54
TCS,"3,609.45","3,536.10","3,601.60","3,547.05",54.55,1.54
Tata Elxsi,"5,694.35","5,603.00","5,638.30","5,553.40",84.90,1.53
MphasiS,"2,369.90","2,315.80","2,343.00","2,307.85",35.15,1.52
NHPC,77.82,76.50,77.51,76.35,1.16,1.52
Ambuja Cements,500.65,487.00,498.50,491.10,7.40,1.51
Sanofi India,"5,460.00","5,333.20","5,398.50","5,318.05",80.45,1.51
ICICI Lombard ,"1,713.00","1,667.40","1,702.30","1,676.90",25.40,1.51
Dabur India,497.75,488.70,495.00,487.70,7.30,1.5
Emami,542.00,525.25,533.45,525.55,7.90,1.5
Emcure Pharmace,999.00,971.30,980.00,965.50,14.50,1.5
Balaji Amines,"1,352.65","1,322.45","1,328.85","1,309.35",19.50,1.49
Tata Chemicals,817.80,805.60,814.70,802.70,12.00,1.49
G R Infra,"1,027.30",996.00,"1,023.55","1,008.70",14.85,1.47
Siemens,"5,268.25","5,085.80","5,160.30","5,085.75",74.55,1.47
Motilal Oswal,619.20,602.00,611.15,602.35,8.80,1.46
Bombay Burmah,"1,798.00","1,744.30","1,766.85","1,741.55",25.30,1.45
Sonata,398.70,387.00,392.60,387.00,5.60,1.45
V-Guard Ind,330.85,323.60,327.25,322.60,4.65,1.44
Indiamart Inter,"2,020.65","1,981.60","2,011.10","1,982.75",28.35,1.43
Cera Sanitary,"5,643.00","5,519.70","5,587.70","5,509.20",78.50,1.42
Action Const,"1,117.55","1,091.30","1,103.60","1,088.50",15.10,1.39
ITI,256.00,250.00,254.46,250.96,3.50,1.39
Birlasoft,443.85,436.05,439.05,433.05,6.00,1.39
PNB,92.00,90.50,90.99,89.74,1.25,1.39
Piramal Pharma,207.29,199.00,200.36,197.62,2.74,1.39
NBCC (India),80.83,79.24,80.08,78.99,1.09,1.38
Interglobe Avi,"4,782.45","4,659.05","4,762.40","4,698.10",64.30,1.37
UCO Bank,37.80,37.05,37.26,36.76,0.50,1.36
Bajaj Finance,"8,459.80","8,275.55","8,410.85","8,298.70",112.15,1.35
Kajaria Ceramic,897.45,874.20,886.00,874.20,11.80,1.35
Carborundum,929.65,911.10,921.95,909.80,12.15,1.34
JK Tyre Ind,273.80,266.60,272.95,269.35,3.60,1.34
Godrej Agrovet,784.30,752.00,771.20,761.05,10.15,1.33
Quess Corp,652.00,631.85,635.60,627.25,8.35,1.33
RamkrishnaForge,708.35,687.25,695.30,686.20,9.10,1.33
Voltas,"1,421.55","1,388.40","1,406.25","1,387.80",18.45,1.33
Jio Financial,222.39,218.06,219.94,217.10,2.84,1.31
PCBL Chemical,392.80,382.35,385.75,380.75,5.00,1.31
Bandhan Bank,150.45,147.80,149.30,147.43,1.87,1.27
Metropolis,"1,690.00","1,620.05","1,648.90","1,628.25",20.65,1.27
AIA Engineering,"3,237.65","3,139.00","3,177.40","3,138.45",38.95,1.24
AU Small Financ,557.35,548.60,553.20,546.45,6.75,1.24
IFCI,44.69,43.21,43.60,43.07,0.53,1.23
Dr Reddys Labs,"1,145.70","1,118.65","1,140.10","1,126.40",13.70,1.22
Dr Reddys Labs,"1,145.70","1,118.65","1,140.10","1,126.40",13.70,1.22
Bank of Mah,48.29,47.42,47.75,47.18,0.57,1.21
BHEL,201.50,197.00,198.40,196.06,2.34,1.19
Torrent Power,"1,330.80","1,301.35","1,326.85","1,311.25",15.60,1.19
Elecon Eng,430.00,422.00,424.50,419.55,4.95,1.18
Elecon Eng,430.00,422.00,424.50,419.55,4.95,1.18
Fine Organics,"3,854.00","3,780.95","3,807.30","3,762.90",44.40,1.18
Suzlon Energy,52.89,51.72,52.10,51.49,0.61,1.18
Bikaji Foods,685.55,666.20,672.75,665.00,7.75,1.17
Rashtriya Chem,125.80,122.96,124.12,122.70,1.42,1.16
Sun Pharma Adv,129.09,124.80,126.05,124.60,1.45,1.16
MM Financial,281.15,276.60,279.10,276.00,3.10,1.12
Titan Company,"3,131.65","3,047.00","3,121.10","3,086.55",34.55,1.12
ABB India,"5,432.00","5,283.60","5,370.00","5,312.30",57.70,1.09
Oil India,376.15,365.30,372.20,368.20,4.00,1.09
Max Financial,"1,036.00","1,010.00","1,025.40","1,014.55",10.85,1.07
Alkem Lab,"4,780.00","4,676.50","4,746.20","4,696.50",49.70,1.06
GNFC,506.00,494.40,500.30,495.05,5.25,1.06
Mah Seamless,651.30,638.20,643.40,636.65,6.75,1.06
Indian Bank,529.00,518.70,526.80,521.40,5.40,1.04
IRCTC,707.10,697.00,702.35,695.15,7.20,1.04
LTIMindtree,"4,847.00","4,783.45","4,823.10","4,773.50",49.60,1.04
Deepak Nitrite,"1,967.95","1,930.00","1,957.40","1,937.35",20.05,1.03
Adani Total Gas,602.50,583.30,595.90,589.90,6.00,1.02
Chambal Fert,588.80,572.00,576.90,571.10,5.80,1.02
Sobha,"1,227.45","1,193.05","1,211.35","1,199.20",12.15,1.01
SJVN,88.37,86.75,87.45,86.58,0.87,1
GSFC,178.73,174.34,175.85,174.12,1.73,0.99
LT Finance,143.78,140.20,141.09,139.70,1.39,0.99
Astral Ltd,"1,337.55","1,316.15","1,330.70","1,317.85",12.85,0.98
Gujarat Fluoro,"3,769.80","3,677.20","3,742.05","3,706.20",35.85,0.97
Bayer CropScien,"4,980.30","4,840.05","4,877.45","4,830.50",46.95,0.97
Apollo Hospital,"6,292.00","6,217.05","6,274.10","6,214.40",59.70,0.96
United Spirits,"1,336.25","1,320.15","1,332.85","1,320.20",12.65,0.96
Bank of Baroda,210.38,206.24,207.16,205.22,1.94,0.95
Divis Labs,"5,645.95","5,549.95","5,568.70","5,516.55",52.15,0.95
Pfizer,"4,139.05","4,067.80","4,111.15","4,072.45",38.70,0.95
KNR Construct,226.95,220.50,221.90,219.83,2.07,0.94
Alembic Pharma,817.05,800.40,811.35,803.95,7.40,0.92
J. K. Cement,"4,528.65","4,435.00","4,505.10","4,464.10",41.00,0.92
Ircon Internati,152.45,147.90,149.16,147.81,1.35,0.91
Ircon Internati,152.45,147.90,149.16,147.81,1.35,0.91
Avanti Feeds,822.00,786.00,793.20,786.10,7.10,0.9
Jaiprakash Pow,13.97,13.54,13.64,13.52,0.12,0.89
Praj Industries,533.00,516.10,520.55,516.00,4.55,0.88
Power Grid Corp,267.30,260.70,266.65,264.40,2.25,0.85
IOB,45.08,44.15,44.36,43.99,0.37,0.84
JSW Steel,"1,016.20",997.10,"1,011.10","1,002.70",8.40,0.84
Chola Invest.,"1,500.00","1,450.00","1,458.60","1,446.90",11.70,0.81
IRB Infra,45.79,44.71,44.99,44.63,0.36,0.81
IRB Infra,45.79,44.71,44.99,44.63,0.36,0.81
Union Bank,118.25,116.45,116.90,115.97,0.93,0.8
HCL Tech,"1,594.70","1,575.15","1,585.45","1,572.95",12.50,0.79
KFin Tech,898.40,875.20,888.90,882.05,6.85,0.78
Bata India,"1,259.45","1,233.15","1,246.65","1,237.10",9.55,0.77
TITAGARH,732.50,715.05,720.55,715.15,5.40,0.76
Chalet Hotels,782.80,764.25,778.10,772.30,5.80,0.75
Tata Power,357.45,351.15,354.05,351.40,2.65,0.75
ABSL AMC,628.40,611.20,616.65,612.25,4.40,0.72
Angel One,"2,132.00","2,071.00","2,118.75","2,104.10",14.65,0.7
ACC,"1,879.00","1,857.00","1,869.85","1,857.25",12.60,0.68
Petronet LNG,292.35,282.40,288.65,286.70,1.95,0.68
VIP Industries,315.70,305.50,306.95,304.90,2.05,0.67
Trident,26.30,25.58,25.76,25.59,0.17,0.66
Ashok Leyland,213.80,210.00,210.60,209.21,1.39,0.66
LIC India,770.00,760.05,766.80,761.80,5.00,0.66
Vedant Fashions,850.00,828.45,839.80,834.40,5.40,0.65
Glenmark,"1,410.00","1,381.00","1,396.70","1,388.00",8.70,0.63
Guj State Petro,295.85,286.00,293.65,291.80,1.85,0.63
Larsen,"3,266.45","3,215.00","3,259.90","3,239.65",20.25,0.63
Blue Star,"2,167.70","2,080.60","2,144.15","2,131.20",12.95,0.61
DLF,670.60,662.40,665.30,661.35,3.95,0.6
Tata Comm,"1,410.00","1,392.30","1,398.40","1,390.00",8.40,0.6
M&M,"2,766.85","2,695.00","2,742.40","2,726.60",15.80,0.58
Bajaj Auto,"7,500.00","7,376.95","7,462.25","7,420.30",41.95,0.57
Newgen Software,"1,022.20",993.00,997.75,992.10,5.65,0.57
Patanjali Foods,"1,778.90","1,748.20","1,769.85","1,760.15",9.70,0.55
Bharti Airtel,"1,631.75","1,590.45","1,626.90","1,618.25",8.65,0.53
Central Bank,45.39,44.13,44.36,44.13,0.23,0.52
Can Fin Homes,619.65,601.25,606.20,603.05,3.15,0.52
Havells India,"1,478.10","1,446.00","1,450.75","1,443.20",7.55,0.52
Chola Fin Hold,"1,662.70","1,596.10","1,617.80","1,609.65",8.15,0.51
SBFC Finance,88.12,86.27,87.08,86.65,0.43,0.5
Star Health,379.75,365.20,368.95,367.20,1.75,0.48
United Brewerie,"1,933.60","1,886.65","1,899.65","1,890.95",8.70,0.46
BASF,"4,622.00","4,545.00","4,582.00","4,561.60",20.40,0.45
Himadri Special,447.00,433.95,436.40,434.45,1.95,0.45
3M India,"28,126.45","27,580.20","27,904.90","27,781.65",123.25,0.44
Cyient,"1,306.95","1,270.40","1,275.15","1,269.60",5.55,0.44
Minda Corp,525.90,514.75,519.30,517.05,2.25,0.44
New India Assur,153.24,148.95,149.65,149.00,0.65,0.44
Timken,"2,647.65","2,590.75","2,615.35","2,604.00",11.35,0.44
Data Patterns,"1,461.95","1,405.05","1,421.10","1,415.05",6.05,0.43
Lupin,"2,034.00","2,006.05","2,018.50","2,010.10",8.40,0.42
Maruti Suzuki,"11,729.50","11,480.00","11,666.40","11,617.35",49.05,0.42
Schaeffler Ind,"3,278.00","3,199.50","3,252.60","3,239.75",12.85,0.4
Dalmia Bharat,"1,733.00","1,688.10","1,713.90","1,707.10",6.80,0.4
Canara Bank,86.77,85.11,85.35,85.02,0.33,0.39
Canara Bank,86.77,85.11,85.35,85.02,0.33,0.39
Rail Vikas,346.50,333.50,337.55,336.25,1.30,0.39
Natco Pharma,847.05,821.15,823.00,819.85,3.15,0.38
Indegene,533.00,523.00,526.30,524.40,1.90,0.36
Poonawalla Fin,291.25,284.70,286.25,285.25,1.00,0.35
Yes Bank,17.25,16.93,16.98,16.92,0.06,0.35
JK Bank,98.69,96.30,97.26,96.93,0.33,0.34
EIH,347.35,338.30,342.40,341.30,1.10,0.32
TataTeleservice,61.20,59.27,59.87,59.68,0.19,0.32
Rajesh Exports,168.90,163.00,163.81,163.28,0.53,0.32
Adani Enterpris,"2,268.90","2,226.15","2,252.85","2,245.85",7.00,0.31
GE Vernova TD,"1,420.00","1,369.05","1,389.50","1,385.25",4.25,0.31
KSB Pumps,654.80,639.40,645.65,643.65,2.00,0.31
KSB Pumps,654.80,639.40,645.65,643.65,2.00,0.31
AAVAS Financier,"1,742.25","1,695.65","1,706.00","1,701.10",4.90,0.29
Ajanta Pharma,"2,600.00","2,527.95","2,569.40","2,561.90",7.50,0.29
Devyani Int,176.42,170.26,171.35,170.87,0.48,0.28
UltraTechCement,"10,540.00","10,317.20","10,493.50","10,464.20",29.30,0.28
Wipro,292.00,283.50,285.90,285.10,0.80,0.28
Amara Raja,"1,031.10",992.05,"1,003.90","1,001.20",2.70,0.27
Saregama India,484.00,473.00,478.45,477.25,1.20,0.25
Infosys,"1,722.30","1,691.10","1,715.85","1,711.50",4.35,0.25
SRF,"2,879.00","2,822.95","2,851.60","2,844.85",6.75,0.24
SBI,736.75,727.00,732.05,730.35,1.70,0.23
Alkyl Amines,"1,700.00","1,661.10","1,677.95","1,674.35",3.60,0.22
Garden Reach Sh,"1,343.75","1,285.00","1,297.20","1,294.40",2.80,0.22
Bharat Dynamics,"1,084.90","1,051.00","1,065.65","1,063.50",2.15,0.2
Bharat Dynamics,"1,084.90","1,051.00","1,065.65","1,063.50",2.15,0.2
Fert and Chem,673.95,655.00,658.95,657.65,1.30,0.2
Anant Raj,477.50,461.10,464.20,463.30,0.90,0.19
ICICI Bank,"1,227.95","1,209.00","1,218.05","1,215.70",2.35,0.19
Nestle,"2,216.40","2,170.30","2,201.20","2,197.00",4.20,0.19
Nestle,"2,216.40","2,170.30","2,201.20","2,197.00",4.20,0.19
Nuvoco Vistas,321.00,314.55,316.80,316.20,0.60,0.19
Techno Electric,985.95,942.00,960.80,958.95,1.85,0.19
Container Corp,672.00,658.20,663.95,662.75,1.20,0.18
Schneider Infra,651.00,623.25,637.05,635.90,1.15,0.18
ITC,409.70,400.55,405.70,405.05,0.65,0.16
Akums Drugs P,529.60,506.65,516.40,515.65,0.75,0.15
Affle India,"1,467.65","1,422.75","1,436.05","1,434.05",2.00,0.14
TATA Cons. Prod,965.00,943.05,958.15,956.80,1.35,0.14
Federal Bank,183.50,180.71,181.74,181.51,0.23,0.13
Gujarat Pipavav,137.58,135.28,136.61,136.43,0.18,0.13
Redington,252.78,242.79,247.32,246.99,0.33,0.13
Polycab,"5,155.00","5,035.55","5,076.60","5,071.30",5.30,0.1
Adani Wilmar,261.70,255.65,258.63,258.42,0.21,0.08
Grasim,"2,415.00","2,353.50","2,393.65","2,391.65",2.00,0.08
Sterling Wilson,260.90,248.80,252.95,252.75,0.20,0.08
