company_name,high,low,last_price,prev_close,change,percent_gain
NCC,202.90,195.00,196.55,193.25,3.30,1.71
Deepak Nitrite,"2,480.35","2,430.00","2,470.60","2,429.50",41.10,1.69
Axis Bank,"1,127.90","1,111.05","1,125.75","1,107.00",18.75,1.69
Granules India,412.00,405.00,410.85,404.05,6.80,1.68
BLS Internation,373.40,362.25,368.20,362.20,6.00,1.66
L&T Finance,171.00,165.80,168.50,165.75,2.75,1.66
BPCL,461.20,453.20,458.70,451.25,7.45,1.65
Ingersoll Rand,"3,213.00","3,085.05","3,156.20","3,105.15",51.05,1.64
FSN E-Co Nykaa,194.50,189.65,193.60,190.50,3.10,1.63
Sobha,"1,407.75","1,311.00","1,327.60","1,306.50",21.10,1.62
Shoppers Stop,709.00,676.05,692.25,681.25,11.00,1.61
UNO Minda,725.20,708.25,721.30,710.25,11.05,1.56
Bank of Mah,46.30,45.50,45.95,45.25,0.70,1.55
Chambal Fert,381.90,375.00,380.20,374.45,5.75,1.54
Mastek,"2,770.00","2,694.70","2,745.80","2,704.25",41.55,1.54
Ratnamani Metal,"3,799.65","3,306.00","3,395.70","3,344.15",51.55,1.54
City Union Bank,148.95,146.15,147.90,145.70,2.20,1.51
Ramco Cements,995.30,971.50,988.80,974.10,14.70,1.51
UltraTechCement,"9,944.95","9,719.15","9,920.45","9,776.20",144.25,1.48
CIEINDIA,497.90,480.50,489.50,482.50,7.00,1.45
DCM Shriram,"1,054.85","1,032.00","1,048.75","1,034.20",14.55,1.41
COFORGE LTD.,"6,340.00","6,223.45","6,238.10","6,152.25",85.85,1.4
Rallis India,260.75,256.55,258.90,255.40,3.50,1.37
Triveni Turbine,402.90,395.05,398.00,392.65,5.35,1.36
CESC,140.60,138.05,138.80,136.95,1.85,1.35
Can Fin Homes,777.00,765.00,769.75,759.70,10.05,1.32
SRF,"2,330.00","2,295.00","2,325.25","2,294.90",30.35,1.32
Asahi India,571.45,556.20,565.15,557.90,7.25,1.3
Central Bank,51.15,50.25,50.65,50.00,0.65,1.3
V-Guard Ind,297.85,291.60,295.55,291.75,3.80,1.3
Canara Bank,457.70,450.25,454.50,448.75,5.75,1.28
Power Finance,402.20,391.65,395.50,390.50,5.00,1.28
MMTC Ltd,69.10,65.65,67.55,66.70,0.85,1.27
Chola Invest.,"1,243.00","1,221.70","1,231.35","1,216.25",15.10,1.24
TV18 Broadcast,66.75,62.80,65.20,64.40,0.80,1.24
Rail Vikas,205.40,198.55,199.80,197.40,2.40,1.22
Godrej Consumer,"1,169.40","1,145.20","1,155.10","1,141.30",13.80,1.21
Eicher Motors,"3,924.70","3,852.45","3,888.80","3,842.55",46.25,1.2
Max Healthcare,748.00,731.15,743.00,734.20,8.80,1.2
Apollo Hospital,"5,892.00","5,802.25","5,869.90","5,800.90",69.00,1.19
CSB Bank,398.50,389.30,396.15,391.50,4.65,1.19
Balrampur Chini,395.90,386.20,394.40,389.80,4.60,1.18
CAMS,"2,806.35","2,765.05","2,793.70","2,761.25",32.45,1.18
MRF,"133,625.00","132,002.70","133,368.00","131,828.40","1,539.60",1.17
Power Grid Corp,243.10,239.20,241.95,239.15,2.80,1.17
Navin Fluorine,"3,551.60","3,495.20","3,531.40","3,491.05",40.35,1.16
Pidilite Ind,"2,744.50","2,698.20","2,740.55","2,709.30",31.25,1.15
Redington,182.35,178.00,179.70,177.65,2.05,1.15
Jyothy Labs,511.95,496.55,499.50,493.95,5.55,1.12
KPR Mill,788.70,775.00,783.65,774.95,8.70,1.12
Sharda Crop,443.95,437.00,441.95,437.05,4.90,1.12
KSB Pumps,"3,500.00","3,401.05","3,435.70","3,398.55",37.15,1.09
IndusInd Bank,"1,668.20","1,642.55","1,657.85","1,640.15",17.70,1.08
Schaeffler Ind,"3,334.95","3,247.75","3,303.75","3,269.75",34.00,1.04
TTK Prestige,769.95,753.90,765.75,757.90,7.85,1.04
Mahindra Life,577.50,562.05,571.20,565.40,5.80,1.03
Godfrey Phillip,"2,241.40","2,165.10","2,219.05","2,196.40",22.65,1.03
NMDC Steel,49.55,48.80,49.15,48.65,0.50,1.03
Prestige Estate,"1,410.00","1,348.70","1,378.20","1,364.10",14.10,1.03
Graphite India,575.95,551.00,557.75,552.20,5.55,1.01
Jubilant Ing.,492.95,482.00,491.10,486.20,4.90,1.01
Birlasoft,760.00,741.60,747.00,739.55,7.45,1.01
Eris Life,921.95,902.00,917.40,908.35,9.05,1
Britannia,"5,186.40","5,076.55","5,136.70","5,086.65",50.05,0.98
Bank of Baroda,227.40,224.00,226.05,223.85,2.20,0.98
Escorts Kubota,"2,878.20","2,836.00","2,862.85","2,835.00",27.85,0.98
Muthoot Finance,"1,506.00","1,475.15","1,489.35","1,475.35",14.00,0.95
KNR Construct,264.00,258.95,262.65,260.20,2.45,0.94
Relaxo Footwear,902.70,892.95,900.00,891.65,8.35,0.94
Atul,"6,900.00","6,831.15","6,862.30","6,799.40",62.90,0.93
Indian Bank,429.95,422.55,427.00,423.05,3.95,0.93
Jubilant Food,529.90,522.10,527.70,522.90,4.80,0.92
Swan Energy,546.00,537.10,541.85,536.95,4.90,0.91
Equitas Bank,115.55,112.65,113.60,112.60,1.00,0.89
Tata Motors,817.50,808.45,815.65,808.45,7.20,0.89
Tata Motors,817.50,808.45,815.65,808.45,7.20,0.89
Tata Motors DVR,545.40,538.90,543.85,539.05,4.80,0.89
Tata Motors DVR,545.40,538.90,543.85,539.05,4.80,0.89
Carborundum,"1,168.00","1,143.25","1,155.05","1,144.95",10.10,0.88
Laurus Labs,425.95,420.35,423.05,419.40,3.65,0.87
Mahindra Holida,405.00,397.80,403.65,400.15,3.50,0.87
Affle India,"1,295.00","1,272.95","1,282.55","1,271.65",10.90,0.86
Dabur India,556.00,548.45,552.00,547.35,4.65,0.85
EIH,282.95,274.05,278.25,275.90,2.35,0.85
Indiamart Inter,"2,610.00","2,584.65","2,599.90","2,577.95",21.95,0.85
Union Bank,124.75,123.50,124.45,123.40,1.05,0.85
Natco Pharma,850.50,841.00,847.80,840.70,7.10,0.84
Dalmia Bharat,"2,314.15","2,260.05","2,307.30","2,288.60",18.70,0.82
CHEMPLAST SANMA,500.00,488.25,497.35,493.50,3.85,0.78
Bandhan Bank,236.25,232.00,232.80,231.05,1.75,0.76
MphasiS,"2,597.70","2,561.80","2,578.80","2,559.40",19.40,0.76
PI Industries,"3,507.00","3,446.00","3,485.55","3,459.40",26.15,0.76
Aster DM Health,414.40,401.95,411.40,408.35,3.05,0.75
Delta Corp,157.90,150.30,155.50,154.35,1.15,0.75
Godrej Ind,854.00,834.05,844.25,838.00,6.25,0.75
Route,"1,657.70","1,616.50","1,645.70","1,633.65",12.05,0.74
Varun Beverages,"1,287.25","1,267.05","1,278.10","1,268.70",9.40,0.74
Varun Beverages,"1,287.25","1,267.05","1,278.10","1,268.70",9.40,0.74
Angel One,"3,835.20","3,750.00","3,787.70","3,760.10",27.60,0.73
Grasim,"2,096.30","2,051.00","2,083.70","2,068.55",15.15,0.73
Ashok Leyland,177.85,175.80,176.60,175.35,1.25,0.71
Bata India,"1,598.00","1,568.00","1,576.40","1,565.25",11.15,0.71
CCL Products,644.20,636.60,641.15,636.60,4.55,0.71
IOB,43.50,42.80,43.00,42.70,0.30,0.7
Sanofi India,"8,580.00","8,455.00","8,547.20","8,488.45",58.75,0.69
MOTHERSON,111.30,109.20,109.90,109.15,0.75,0.69
Capri Global,868.45,838.05,847.10,841.35,5.75,0.68
RITES,534.60,522.45,528.15,524.60,3.55,0.68
Tata Chemicals,"1,114.00","1,096.00","1,104.85","1,097.35",7.50,0.68
Tech Mahindra,"1,261.80","1,240.90","1,249.40","1,240.90",8.50,0.68
ACC,"2,338.80","2,295.05","2,321.75","2,306.60",15.15,0.66
EID Parry,588.00,577.95,584.60,580.75,3.85,0.66
IRB Infra,47.45,45.65,46.10,45.80,0.30,0.66
IRB Infra,47.45,45.65,46.10,45.80,0.30,0.66
CG Consumer,326.90,321.40,324.65,322.55,2.10,0.65
UPL,566.15,560.55,562.25,558.60,3.65,0.65
AAVAS Financier,"1,591.40","1,573.85","1,578.75","1,568.70",10.05,0.64
Fert and Chem,821.25,807.35,812.15,806.95,5.20,0.64
PB Fintech,838.25,824.70,833.45,828.15,5.30,0.64
Deepak Fert,660.50,649.95,653.65,649.55,4.10,0.63
GNFC,791.30,769.55,777.15,772.25,4.90,0.63
Amber Enterpris,"3,582.55","3,416.95","3,522.90","3,501.25",21.65,0.62
Orient Electric,234.40,230.30,231.65,230.25,1.40,0.61
TCS,"3,773.00","3,707.00","3,735.55","3,713.05",22.50,0.61
Coal India,388.90,383.30,384.35,382.05,2.30,0.6
Tata Steel,135.65,134.20,134.90,134.10,0.80,0.6
Tata Steel,135.65,134.20,134.90,134.10,0.80,0.6
Balkrishna Ind,"2,723.00","2,641.05","2,665.50","2,649.80",15.70,0.59
Shyam Metalics,683.40,667.00,670.40,666.50,3.90,0.59
Hitachi Energy,"6,205.05","5,907.05","5,976.75","5,942.30",34.45,0.58
Transport Corp,828.30,820.15,826.25,821.50,4.75,0.58
Sonata,714.90,701.50,709.95,706.00,3.95,0.56
Star Health,560.50,548.10,555.50,552.45,3.05,0.55
AU Small Financ,786.90,772.75,776.60,772.45,4.15,0.54
KPIT Tech,"1,545.70","1,523.05","1,540.95","1,532.90",8.05,0.53
RHI Magnesita,786.60,770.60,780.10,776.00,4.10,0.53
KPIL,748.55,735.80,743.55,739.70,3.85,0.52
EPL,201.00,197.00,198.50,197.50,1.00,0.51
Quess Corp,538.90,511.70,514.60,512.00,2.60,0.51
Greenpanel Ind,421.70,412.00,414.25,412.20,2.05,0.5
REC,431.60,419.30,422.90,420.80,2.10,0.5
UCO Bank,40.70,40.00,40.10,39.90,0.20,0.5
Sundram,"1,278.80","1,258.25","1,268.55","1,262.45",6.10,0.48
TATA Cons. Prod,"1,124.95","1,112.05","1,119.25","1,113.95",5.30,0.48
Apollo Tyres,474.40,467.00,468.90,466.70,2.20,0.47
Jubilant Pharmo,578.50,568.80,572.55,569.85,2.70,0.47
Thermax,"3,247.10","3,190.05","3,206.20","3,191.70",14.50,0.45
TCI Express,"1,397.00","1,380.00","1,391.40","1,385.20",6.20,0.45
GE Shipping,989.40,963.00,974.00,969.80,4.20,0.43
PNB,95.95,94.20,94.80,94.40,0.40,0.42
Blue Dart,"7,365.75","7,295.00","7,336.20","7,306.50",29.70,0.41
GSFC,295.60,287.60,290.10,288.95,1.15,0.4
Finolex Cables,"1,064.45","1,031.00","1,045.75","1,041.85",3.90,0.37
ICICI Lombard ,"1,398.75","1,385.30","1,393.25","1,388.05",5.20,0.37
Kansai Nerolac,340.45,337.80,338.90,337.70,1.20,0.36
Sundaram Fin,"3,708.00","3,625.10","3,683.40","3,671.25",12.15,0.33
JK Paper,393.05,387.30,390.45,389.35,1.10,0.28
JBM Auto,"2,006.80","1,910.05","1,935.95","1,930.60",5.35,0.28
Brigade Ent,958.60,934.05,942.70,940.20,2.50,0.27
APL Apollo,"1,578.90","1,549.55","1,570.10","1,565.95",4.15,0.27
Lux Industries,"1,302.85","1,290.05","1,293.90","1,290.45",3.45,0.27
Godrej Agrovet,551.95,538.25,543.40,542.00,1.40,0.26
Cera Sanitary,"7,850.00","7,690.00","7,762.80","7,742.60",20.20,0.26
P and G,"17,214.65","17,070.05","17,177.90","17,133.45",44.45,0.26
CenturyPlyboard,778.70,763.00,777.10,775.20,1.90,0.25
Indian Hotels,463.85,458.20,459.55,458.40,1.15,0.25
Polyplex Corp,"1,136.40","1,119.45","1,121.95","1,119.10",2.85,0.25
Shree Cements,"27,140.00","26,600.00","26,909.95","26,842.15",67.80,0.25
Lakshmi Machine,"14,122.10","13,842.00","13,909.90","13,876.60",33.30,0.24
Biocon,286.50,281.25,282.10,281.45,0.65,0.23
Prince Pipes,737.00,724.00,730.65,729.00,1.65,0.23
HFCL,91.45,88.75,89.20,89.00,0.20,0.22
Whirlpool,"1,360.55","1,345.10","1,355.20","1,352.25",2.95,0.22
LTIMindtree,"5,998.90","5,913.05","5,959.95","5,947.50",12.45,0.21
Zydus Wellness,"1,654.90","1,633.00","1,643.10","1,639.85",3.25,0.2
Jindal Steel,739.70,730.00,732.45,731.00,1.45,0.2
MTAR Tech,"2,164.85","2,138.00","2,150.00","2,145.80",4.20,0.2
Yes Bank,25.95,25.15,25.55,25.50,0.05,0.2
INDUS TOWERS,219.25,213.00,214.65,214.25,0.40,0.19
DLF,804.90,794.35,797.45,796.05,1.40,0.18
Rajesh Exports,374.00,369.00,370.25,369.60,0.65,0.18
Vedant Fashions,"1,250.60","1,225.00","1,228.95","1,226.70",2.25,0.18
Berger Paints,596.00,589.00,593.65,592.65,1.00,0.17
Rain Industries,152.75,149.70,150.10,149.85,0.25,0.17
3M India,"34,448.00","34,000.00","34,098.65","34,046.65",52.00,0.15
Bharat Dynamics,"1,757.00","1,727.00","1,738.50","1,735.95",2.55,0.15
L&T Technology,"5,396.95","5,300.00","5,349.20","5,342.15",7.05,0.13
Persistent,"7,500.00","7,371.00","7,390.95","7,381.30",9.65,0.13
UTI AMC,896.50,879.25,889.90,888.85,1.05,0.12
Bajaj Holdings,"8,108.95","8,005.25","8,041.15","8,031.95",9.20,0.11
Kotak Mahindra,"1,841.40","1,815.35","1,822.85","1,820.80",2.05,0.11
Medplus Health,747.05,734.05,742.45,741.60,0.85,0.11
Suzlon Energy,44.00,42.70,43.60,43.55,0.05,0.11
Varroc Engineer,569.00,553.70,558.95,558.35,0.60,0.11
Hindustan Aeron,"3,042.85","3,013.00","3,020.45","3,017.30",3.15,0.1
Hindustan Aeron,"3,042.85","3,013.00","3,020.45","3,017.30",3.15,0.1
JM Financial,101.20,98.05,98.50,98.40,0.10,0.1
Tube Investment,"4,069.45","3,875.00","3,915.75","3,911.90",3.85,0.1
Astral Ltd,"1,829.00","1,804.40","1,812.35","1,810.95",1.40,0.08
Divis Labs,"3,942.90","3,881.70","3,905.20","3,902.65",2.55,0.07
Dr Lal PathLab,"2,529.40","2,488.75","2,503.75","2,502.00",1.75,0.07
ITI,312.70,304.15,306.55,306.35,0.20,0.07
Trent,"3,213.20","3,168.50","3,175.80","3,173.60",2.20,0.07
Piramal Pharma,145.20,142.70,143.50,143.40,0.10,0.07
Borosil Renew,527.25,509.00,511.90,511.60,0.30,0.06
ICICI Prudentia,546.85,538.65,541.60,541.25,0.35,0.06
Prism Johnson,183.70,181.00,181.50,181.40,0.10,0.06
United Spirits,"1,132.00","1,108.30","1,117.90","1,117.35",0.55,0.05
Asian Paints,"3,309.20","3,270.70","3,288.20","3,286.85",1.35,0.04
Glenmark,890.90,871.50,879.95,879.65,0.30,0.03
Honeywell Autom,"37,367.65","36,704.10","36,825.75","36,815.40",10.35,0.03
Hind Zinc,318.95,316.50,317.30,317.25,0.05,0.02
Bharti Airtel,"1,073.90","1,057.35","1,062.85","1,062.70",0.15,0.01
Maruti Suzuki,"10,124.10","10,000.00","10,011.10","10,010.20",0.90,0.01
