company_name,high,low,last_price,prev_close,change,percent_gain
Kajaria Ceramic,"1,192.00","1,150.20","1,183.90","1,168.70",15.20,1.3
GE Shipping,"1,034.00","1,005.00","1,028.50","1,015.40",13.10,1.29
Godrej Consumer,"1,308.00","1,272.00","1,293.80","1,277.40",16.40,1.28
HUL,"2,439.70","2,397.10","2,423.40","2,392.70",30.70,1.28
Schneider Infra,826.70,814.85,825.10,814.85,10.25,1.26
EIH,379.00,371.65,376.15,371.55,4.60,1.24
Coal India,388.15,382.85,387.45,382.85,4.60,1.2
Intellect Desig,"1,193.40","1,165.00","1,180.10","1,166.10",14.00,1.2
Ceat,"3,880.00","3,765.10","3,863.40","3,818.10",45.30,1.19
Data Patterns,"3,038.00","2,975.40","3,025.30","2,989.70",35.60,1.19
Eris Life,"1,742.30","1,696.60","1,731.20","1,711.00",20.20,1.18
Campus Active,272.55,266.50,270.70,267.60,3.10,1.16
Biocon,379.35,369.00,373.55,369.35,4.20,1.14
Vishal Mega Mar,132.35,129.74,131.27,129.81,1.46,1.12
Whirlpool,"1,384.00","1,328.90","1,347.90","1,333.00",14.90,1.12
Emcure Pharmace,"1,261.40","1,237.00","1,258.20","1,244.40",13.80,1.11
Macrotech Dev,"1,397.30","1,360.70","1,390.10","1,374.90",15.20,1.11
Go Digit,335.55,328.75,334.50,331.00,3.50,1.06
CRISIL,"5,880.00","5,751.00","5,877.00","5,816.50",60.50,1.04
Star Health,437.80,425.00,432.15,427.70,4.45,1.04
Syngene Intl,642.95,633.85,639.20,632.60,6.60,1.04
Adani Energy,904.50,885.55,890.15,881.25,8.90,1.01
Krishna Inst.,713.50,696.00,708.35,701.30,7.05,1.01
Krishna Inst.,713.50,696.00,708.35,701.30,7.05,1.01
Dalmia Bharat,"2,188.70","2,140.90","2,175.80","2,154.00",21.80,1.01
Shree Cements,"31,675.00","31,150.00","31,615.00","31,300.00",315.00,1.01
ABB India,"5,940.00","5,821.00","5,898.00","5,840.00",58.00,0.99
Can Fin Homes,825.00,813.45,823.00,815.00,8.00,0.98
PNB Housing Fin,"1,106.30","1,081.20","1,098.70","1,088.10",10.60,0.97
Clean Science,"1,477.90","1,443.50","1,465.20","1,451.40",13.80,0.95
Torrent Pharma,"3,360.00","3,307.60","3,353.70","3,322.40",31.30,0.94
UltraTechCement,"12,580.00","12,376.00","12,562.00","12,445.00",117.00,0.94
Authum Invest,"2,699.10","2,650.00","2,694.50","2,669.60",24.90,0.93
Fert and Chem,953.00,926.00,935.10,926.50,8.60,0.93
Anand Rathi,"2,110.40","2,072.90","2,100.70","2,081.80",18.90,0.91
KPIL,"1,214.00","1,188.90","1,200.30","1,189.50",10.80,0.91
Kalyan Jeweller,592.50,571.45,578.80,573.75,5.05,0.88
Carborundum,"1,003.75",989.00,997.80,989.20,8.60,0.87
Bosch,"36,095.00","35,265.00","35,800.00","35,490.00",310.00,0.87
Jindal Saw,232.40,228.24,230.60,228.60,2.00,0.87
Jindal Saw,232.40,228.24,230.60,228.60,2.00,0.87
Interglobe Avi,"5,864.00","5,791.00","5,852.00","5,802.00",50.00,0.86
Just Dial,933.05,915.00,920.40,912.55,7.85,0.86
Deepak Fert,"1,615.10","1,592.90","1,611.00","1,597.90",13.10,0.82
Gujarat Gas,482.70,472.70,478.20,474.30,3.90,0.82
IFCI,63.60,61.40,61.74,61.25,0.49,0.8
Bharat Dynamics,"1,998.00","1,964.00","1,985.20","1,969.60",15.60,0.79
Bharat Dynamics,"1,998.00","1,964.00","1,985.20","1,969.60",15.60,0.79
Schaeffler Ind,"4,288.70","4,161.00","4,235.00","4,201.90",33.10,0.79
Central Bank,39.66,39.00,39.41,39.11,0.30,0.77
Hero Motocorp,"4,344.00","4,290.20","4,333.10","4,300.40",32.70,0.76
Godawari Power,184.00,179.25,182.10,180.75,1.35,0.75
Godawari Power,184.00,179.25,182.10,180.75,1.35,0.75
Britannia,"5,900.00","5,813.50","5,882.00","5,839.00",43.00,0.74
Cochin Shipyard,"2,064.00","2,018.90","2,036.30","2,021.50",14.80,0.73
Cochin Shipyard,"2,064.00","2,018.90","2,036.30","2,021.50",14.80,0.73
AU Small Financ,827.45,817.00,825.75,819.85,5.90,0.72
Balrampur Chini,604.00,590.15,601.50,597.25,4.25,0.71
EID Parry,"1,091.90","1,073.20","1,087.80","1,080.20",7.60,0.7
Abbott India,"34,600.00","34,000.00","34,390.00","34,160.00",230.00,0.67
Divis Labs,"7,009.50","6,920.00","6,983.50","6,938.00",45.50,0.66
Ajanta Pharma,"2,648.10","2,590.80","2,627.20","2,610.60",16.60,0.64
Power Grid Corp,300.00,296.40,299.65,297.75,1.90,0.64
Poly Medicure,"2,238.00","2,192.10","2,224.30","2,210.10",14.20,0.64
HDFC AMC,"5,173.00","5,073.00","5,141.00","5,109.00",32.00,0.63
Chennai Petro,755.80,727.00,738.60,734.05,4.55,0.62
Vardhman Text,507.00,485.45,503.80,500.75,3.05,0.61
Motilal Oswal,941.00,914.10,925.05,919.60,5.45,0.59
Asian Paints,"2,535.00","2,492.90","2,498.90","2,484.60",14.30,0.58
M&M,"3,189.00","3,141.00","3,176.30","3,157.90",18.40,0.58
Bank of Baroda,242.10,239.39,241.13,239.76,1.37,0.57
JSW Holdings,"22,200.00","21,800.00","22,120.00","21,995.00",125.00,0.57
MOTHERSON,155.81,153.50,154.92,154.04,0.88,0.57
NCC,227.92,223.50,225.51,224.23,1.28,0.57
AFFLE 3I,"2,006.20","1,972.00","1,989.80","1,978.70",11.10,0.56
Tata Tech,708.50,700.45,703.95,700.00,3.95,0.56
Bank of Mah,57.48,56.36,57.12,56.81,0.31,0.55
ACC,"1,999.00","1,976.40","1,990.60","1,980.00",10.60,0.54
Caplin Labs,"2,038.00","2,011.10","2,031.40","2,020.50",10.90,0.54
ITC,420.30,415.45,419.45,417.20,2.25,0.54
ABSL AMC,821.50,805.15,817.20,812.95,4.25,0.52
Oil India,447.50,441.55,445.40,443.10,2.30,0.52
Zensar Tech,855.90,840.30,849.25,844.95,4.30,0.51
JK Tyre Ind,379.80,369.10,373.15,371.25,1.90,0.51
SignatureGlobal,"1,264.00","1,240.90","1,247.10","1,240.90",6.20,0.5
Techno Electric,"1,640.00","1,595.60","1,621.10","1,613.00",8.10,0.5
Triveni Turbine,653.00,639.05,643.25,640.05,3.20,0.5
HDFC Bank,"2,013.80","1,998.10","2,011.20","2,001.40",9.80,0.49
PI Industries,"4,193.00","4,126.00","4,168.40","4,148.50",19.90,0.48
Apollo Tyres,476.55,468.10,473.90,471.75,2.15,0.46
Bajaj Housing,122.11,120.64,121.33,120.78,0.55,0.46
United Spirits,"1,375.50","1,362.60","1,370.90","1,364.70",6.20,0.45
Maruti Suzuki,"12,540.00","12,430.00","12,470.00","12,414.00",56.00,0.45
Astral Ltd,"1,506.00","1,477.10","1,492.60","1,486.00",6.60,0.44
JB Chemicals,"1,636.70","1,615.10","1,632.60","1,625.40",7.20,0.44
JB Chemicals,"1,636.70","1,615.10","1,632.60","1,625.40",7.20,0.44
New India Assur,189.80,186.55,189.29,188.47,0.82,0.44
AIA Engineering,"3,529.40","3,425.10","3,459.10","3,444.80",14.30,0.42
Ashok Leyland,251.90,249.80,250.90,249.85,1.05,0.42
Berger Paints,591.75,583.00,585.00,582.55,2.45,0.42
CDSL,"1,769.70","1,750.10","1,761.50","1,754.10",7.40,0.42
GE Vernova TD,"2,437.00","2,361.80","2,393.00","2,382.90",10.10,0.42
Gujarat Pipavav,157.00,155.35,155.96,155.31,0.65,0.42
Mastek,"2,598.80","2,552.10","2,579.40","2,568.50",10.90,0.42
IOB,39.74,39.06,39.40,39.24,0.16,0.41
LT Finance,210.82,207.71,209.10,208.25,0.85,0.41
UNO Minda,"1,116.00","1,097.60","1,107.70","1,103.20",4.50,0.41
Nestle,"2,436.50","2,414.50","2,427.80","2,417.90",9.90,0.41
Nestle,"2,436.50","2,414.50","2,427.80","2,417.90",9.90,0.41
Bajaj Finserv,"2,037.60","2,012.00","2,026.40","2,018.30",8.10,0.4
Bajaj Finserv,"2,037.60","2,012.00","2,026.40","2,018.30",8.10,0.4
Eternal,265.45,261.80,264.55,263.50,1.05,0.4
Guj State Petro,333.50,328.05,331.75,330.50,1.25,0.38
NHPC,88.78,87.81,88.29,87.96,0.33,0.38
Adani Power,610.00,596.50,602.15,600.00,2.15,0.36
Guj Mineral,395.85,387.75,391.15,389.75,1.40,0.36
Chola Fin Hold,"2,097.50","2,046.70","2,080.00","2,072.60",7.40,0.36
HUDCO,232.05,228.60,229.96,229.17,0.79,0.34
Inventurus Know,"1,647.00","1,602.60","1,610.30","1,604.80",5.50,0.34
Firstsource Sol,370.95,365.15,366.65,365.45,1.20,0.33
Marico,732.20,721.05,730.35,727.95,2.40,0.33
NTPC Green Ener,107.64,106.80,107.37,107.02,0.35,0.33
TVS Motor,"2,844.00","2,810.00","2,840.10","2,830.70",9.40,0.33
Action Const,"1,212.00","1,174.50","1,200.10","1,196.30",3.80,0.32
Adani Green Ene,"1,011.00",993.20,995.20,992.00,3.20,0.32
Graphite India,566.90,556.85,559.60,557.80,1.80,0.32
Tanla Platforms,641.70,635.00,638.00,635.95,2.05,0.32
Blue Dart,"6,684.00","6,585.00","6,634.00","6,613.50",20.50,0.31
Motherson SWI,65.87,64.64,64.80,64.60,0.20,0.31
Jio Financial,335.30,328.75,329.85,328.85,1.00,0.3
Network 18,56.83,55.76,56.03,55.86,0.17,0.3
NLC India,226.63,224.10,225.76,225.09,0.67,0.3
Raymond Life,"1,349.40","1,310.00","1,320.80","1,316.80",4.00,0.3
Eicher Motors,"5,718.50","5,669.50","5,695.00","5,679.50",15.50,0.27
Rashtriya Chem,155.39,153.40,154.63,154.22,0.41,0.27
Bajaj Auto,"8,376.00","8,310.50","8,361.00","8,339.50",21.50,0.26
JSW Energy,525.50,513.90,514.90,513.55,1.35,0.26
Ramco Cements,"1,113.30","1,061.30","1,102.20","1,099.40",2.80,0.25
Cipla,"1,501.70","1,486.00","1,491.70","1,488.30",3.40,0.23
JK Bank,113.00,111.53,112.39,112.13,0.26,0.23
NTPC,345.60,342.80,344.00,343.20,0.80,0.23
Kotak Mahindra,"2,234.10","2,214.00","2,229.30","2,224.50",4.80,0.22
Narayana Hruda,"1,993.90","1,957.00","1,969.20","1,964.90",4.30,0.22
CESC,181.83,178.61,180.76,180.39,0.37,0.21
JSW Infra,314.50,308.70,312.30,311.65,0.65,0.21
Torrent Power,"1,432.30","1,407.20","1,427.00","1,424.10",2.90,0.2
Canara Bank,114.45,113.40,113.96,113.74,0.22,0.19
Canara Bank,114.45,113.40,113.96,113.74,0.22,0.19
Federal Bank,214.58,212.72,213.89,213.50,0.39,0.18
MM Financial,271.75,269.30,270.30,269.85,0.45,0.17
Kansai Nerolac,252.05,249.65,250.35,249.95,0.40,0.16
Netweb,"1,825.00","1,792.00","1,806.80","1,803.90",2.90,0.16
PNC Infratech,306.65,302.50,304.80,304.30,0.50,0.16
Petronet LNG,308.25,303.75,305.60,305.15,0.45,0.15
Chambal Fert,557.85,550.90,554.85,554.05,0.80,0.14
Jupiter Wagons,381.60,373.55,375.50,375.00,0.50,0.13
IRCTC,798.60,784.20,786.05,785.20,0.85,0.11
Hindustan Aeron,"5,065.00","4,993.80","5,007.40","5,002.50",4.90,0.1
Hindustan Aeron,"5,065.00","4,993.80","5,007.40","5,002.50",4.90,0.1
Cyient,"1,311.60","1,277.30","1,291.20","1,289.90",1.30,0.1
KNR Construct,221.65,218.50,219.04,218.82,0.22,0.1
Alkem Lab,"4,838.90","4,788.00","4,805.40","4,800.90",4.50,0.09
DOMS Industries,"2,446.00","2,409.90","2,427.50","2,425.40",2.10,0.09
Deepak Nitrite,"1,990.10","1,976.00","1,980.70","1,979.00",1.70,0.09
eClerx Services,"3,412.00","3,321.00","3,372.00","3,368.80",3.20,0.09
IDBI Bank,100.47,98.80,99.88,99.79,0.09,0.09
Mazagon Dock,"3,326.00","3,283.60","3,294.30","3,291.40",2.90,0.09
Mazagon Dock,"3,326.00","3,283.60","3,294.30","3,291.40",2.90,0.09
Piramal Pharma,205.90,200.11,201.45,201.27,0.18,0.09
Karur Vysya,274.35,269.00,271.75,271.55,0.20,0.07
ONGC,244.59,242.27,243.35,243.24,0.11,0.05
Indian Bank,641.85,634.50,638.80,638.55,0.25,0.04
Trident,32.52,31.92,32.30,32.29,0.01,0.03
Inox Wind,177.65,175.07,176.83,176.78,0.05,0.03
Piramal Enter,"1,174.40","1,156.00","1,162.10","1,161.80",0.30,0.03
PB Fintech,"1,864.40","1,837.10","1,854.50","1,854.20",0.30,0.02
Cera Sanitary,"6,811.50","6,730.50","6,779.50","6,779.00",0.50,0.01
Zen Tech,"1,985.00","1,949.20","1,953.80","1,953.60",0.20,0.01
